beta,gamma
0.192899,0.025655
0.214717,0.028193
0.213988,0.038736
0.218641,0.039975
0.198699,0.024041
0.226097,0.027989
0.204298,0.021759
0.242606,0.036626
0.192401,0.044050
0.211916,0.030348
0.184062,0.040013
0.191436,0.034026
0.151031,0.031769
0.224178,0.035441
0.175921,0.041379
0.239664,0.030564
0.253622,0.034995
0.229541,0.028087
0.222874,0.025750
0.225222,0.026276
0.210363,0.028306
0.246362,0.023509
0.221601,0.024421
0.198618,0.028526
0.211706,0.041588
0.211664,0.023942
0.187239,0.034153
0.193573,0.031728
0.222783,0.026177
0.207186,0.033718
0.226036,0.029028
0.233189,0.034364
0.216467,0.034571
0.183934,0.025154
0.201170,0.031781
0.199221,0.033675
0.211673,0.038471
0.224923,0.026703
0.251855,0.036376
0.239664,0.040739
0.188810,0.034009
0.207554,0.029763
0.278439,0.022175
0.221225,0.021875
0.183272,0.036251
0.192772,0.021251
0.193582,0.026957
0.183653,0.033003
0.216992,0.033105
0.226668,0.036661
0.204616,0.034249
0.246931,0.025688
0.223966,0.022501
0.208651,0.029829
0.185471,0.025352
0.230559,0.025780
0.192139,0.024082
0.204319,0.027952
0.200145,0.024616
0.205378,0.041137
0.223451,0.033046
0.188638,0.036389
0.220590,0.041282
0.227015,0.023640
0.245096,0.028100
0.216437,0.023931
0.232352,0.028403
0.237640,0.031927
0.217933,0.037580
0.253785,0.025681
0.224035,0.029028
0.207054,0.033465
0.169806,0.028982
0.274156,0.026222
0.217825,0.027093
0.201833,0.027338
0.210618,0.025799
0.202552,0.034516
0.200751,0.032542
0.247313,0.028833
0.193731,0.030701
0.224494,0.034216
0.201604,0.033351
0.225690,0.029482
0.244680,0.033075
0.189227,0.038319
0.208698,0.039845
0.241965,0.026979
0.198687,0.036810
0.221027,0.041719
0.228399,0.047854
0.248535,0.021749
0.221709,0.027088
0.243665,0.033405
0.200535,0.037192
0.195233,0.033149
0.233425,0.025372
0.197835,0.029953
0.220335,0.038822
0.246150,0.024792
0.234779,0.042212
0.192680,0.029754
0.183866,0.040003
0.304107,0.024776
0.204405,0.037398
0.201619,0.045245
0.288112,0.030571
0.182936,0.024006
0.280644,0.033929
0.220063,0.027117
0.192868,0.031894
0.210815,0.025706
0.225333,0.025874
0.244497,0.039083
0.219283,0.024364
0.180436,0.039215
0.206476,0.038830
0.197214,0.039860
0.252078,0.041035
0.247507,0.029468
0.193781,0.044275
0.236012,0.037053
0.224900,0.022537
0.227598,0.024020
0.175260,0.040369
0.179096,0.039095
0.225766,0.022695
0.215741,0.043257
0.235270,0.034721
0.242902,0.025539
0.217275,0.034217
0.183456,0.032280
0.201960,0.021614
0.251628,0.025981
0.189531,0.032775
0.233348,0.025979
0.190961,0.044396
0.217119,0.020806
0.212305,0.021002
0.216438,0.021794
0.175552,0.025730
0.192146,0.039960
0.174378,0.031198
0.252650,0.032853
0.231895,0.023695
0.258306,0.028752
0.176956,0.029870
0.233098,0.042108
0.257701,0.022104
0.187691,0.042038
0.209940,0.028424
0.201468,0.038539
0.212613,0.023844
0.262757,0.034368
0.180442,0.025896
0.224331,0.027999
0.215705,0.036680
0.198656,0.026737
0.165049,0.025432
0.279454,0.035522
0.188986,0.033030
0.183875,0.021199
0.178120,0.034937
0.223477,0.026019
0.207176,0.034903
0.197245,0.036404
0.213878,0.031946
0.235109,0.030856
0.214678,0.036025
0.194017,0.032603
0.235522,0.041283
0.221209,0.041696
0.202592,0.023717
0.177787,0.024529
0.191857,0.039574
0.229102,0.032283
0.236832,0.029934
0.200427,0.035577
0.175771,0.027424
0.173629,0.038379
0.230476,0.043315
0.186020,0.026837
0.195495,0.026112
0.204469,0.038924
0.205360,0.023354
0.209770,0.034637
0.179186,0.032145
0.258468,0.025150
0.196572,0.024989
0.271120,0.037980
0.222746,0.026335
0.178121,0.025923
0.201961,0.025188
0.198554,0.035046
0.181944,0.031515
0.164528,0.029231
0.202313,0.034405
0.240776,0.040944
0.238400,0.025437
0.248255,0.027994
0.173826,0.029206
0.190698,0.024975
0.180785,0.025657
0.195244,0.029939
0.227490,0.025458
0.213646,0.023964
0.268190,0.026436
0.202356,0.028468
0.185800,0.029905
0.207027,0.046309
0.244102,0.022490
0.230107,0.024362
0.199709,0.032682
0.223747,0.039528
0.175912,0.027183
0.203591,0.027938
0.211404,0.042895
0.186064,0.028030
0.196176,0.028196
0.201997,0.036828
0.201381,0.031305
0.206474,0.041957
0.160511,0.026462
0.227600,0.038874
0.188855,0.034446
0.175826,0.031310
0.184936,0.028321
0.221586,0.034969
0.197901,0.023816
0.171854,0.038754
0.183732,0.024637
0.228591,0.032470
0.242167,0.033395
0.201921,0.024030
0.247605,0.034202
0.191659,0.027929
0.158418,0.026120
0.248060,0.026441
0.231250,0.040159
0.220478,0.026334
0.185592,0.036147
0.227390,0.021960
0.225993,0.038928
0.236097,0.038284
0.246423,0.022757
0.188174,0.028157
0.203093,0.034672
0.192968,0.025676
0.212815,0.024462
0.227129,0.030225
0.237870,0.033787
0.229125,0.028881
0.212619,0.021659
0.201496,0.036511
0.211679,0.029911
0.228535,0.024703
0.245142,0.028570
0.217235,0.021955
0.164099,0.024653
0.222417,0.022197
0.244730,0.032126
0.158964,0.026533
0.184471,0.021269
0.174356,0.027461
0.267228,0.029739
0.220437,0.041420
0.248930,0.025847
0.238686,0.026218
0.210903,0.037095
0.207633,0.028473
0.216239,0.022684
0.202010,0.039165
0.197774,0.041799
0.192578,0.040283
0.261786,0.033090
0.237764,0.023322
0.239106,0.043370
0.206490,0.026207
0.219796,0.033175
0.208191,0.021759
0.240237,0.027455
0.238693,0.031609
0.189457,0.024998
0.175807,0.027814
0.225375,0.040312
0.222464,0.024676
0.256423,0.030523
0.243253,0.023319
0.181507,0.024721
0.265881,0.032603
0.174067,0.028791
0.221839,0.036678
0.194822,0.024364
0.235249,0.027193
0.200681,0.042601
0.221141,0.030540
0.171741,0.025024
0.181424,0.040420
0.229135,0.032985
0.238993,0.029013
0.211327,0.035715
0.198652,0.027974
0.217104,0.022829
0.215051,0.033789
0.202190,0.025534
0.228895,0.035021
0.232672,0.031332
0.186323,0.024777
0.243227,0.035086
0.219727,0.022038
0.211796,0.027069
0.221778,0.045454
0.226707,0.041102
0.219382,0.032199
0.167662,0.025038
0.252495,0.030848
0.230262,0.033521
0.213783,0.029661
0.199019,0.025218
0.240050,0.030411
0.184278,0.030276
0.241408,0.025300
0.251647,0.029550
0.186560,0.035631
0.233982,0.026796
0.167196,0.030963
0.191580,0.025922
0.201362,0.027882
0.216182,0.041486
0.256992,0.026115
0.199284,0.041041
0.206698,0.037971
0.204519,0.044502
0.227526,0.027330
0.208407,0.033620
0.216425,0.039201
0.198183,0.026692
0.190629,0.033468
0.270653,0.025452
0.216805,0.028800
0.206008,0.023094
0.276111,0.036460
0.246703,0.028989
0.186671,0.030369
0.242676,0.021944
0.239774,0.026776
0.231313,0.023761
0.190927,0.024140
0.253596,0.035220
0.216607,0.040043
0.187553,0.045708
0.257617,0.033048
0.196448,0.028475
0.183928,0.027479
0.198199,0.037821
0.181344,0.029711
0.195450,0.041477
0.189511,0.038386
0.221169,0.023001
0.259970,0.033924
0.169080,0.034790
0.221592,0.032086
0.222700,0.026731
0.190585,0.038519
0.205465,0.026811
0.199292,0.032033
0.209520,0.032734
0.191066,0.038423
0.217666,0.030790
0.217540,0.031614
0.188050,0.037928
0.185587,0.031908
0.191959,0.025863
0.227247,0.031285
0.226854,0.027019
0.195320,0.039773
0.189774,0.023989
0.221902,0.026348
0.185302,0.041951
0.199549,0.026847
0.229014,0.033368
0.195332,0.037636
0.258798,0.035420
0.205816,0.030911
0.207136,0.031915
0.224812,0.031993
0.178877,0.038299
0.230238,0.025762
0.260743,0.027227
0.210901,0.039247
0.195829,0.039468
0.178402,0.027655
0.206670,0.025507
0.232784,0.024897
0.253121,0.044309
0.206181,0.033706
0.199988,0.026303
0.207520,0.025861
0.185120,0.024320
0.226567,0.034315
0.201270,0.041859
0.173841,0.026809
0.208115,0.030761
0.199950,0.022502
0.220695,0.025433
0.210540,0.032290
0.287227,0.031575
0.199574,0.035477
0.208145,0.034785
0.255071,0.023921
0.226383,0.023360
0.184667,0.029339
0.172701,0.030840
0.296521,0.028512
0.167712,0.037225
0.253323,0.032789
0.212249,0.020415
0.222057,0.022829
0.188964,0.028725
0.218336,0.040845
0.193329,0.023295
0.205233,0.030782
0.236758,0.027799
0.197074,0.042670
0.181176,0.025353
0.206945,0.024562
0.212488,0.029534
0.217984,0.032147
0.222182,0.027934
0.176406,0.032539
0.205292,0.036228
0.189672,0.034847
0.225512,0.031579
0.187977,0.040426
0.197370,0.034199
0.235131,0.038636
0.244319,0.027215
0.192264,0.032709
0.225926,0.026230
0.210719,0.025527
0.190050,0.024123
0.217391,0.027951
0.219125,0.032880
0.245024,0.031983
0.198088,0.022070
0.181408,0.026393
0.236650,0.031625
0.256823,0.032837
0.200702,0.043947
0.220742,0.034348
0.230455,0.027390
0.167996,0.031293
0.223971,0.039208
0.217312,0.030363
0.211767,0.040317
0.257995,0.027868
0.193528,0.038601
0.246669,0.024744
0.246877,0.026128
0.180677,0.030012
0.208901,0.020779
0.286805,0.034024
0.185873,0.023605
0.181642,0.025944
0.253159,0.036325
0.177631,0.033726
0.229636,0.022164
0.193295,0.022863
0.242221,0.031607
0.199664,0.027477
0.255268,0.036439
0.221082,0.027046
0.222743,0.036553
0.225796,0.026682
0.187198,0.025392
0.203649,0.023023
0.180501,0.029143
0.251525,0.035466
0.242260,0.027748
0.240109,0.027824
0.194521,0.035578
0.210552,0.036123
0.226379,0.031659
0.225484,0.031692
0.190960,0.021424
0.186539,0.021716
0.225005,0.035504
0.203247,0.035528
0.210979,0.046134
0.251616,0.031700
0.204985,0.039623
0.195188,0.029470
0.214129,0.039409
0.158645,0.029682
0.183474,0.027364
0.202606,0.031938
0.221604,0.034116
0.203312,0.039477
0.211668,0.032453
0.252805,0.027179
0.210198,0.038387
0.206091,0.026033
0.250871,0.022618
0.204463,0.023723
0.218887,0.031586
0.213398,0.040160
0.167454,0.031911
0.219576,0.024286
0.192167,0.027508
0.205955,0.030936
0.213341,0.021959
0.233302,0.026086
0.217059,0.022398
0.198521,0.026271
0.205001,0.029302
0.242184,0.020852
0.199239,0.041967
0.207158,0.039426
0.236686,0.037199
0.188811,0.033083
0.171212,0.035957
0.164149,0.027562
0.210966,0.020467
0.157994,0.024926
0.217919,0.026624
0.247041,0.023404
0.225828,0.035761
0.230282,0.027026
0.243035,0.025448
0.250712,0.036973
0.220925,0.028335
0.194554,0.022128
0.235844,0.033954
0.190162,0.032151
0.188071,0.043281
0.248082,0.025908
0.192642,0.037453
0.169214,0.030426
0.198239,0.043399
0.184597,0.041532
0.197269,0.027315
0.215955,0.024664
0.197671,0.023758
0.205125,0.030676
0.234798,0.033947
0.244596,0.037084
0.243443,0.033906
0.203772,0.037768
0.228040,0.038140
0.213914,0.024559
0.209011,0.027056
0.200033,0.025129
0.232581,0.022269
0.190888,0.033881
0.264615,0.029872
0.197459,0.027053
0.238837,0.029557
0.201748,0.028792
0.201394,0.021697
0.203878,0.026630
0.210717,0.027179
0.238463,0.031761
0.208558,0.043122
0.215965,0.035706
0.199772,0.025673
0.168243,0.030461
0.172338,0.034423
0.252392,0.022496
0.200920,0.026691
0.187229,0.040568
0.228966,0.033351
0.193692,0.041746
0.217564,0.031251
0.254269,0.043167
0.181930,0.034190
0.201842,0.025887
0.205764,0.021329
0.208492,0.041066
0.218435,0.024795
0.187270,0.040149
0.194613,0.022489
0.217625,0.022992
0.216597,0.030627
0.240702,0.034092
0.222789,0.042543
0.219682,0.022706
0.249499,0.023210
0.212845,0.036147
0.251912,0.035175
0.190537,0.029320
0.213271,0.040835
0.176034,0.039897
0.188167,0.041669
0.224980,0.034605
0.194381,0.039401
0.196684,0.031765
0.179142,0.032576
0.196245,0.026974
0.204234,0.020634
0.235018,0.030947
0.255912,0.038619
0.180654,0.041113
0.226972,0.038164
0.282067,0.028261
0.244523,0.023184
0.282535,0.035234
0.193173,0.040995
0.251049,0.025868
0.246702,0.022572
0.218083,0.027916
0.233234,0.028179
0.236726,0.041098
0.223926,0.041440
0.263026,0.038645
0.252521,0.029988
0.195170,0.040325
0.231752,0.041720
0.191526,0.026811
0.230802,0.031286
0.210589,0.025899
0.191427,0.025376
0.187862,0.027825
0.186095,0.024827
0.201370,0.033858
0.200763,0.034209
0.193096,0.023530
0.187520,0.023724
0.230944,0.038695
0.266226,0.035602
0.235907,0.022672
0.214834,0.041539
0.186466,0.036139
0.224432,0.028040
0.175096,0.029150
0.241495,0.034725
0.222493,0.045417
0.247347,0.031611
0.215773,0.035185
0.208450,0.020486
0.212381,0.021512
0.199197,0.041059
0.221249,0.021591
0.162440,0.031127
0.187456,0.028121
0.220260,0.026869
0.211445,0.042950
0.191285,0.033311
0.180695,0.024406
0.242256,0.023708
0.185538,0.039204
0.218270,0.021495
0.210127,0.024121
0.230397,0.029850
0.219423,0.041249
0.228606,0.026498
0.212551,0.037223
0.276067,0.034327
0.288503,0.034044
0.232444,0.028215
0.195952,0.027957
0.178009,0.030935
0.227600,0.039600
0.228784,0.025453
0.263622,0.030933
0.166255,0.028909
0.200690,0.028043
0.227066,0.030391
0.234862,0.026070
0.182956,0.028520
0.220488,0.025288
0.239221,0.029930
0.206857,0.037185
0.210647,0.022924
0.169932,0.042605
0.163722,0.030173
0.175232,0.031847
0.214376,0.035645
0.238019,0.025699
0.204846,0.033061
0.253742,0.035602
0.177602,0.028040
0.219891,0.040743
0.205141,0.033732
0.222261,0.040786
0.252470,0.039948
0.290179,0.034855
0.218340,0.041226
0.268376,0.023604
0.197755,0.023843
0.165379,0.036457
0.251211,0.031435
0.209179,0.038977
0.235259,0.029714
0.249341,0.026434
0.211027,0.036966
0.187652,0.036253
0.258465,0.040499
0.220818,0.037378
0.232072,0.029633
0.186098,0.037568
0.166820,0.026216
0.260076,0.038056
0.204277,0.026294
0.188360,0.027265
0.214369,0.036851
0.194620,0.029171
0.170798,0.036862
0.209263,0.042934
0.234890,0.032974
0.167992,0.025505
0.211537,0.023103
0.282060,0.036648
0.189979,0.038316
0.258291,0.024541
0.200525,0.043372
0.225879,0.028137
0.167364,0.031343
0.188895,0.034451
0.224549,0.037984
0.214580,0.034340
0.185919,0.029923
0.245283,0.023767
0.254923,0.024704
0.195527,0.040559
0.245532,0.022638
0.252640,0.022870
0.188598,0.027412
0.231386,0.028842
0.200950,0.025134
0.186670,0.026630
0.170142,0.027369
0.187856,0.029619
0.198931,0.031846
0.220408,0.024728
0.271829,0.024971
0.217519,0.027698
0.193792,0.028678
0.176957,0.040939
0.272964,0.025505
0.234988,0.029737
0.204288,0.028089
0.181033,0.029178
0.237094,0.033889
0.182844,0.033141
0.227680,0.025448
0.207432,0.040434
0.222822,0.022271
0.196742,0.031122
0.239398,0.022711
0.228674,0.023433
0.233901,0.027562
0.179567,0.040806
0.233024,0.024377
0.212740,0.026055
0.222767,0.027500
0.169838,0.036378
0.192543,0.037446
0.221331,0.026585
0.190267,0.035121
0.199461,0.031891
0.203051,0.043699
0.192253,0.025291
0.192415,0.026953
0.174362,0.030013
0.197529,0.030179
0.229247,0.030652
0.244862,0.034584
0.254072,0.023189
0.171233,0.025735
0.216857,0.038298
0.184493,0.026359
0.226846,0.041346
0.212737,0.028612
0.207961,0.022847
0.153992,0.028968
0.154972,0.029017
0.194955,0.032457
0.189034,0.025350
0.250479,0.023197
0.194842,0.021543
0.222745,0.027080
0.180388,0.022185
0.219880,0.028029
0.177720,0.026681
0.182818,0.025427
0.205196,0.029322
0.231191,0.037799
0.205783,0.024500
0.187302,0.035406
0.245294,0.025236
0.227565,0.039259
0.243017,0.022539
0.233944,0.035069
0.246550,0.030793
0.190152,0.025378
0.253946,0.028051
0.187335,0.036878
0.223738,0.030029
0.177992,0.023403
0.190993,0.023407
0.195253,0.045744
0.236766,0.027987
0.184082,0.037529
0.197251,0.031612
0.262249,0.028268
0.218326,0.044711
0.184568,0.036329
0.196896,0.027104
0.237995,0.031559
0.201513,0.043377
0.216261,0.034501
0.204696,0.024220
0.231646,0.029049
0.204094,0.023792
0.205409,0.027220
0.249311,0.025577
0.197017,0.039383
0.244356,0.034382
0.253099,0.036162
0.205744,0.023224
0.209993,0.034829
0.225005,0.033575
0.231311,0.039421
0.206445,0.025423
0.178320,0.021876
0.215901,0.020512
0.231737,0.026131
0.222902,0.034287
0.270077,0.035751
0.274527,0.028939
0.225096,0.035200
0.171331,0.032994
0.182097,0.038376
0.199533,0.042454
0.228145,0.031342
0.194606,0.031368
0.187237,0.038644
0.243618,0.035072
0.266982,0.034404
0.225563,0.032201
0.182446,0.027843
0.254019,0.033019
0.218702,0.037769
0.258508,0.023839
0.224247,0.031743
0.170757,0.031810
0.242476,0.024415
0.239844,0.022668
0.221826,0.035542
0.253126,0.029746
0.224188,0.024626
0.202969,0.043456
0.202616,0.023072
0.173453,0.027775
0.252284,0.024143
0.188822,0.034200
0.227215,0.030596
0.210640,0.028309
0.214662,0.026880
0.209429,0.043441
0.188082,0.034537
0.232868,0.024528
0.224807,0.023336
0.246492,0.025497
0.210068,0.039715
0.170440,0.031191
0.241622,0.024479
0.179086,0.030348
0.203692,0.042810
0.200287,0.033749
0.205506,0.029945
0.286939,0.032487
0.230841,0.026192
0.197070,0.037712
0.245714,0.032920
0.170732,0.032215
0.171230,0.030157
0.240958,0.031471
0.208204,0.024172
0.172836,0.037100
0.234518,0.029534
0.245146,0.033038
0.210978,0.041500
0.195374,0.032290
0.214211,0.032353
0.226887,0.037632
0.229392,0.031223
0.188825,0.026647
0.195744,0.042004
0.229980,0.024428
0.200501,0.030790
0.241164,0.028885
0.230155,0.027153
0.220754,0.041404
0.186719,0.026915
0.216258,0.024647
0.206244,0.024195
0.266083,0.036791
0.228692,0.031956
0.217793,0.023303
0.203579,0.029117
0.172400,0.039038
0.206674,0.033735
0.206234,0.022347
0.204602,0.026231
0.214404,0.028717
0.194071,0.024000
0.253887,0.024806
0.260106,0.024594
0.188662,0.038785
0.232970,0.034321
0.235443,0.035007
0.232147,0.022577
0.203593,0.028587
0.240800,0.030862
0.207347,0.032188
0.209263,0.031057
0.250635,0.031755
0.236839,0.042845
0.221784,0.022432
0.182654,0.022426
0.162644,0.033359
0.208314,0.032120
0.188235,0.023367
0.229973,0.032750
0.279379,0.030633
0.223349,0.038651
0.224743,0.028534
0.228186,0.028516
0.227688,0.038703
0.169132,0.030311
0.220802,0.040952
0.213723,0.043450
0.203842,0.038523
0.196003,0.028729
0.225041,0.027650
0.225440,0.034470
0.192500,0.025506
0.225393,0.028286
0.231991,0.036469
0.185605,0.029010
0.243807,0.030419
0.172859,0.024722
0.228791,0.034815
0.205580,0.038344
0.223115,0.045568
0.201058,0.031317
0.226605,0.030858
0.182352,0.025325
0.229381,0.025963
0.233918,0.038755
0.196412,0.041277
0.197960,0.034530
0.221889,0.023209
0.227603,0.025198
0.250954,0.024774
0.257254,0.034441
0.173021,0.027117
0.230075,0.027783
0.202837,0.024708
0.227803,0.021915
0.201607,0.032246
0.217467,0.022126
0.185437,0.034724
0.225704,0.029809
0.164661,0.031080
0.194425,0.029053
0.189186,0.036093
0.187398,0.025488
0.248491,0.024225
0.173788,0.033895
0.185224,0.039740
0.203640,0.023521
0.255261,0.029982
0.223196,0.022908
0.252615,0.022657
0.171694,0.030186
0.227860,0.032186
0.256542,0.021991
0.226953,0.027191
0.251548,0.027497
0.198381,0.028933
0.236432,0.023772
0.221234,0.039620
0.171782,0.028451
0.228908,0.025084
0.188316,0.031319
0.244014,0.030291
0.223971,0.041410
0.193263,0.031454
0.200964,0.037155
0.241214,0.031715
0.254761,0.039563
0.177994,0.038927
0.230002,0.037986
0.202257,0.046655
0.192935,0.035879
0.219228,0.030169
0.201888,0.032884
0.274793,0.033549
0.207922,0.021597
0.250510,0.023718
0.166328,0.029536
0.212918,0.022699
0.214985,0.032065
0.177163,0.026193
0.188333,0.025245
0.156864,0.027297
0.234368,0.029367
0.228644,0.041954
0.204119,0.034699
0.227615,0.028640
0.188157,0.025947
0.168025,0.028563
0.200120,0.033454
0.181015,0.041456
0.275390,0.036539
0.230767,0.031841
0.211055,0.033307
0.189290,0.026233
0.182144,0.030309
0.211569,0.032396
0.181152,0.032431
0.212288,0.031600
0.200986,0.031887
0.189520,0.031676
0.222366,0.027830
0.172182,0.037446
0.235869,0.034282
0.226564,0.030149
0.201696,0.032889
0.247177,0.037390
0.236231,0.025648
0.221393,0.032885
0.193108,0.030236
0.231517,0.038263
0.204233,0.037176
0.217153,0.036945
0.259495,0.028981
0.208077,0.033428
0.201858,0.026176
0.219589,0.025876
0.191972,0.037887
0.205346,0.037650
0.231981,0.037611
0.207766,0.028370
0.200818,0.024800
0.226971,0.029025
0.209923,0.038381
0.213845,0.025532
0.211441,0.042075
0.151458,0.025888
0.213793,0.027103
0.206617,0.037053
0.224691,0.037264
0.234346,0.036401
0.213185,0.031843
0.229818,0.030177
0.207045,0.024070
0.212245,0.037293
0.184868,0.031620
0.212552,0.023501
0.217192,0.033344
0.167309,0.027153
0.206182,0.032919
0.240023,0.037345
0.259520,0.030912
0.195663,0.027278
0.204139,0.024793
0.198610,0.037812
0.195999,0.026491
0.206681,0.040866
0.201392,0.037044
0.257451,0.027888
0.174799,0.026534
0.242457,0.031979
0.192665,0.035141
0.214919,0.038144
0.179678,0.022978
0.202835,0.025542
0.218765,0.026737
0.210839,0.027425
0.209939,0.029463
0.195519,0.029013
0.233073,0.040684
0.222649,0.030651
0.206736,0.046690
0.253915,0.028145
0.222796,0.037869
0.181601,0.024888
0.275111,0.027910
0.206578,0.040262
0.220576,0.038244
0.188409,0.024275
0.213421,0.044566
0.234755,0.023115
0.176641,0.035173
0.246265,0.030925
0.223345,0.036612
0.228663,0.041551
0.210013,0.028771
0.201336,0.036443
0.184876,0.024525
0.215687,0.041752
0.218659,0.030695
0.240636,0.022058
0.236178,0.026226
0.215785,0.034142
0.205377,0.031193
0.198973,0.022653
0.227811,0.029420
0.225378,0.036368
0.189824,0.022468
0.190534,0.030072
0.204267,0.024939
0.221117,0.033127
0.205082,0.025715
0.258594,0.037814
0.290885,0.037497
0.164921,0.031460
0.159775,0.033407
0.189080,0.042380
0.264146,0.023783
0.180966,0.034152
0.204644,0.037014
0.263910,0.024822
0.231372,0.027026
0.185895,0.029823
0.239071,0.024330
0.265328,0.033387
0.183093,0.025782
0.199447,0.025469
0.196017,0.024804
0.178191,0.038336
0.269208,0.032237
0.272606,0.029541
0.213760,0.028970
0.249434,0.041261
0.268161,0.028643
0.235679,0.031617
0.216600,0.027127
0.235706,0.027694
0.177887,0.029303
0.216745,0.037019
0.205305,0.023909
0.214428,0.024792
0.221319,0.022286
0.234866,0.022729
0.182165,0.028290
0.192642,0.026251
0.205271,0.026038
0.235406,0.029558
0.188216,0.037257
0.240917,0.029964
0.204520,0.040417
0.217144,0.032461
0.219988,0.040389
0.225204,0.025499
0.250237,0.041508
0.233478,0.034932
0.242494,0.029267
0.197144,0.041725
0.229558,0.030441
0.210617,0.023863
0.198367,0.024479
0.238648,0.033797
0.237713,0.031299
0.216686,0.024050
0.230628,0.038663
0.266651,0.036925
0.223273,0.022817
0.238138,0.030475
0.208836,0.031848
0.247878,0.023876
0.218169,0.042360
0.219625,0.036030
0.171763,0.021797
0.243675,0.043212
0.284403,0.033335
0.245761,0.027961
0.163322,0.029372
0.200528,0.026287
0.192249,0.024575
0.227436,0.036239
0.237511,0.035136
0.184729,0.039740
0.228494,0.030159
0.213783,0.032816
0.221144,0.021974
0.207314,0.026526
0.224436,0.022030
0.185977,0.036848
0.193688,0.033495
0.234774,0.032904
0.166549,0.030159
0.195118,0.040494
0.226166,0.032571
0.255909,0.024127
0.188661,0.030489
0.234564,0.035783
0.255436,0.037590
0.203318,0.022359
0.200543,0.032676
0.180015,0.033170
0.196579,0.028159
0.179765,0.033100
0.233686,0.030322
0.177264,0.026477
0.226092,0.030604
0.223275,0.040874
0.251456,0.032302
0.241578,0.028911
0.215669,0.039298
0.197220,0.027246
0.210344,0.022878
0.214317,0.032695
0.229762,0.035811
0.274874,0.027853
0.205744,0.027915
0.215253,0.022205
0.179465,0.026121
0.238626,0.032400
0.225930,0.033007
0.216953,0.031207
0.221173,0.034414
0.246139,0.033644
0.214606,0.027015
0.172513,0.023327
0.249031,0.038521
0.200100,0.046667
0.262940,0.031604
0.236512,0.026626
0.233211,0.037109
0.233173,0.032897
0.235621,0.038570
0.228434,0.027061
0.257184,0.028501
0.228871,0.025483
0.207592,0.022812
0.215045,0.023713
0.241468,0.032636
0.179447,0.037377
0.205360,0.028843
0.296334,0.034876
0.196595,0.025681
0.236052,0.026566
0.220451,0.028996
0.241812,0.036200
0.170497,0.025095
0.209795,0.031008
0.180327,0.024314
0.239883,0.024945
0.273090,0.033727
0.175972,0.035769
0.205961,0.030083
0.206512,0.037941
0.198678,0.038197
0.217569,0.023797
0.227876,0.035589
0.242007,0.041841
0.233458,0.032300
0.195227,0.025618
0.205637,0.039677
0.233600,0.038676
0.213432,0.032882
0.199886,0.029852
0.265723,0.034018
0.183868,0.036817
0.235035,0.023602
0.231849,0.033078
0.189337,0.041535
0.223439,0.041840
0.237334,0.034173
0.184334,0.023075
0.207954,0.042920
0.238603,0.025530
0.208373,0.031916
0.239396,0.041686
0.247625,0.034494
0.212941,0.023407
0.218356,0.028681
0.199511,0.024060
0.178884,0.031892
0.194595,0.025972
0.214404,0.031100
0.185431,0.027653
0.220329,0.023627
0.229049,0.042759
0.211134,0.039930
0.186617,0.039237
0.172961,0.024797
0.197822,0.026630
0.233602,0.028430
0.237729,0.040327
0.174149,0.027581
0.240092,0.022246
0.194448,0.036397
0.207075,0.026889
0.208097,0.023840
0.200818,0.029115
0.230635,0.023647
0.230674,0.028758
0.258167,0.024938
0.189249,0.026672
0.228678,0.041960
0.260904,0.028225
0.193932,0.025582
0.190085,0.031240
0.239053,0.037421
0.232823,0.031558
0.204346,0.036643
0.227640,0.034406
0.235455,0.024944
0.228982,0.033068
0.222486,0.022616
0.170073,0.028546
0.211213,0.029418
0.214207,0.022678
0.202286,0.043719
0.241172,0.022732
0.170518,0.027135
0.234660,0.035825
0.199158,0.029218
0.187483,0.020657
0.234822,0.034805
0.273518,0.033297
0.162633,0.034762
0.212778,0.034798
0.220030,0.041906
0.183602,0.024329
0.257805,0.029524
0.188878,0.023774
0.219088,0.028631
0.233952,0.037949
0.209037,0.023165
0.214542,0.030995
0.170831,0.024390
0.227449,0.038021
0.176687,0.024824
0.277146,0.035111
0.173566,0.032566
0.217070,0.030001
0.171902,0.029170
0.238712,0.028128
0.244853,0.025533
0.183530,0.025704
0.253017,0.030555
0.175061,0.035380
0.221725,0.027137
0.219807,0.021821
0.208514,0.032695
0.196425,0.027930
0.231001,0.025869
0.190218,0.036424
0.182020,0.028759
0.239991,0.029211
0.193862,0.028484
0.216551,0.020989
0.217961,0.033174
0.239357,0.024420
0.220330,0.029495
0.171633,0.033759
0.197938,0.026251
0.195656,0.022875
0.198292,0.030755
0.169236,0.033939
0.196750,0.027558
0.206868,0.043128
0.222932,0.032185
0.210349,0.030085
0.187324,0.039645
0.197097,0.035094
0.245597,0.031296
0.186571,0.022228
0.195571,0.031837
0.165185,0.032614
0.179305,0.040165
0.169332,0.032956
0.210991,0.027997
0.217430,0.024191
0.182383,0.028803
0.193998,0.035300
0.230704,0.026088
0.222619,0.025580
0.213871,0.027515
0.171583,0.026563
0.246803,0.031980
0.241458,0.031801
0.289185,0.033394
0.252665,0.027697
0.213073,0.027812
0.204995,0.038514
0.176245,0.030180
0.198071,0.026085
0.174130,0.036769
0.194502,0.038638
0.186675,0.022767
0.217884,0.041305
0.224388,0.024901
