beta,gamma
0.025224,0.001703
0.325948,0.002294
0.148106,0.006057
0.109788,0.001232
0.103865,0.002898
0.888442,0.080316
0.121815,0.023138
0.478299,0.482192
0.115691,0.004096
0.294739,0.009763
0.088391,0.027751
0.609315,0.086015
0.327245,0.279799
0.430716,0.069946
0.058209,0.002471
0.229692,0.049976
0.172379,0.100690
0.470373,0.000897
0.090684,0.013425
1.030012,0.001803
0.110761,0.034643
0.061269,0.000851
0.099976,0.085015
0.105899,0.000514
0.314408,0.018071
0.338432,0.001604
0.104453,0.006884
0.318787,0.024050
0.227101,0.144696
0.063431,0.000852
0.243693,0.192730
0.452267,0.001958
0.060940,0.006266
0.192161,0.072032
0.331412,0.002213
0.508379,0.010952
0.447010,0.184772
0.468105,0.000698
0.119851,0.019705
0.165322,0.011940
0.170288,0.050692
0.878016,0.169321
0.104442,0.056481
0.115209,0.033050
0.077491,0.010018
0.669164,0.015386
0.030823,0.006894
0.354848,0.111289
0.368137,0.008689
0.327093,0.007499
0.673079,0.242270
0.199180,0.004335
0.133598,0.002371
0.223626,0.032750
0.352059,0.001109
0.445996,0.014312
0.060696,0.000949
0.232054,0.002692
0.173552,0.000430
0.355409,0.000525
0.412906,0.034936
0.153083,0.025345
0.215970,0.015903
0.239262,0.006221
0.272153,0.014389
0.938390,0.000922
0.410212,0.003457
0.057120,0.002160
0.266987,0.022919
0.415945,0.021843
0.241563,0.005673
0.056961,0.001809
0.723966,0.042642
0.225982,0.007146
0.135606,0.013416
0.296715,0.005772
0.118376,0.027909
0.173312,0.000501
0.074477,0.055501
0.074008,0.003162
0.656497,0.148732
0.098538,0.014481
0.101964,0.005313
0.498400,0.029879
0.620863,0.100338
0.025676,0.001715
0.384843,0.002013
0.139053,0.002483
0.154613,0.109747
0.044148,0.038072
0.378407,0.007239
0.220754,0.020323
0.184296,0.010846
0.457789,0.362693
0.348473,0.010541
0.142631,0.004792
0.032560,0.004657
0.475325,0.000725
0.360805,0.019628
0.101093,0.060154
0.139949,0.001632
0.054379,0.034329
0.058265,0.023975
0.260243,0.026349
0.150934,0.046227
0.065028,0.000623
0.408430,0.005143
0.446486,0.016486
0.044061,0.002436
0.240428,0.038438
0.187111,0.001694
0.421315,0.011740
0.192368,0.006517
0.156966,0.008193
0.123784,0.024922
0.200586,0.108388
0.278320,0.003996
0.084520,0.001037
0.282004,0.094125
0.286897,0.024778
0.542635,0.002587
0.136082,0.009736
0.055319,0.017986
0.310457,0.001800
0.264557,0.002467
0.155851,0.025053
0.519842,0.237540
0.678963,0.001063
0.190782,0.054716
0.089862,0.000991
0.724430,0.511108
0.123612,0.064316
0.029003,0.019289
0.088649,0.012239
0.222311,0.019340
0.231922,0.079089
0.177985,0.035660
0.269621,0.070622
0.141447,0.001481
0.460633,0.027118
0.091561,0.020157
0.050366,0.023025
0.164467,0.000490
0.260149,0.035757
0.480829,0.000979
0.257010,0.051656
0.176187,0.017430
0.112859,0.088681
0.066189,0.007795
0.133490,0.005257
0.130960,0.014583
0.093893,0.004056
0.388268,0.005015
0.336608,0.019345
0.429490,0.025639
0.164358,0.004635
0.110978,0.000555
0.336426,0.218749
0.081786,0.029283
0.121025,0.000633
0.344198,0.004099
0.063939,0.000727
0.556082,0.042019
0.059796,0.017186
0.213560,0.044431
0.020098,0.007474
0.036204,0.001676
0.184216,0.065141
0.623371,0.000595
0.250521,0.003917
0.418071,0.042723
0.233692,0.060398
0.315169,0.006140
0.122059,0.012773
0.286734,0.001897
0.489986,0.002902
0.088489,0.003435
0.338468,0.042937
0.279291,0.037903
0.163361,0.150913
0.310715,0.197332
0.175272,0.002233
0.304977,0.002797
0.042772,0.017792
0.232863,0.031710
0.256168,0.001466
0.071679,0.001918
0.464086,0.001206
0.202521,0.001357
0.148458,0.006976
0.092711,0.019505
0.540539,0.153395
0.301390,0.052518
0.287029,0.002932
0.501463,0.004870
0.081477,0.005157
0.032469,0.000826
0.034317,0.018673
0.016771,0.003562
0.148351,0.006761
0.265051,0.065095
0.214905,0.003670
0.294385,0.078981
0.129758,0.017136
0.208736,0.000749
0.175144,0.007616
0.075821,0.008562
0.117146,0.000688
0.040477,0.002104
0.239615,0.138284
0.563186,0.004001
0.316604,0.007044
0.997563,0.017719
0.091519,0.048778
0.158245,0.027812
0.108508,0.029179
0.479403,0.002146
0.371639,0.327062
0.089529,0.002957
0.144950,0.001292
0.030177,0.011163
0.076000,0.012347
0.173164,0.000943
0.303051,0.001392
0.075936,0.004402
0.081965,0.001927
0.124652,0.018660
0.192621,0.125570
0.160870,0.006949
0.597803,0.041941
1.281757,0.932291
0.488256,0.001130
0.026985,0.005589
0.326408,0.006730
0.283874,0.005202
0.150809,0.148914
0.104538,0.005853
0.112011,0.000772
0.209700,0.013859
0.129175,0.038171
0.250320,0.001682
0.128154,0.007246
0.060549,0.019920
0.277554,0.018467
0.046680,0.022763
0.060150,0.006768
0.098431,0.026370
0.184522,0.000829
0.058754,0.001150
0.619143,0.012059
0.095773,0.000905
0.505296,0.371187
0.678284,0.000599
0.034190,0.002657
0.251386,0.002028
0.054411,0.001882
0.382825,0.143843
0.158861,0.012982
0.368323,0.008294
0.024611,0.005555
0.491910,0.144663
0.136680,0.068002
0.161218,0.013884
0.055870,0.005074
0.090800,0.004456
0.906307,0.327611
0.301787,0.026144
0.173339,0.001344
0.055546,0.000619
0.503985,0.001286
0.226182,0.000867
0.256941,0.007974
0.367301,0.010348
0.081648,0.012064
0.067052,0.001254
0.202994,0.001500
0.595188,0.339213
0.704609,0.009657
0.273039,0.002936
0.186362,0.112007
0.083015,0.000744
0.306835,0.000822
0.199400,0.000795
0.531794,0.002686
0.316500,0.065907
0.073328,0.015666
0.185221,0.012515
0.298240,0.263443
0.175973,0.110043
0.360393,0.000550
0.104594,0.072370
0.299151,0.007330
0.172938,0.013048
0.336980,0.018486
0.676921,0.035639
0.405420,0.269383
0.034748,0.024152
0.128891,0.002949
0.356732,0.006353
0.192736,0.001097
0.178081,0.028333
0.303691,0.005705
0.187202,0.126386
0.064302,0.000994
0.112813,0.000679
0.396586,0.000852
0.129121,0.074124
0.472442,0.225533
0.363832,0.037679
0.681402,0.007529
0.257482,0.003669
0.190833,0.096441
0.368313,0.001871
0.074137,0.003042
0.255886,0.019730
0.531837,0.002379
0.091199,0.002064
0.145068,0.002758
0.208821,0.000607
0.367051,0.011167
0.193596,0.000937
0.338316,0.210223
0.268468,0.024993
0.070534,0.001206
0.081236,0.002047
0.209527,0.011856
0.073448,0.003079
0.045357,0.016842
0.188771,0.008768
0.278700,0.053250
0.147478,0.000531
0.025309,0.003905
0.434464,0.001591
0.451739,0.005681
0.472321,0.001780
0.043484,0.000919
0.155884,0.006951
1.282698,0.008863
0.127996,0.015190
0.214378,0.007070
0.956745,0.331299
0.241068,0.001533
0.194636,0.031881
0.155128,0.059727
0.155830,0.005235
0.233627,0.051546
0.470435,0.001951
0.162568,0.017201
0.201460,0.001693
0.214990,0.083363
0.306754,0.042910
0.889942,0.030871
0.360856,0.038680
0.475168,0.076153
0.137944,0.026775
0.365715,0.015495
0.063239,0.001556
0.076741,0.001945
0.051973,0.001271
0.097702,0.000605
0.470088,0.111613
0.118872,0.002119
0.168854,0.162328
0.054119,0.004828
0.047268,0.003049
0.861387,0.385416
0.169425,0.080265
0.077045,0.001232
0.125875,0.095164
0.104794,0.060685
0.872231,0.019855
0.070774,0.015206
0.083406,0.025276
0.422057,0.006058
0.026841,0.001805
0.093371,0.000950
0.177256,0.003115
0.285767,0.069136
0.138145,0.096308
0.220507,0.000563
0.291680,0.054012
0.193129,0.001908
0.097353,0.059808
0.385747,0.008543
0.717816,0.033029
0.179392,0.003003
0.175904,0.126811
0.024998,0.010029
0.378032,0.034051
0.168624,0.161076
0.029740,0.010254
0.251418,0.123747
0.091284,0.026892
0.128006,0.001146
0.045145,0.000572
0.083800,0.002094
0.039085,0.001515
0.296656,0.128439
0.692459,0.001186
0.192459,0.003418
0.081225,0.009430
0.459530,0.049740
0.074962,0.000796
0.102680,0.001351
0.477628,0.000620
0.097434,0.003176
0.276827,0.015538
0.266633,0.153044
0.174111,0.001849
0.144023,0.002577
0.374664,0.036807
0.238333,0.000680
0.176389,0.063459
0.216168,0.000966
0.264816,0.015723
0.053042,0.000775
0.068512,0.001146
0.297867,0.131421
0.351663,0.004493
0.304730,0.003924
0.108109,0.000857
0.230848,0.045943
0.729672,0.034240
0.217218,0.041675
0.470699,0.006264
0.298092,0.008467
0.080179,0.012664
0.148779,0.002422
0.401514,0.002324
0.184908,0.007734
0.120300,0.041542
0.262193,0.001033
0.188962,0.020198
0.384120,0.007153
0.421430,0.015591
0.496762,0.154985
0.561457,0.215616
0.219359,0.001917
0.189642,0.014848
0.126248,0.006522
0.322259,0.000898
0.122023,0.055531
0.330545,0.003896
0.379572,0.116132
0.161782,0.001561
0.028641,0.005261
0.262133,0.075808
0.260197,0.009168
0.556994,0.000554
0.097690,0.001452
0.392756,0.003281
0.269518,0.271707
0.133097,0.001881
0.388538,0.195215
0.345906,0.013181
0.938200,0.003037
0.095425,0.014896
0.024376,0.002282
0.454700,0.000926
0.311324,0.002096
0.040703,0.004122
0.121084,0.004889
0.076491,0.013324
0.248569,0.023402
0.092497,0.001768
0.174844,0.096787
0.120429,0.001066
0.113832,0.007191
0.173454,0.012188
0.088632,0.035220
0.294597,0.234488
0.128231,0.038375
0.151812,0.072577
0.941392,0.370468
0.480185,0.005698
0.116451,0.047976
0.789728,0.041198
0.087050,0.019246
0.492689,0.000813
0.460499,0.321584
0.104445,0.000915
0.033091,0.005952
0.985376,0.023766
0.144514,0.080352
0.306560,0.000834
0.455317,0.001377
0.158717,0.017200
0.310001,0.246928
0.018163,0.001667
0.517071,0.002897
0.168659,0.038385
0.132542,0.001771
0.296638,0.001521
0.122775,0.004758
0.923311,0.042856
0.101406,0.000612
0.255720,0.061546
0.045060,0.000852
0.123390,0.012090
0.394959,0.048442
0.160432,0.001239
0.230006,0.002468
0.100258,0.001950
0.595636,0.000536
0.161135,0.005302
0.520475,0.054522
0.035014,0.000704
0.310480,0.205239
0.336878,0.098963
0.027205,0.006212
0.216764,0.146181
0.566969,0.005464
0.397045,0.035651
0.049484,0.002872
0.210778,0.132573
0.419199,0.002815
0.485465,0.020634
0.386773,0.024765
0.448815,0.008065
0.062508,0.008902
0.318732,0.242812
0.262715,0.001132
0.550257,0.177053
0.698799,0.006995
0.243209,0.006651
0.059571,0.001362
0.446667,0.000603
0.160374,0.065786
0.113636,0.000498
0.454675,0.003406
0.288066,0.000549
0.152631,0.000435
0.077863,0.001596
0.042748,0.002143
0.547940,0.084005
0.052501,0.002830
0.187939,0.000486
0.156711,0.005140
0.225560,0.034522
0.193390,0.002792
0.371944,0.001124
0.079008,0.001021
0.199509,0.015794
0.280232,0.081998
0.026396,0.004227
0.325173,0.005086
0.426949,0.101429
0.100304,0.000941
0.210167,0.006370
0.063890,0.001278
0.177145,0.002045
0.246090,0.001033
0.168729,0.043522
0.362184,0.001050
0.128097,0.075843
0.043906,0.003003
0.536655,0.039515
0.512947,0.001226
0.576916,0.340025
0.213010,0.003243
0.551157,0.176571
0.237362,0.003546
0.073038,0.048143
0.301271,0.001477
0.209363,0.108381
0.135763,0.000890
0.266416,0.024575
0.295257,0.008030
0.026117,0.014131
0.422798,0.009710
0.663741,0.076724
0.187660,0.138504
0.043557,0.013049
0.035633,0.001459
0.425510,0.000503
0.439573,0.029246
0.330906,0.148548
0.186884,0.014829
0.455742,0.421270
0.126323,0.044145
0.412127,0.081331
0.127678,0.000569
0.069665,0.003323
0.038160,0.005960
0.046252,0.001545
0.596031,0.007376
0.093816,0.001502
0.052927,0.006234
0.341514,0.025185
0.434765,0.379000
0.079361,0.000487
0.201811,0.005393
0.147094,0.026741
0.342813,0.008245
0.059360,0.013597
0.166495,0.047753
0.119174,0.001247
0.093659,0.003087
0.349162,0.074456
0.136268,0.002274
0.522466,0.059264
0.730737,0.002116
0.094872,0.001688
0.051161,0.001762
0.227567,0.009067
0.215346,0.049143
0.337531,0.023809
0.468825,0.002085
0.206075,0.048516
0.023589,0.010953
0.127286,0.001994
0.417611,0.000852
0.302810,0.013774
0.250501,0.037847
0.196848,0.000592
0.020114,0.001189
0.063470,0.009979
0.847263,0.326296
0.251907,0.003727
0.220513,0.151325
0.087426,0.004196
0.621619,0.000666
0.638688,0.003932
0.182569,0.000742
0.196334,0.009289
0.331066,0.003232
0.390545,0.014380
0.288223,0.179172
0.075304,0.000834
0.034746,0.002584
0.288775,0.038219
0.222274,0.011146
0.205859,0.163196
0.759738,0.162235
0.113671,0.003944
0.417535,0.027211
0.273032,0.005917
0.078045,0.001494
0.023775,0.001966
0.711108,0.048017
0.423773,0.031268
0.239793,0.061956
0.353104,0.284497
0.177888,0.001393
0.334027,0.000614
0.103559,0.024197
0.167931,0.078694
0.149853,0.080061
0.611968,0.001877
0.275563,0.003204
0.397748,0.240955
0.321856,0.003167
0.187303,0.001324
0.222608,0.001723
0.369781,0.010933
0.855578,0.002093
0.296169,0.011932
0.271100,0.052736
0.237612,0.004500
0.505327,0.105187
0.028595,0.013488
0.167805,0.005932
0.151941,0.000497
0.052932,0.005883
0.325050,0.003901
0.185396,0.056370
0.262959,0.012249
0.218713,0.017474
0.655152,0.004575
0.572744,0.058871
0.534486,0.110795
0.034120,0.003473
1.026976,0.010738
0.377831,0.001958
0.111748,0.061650
0.134613,0.029194
0.526196,0.110522
0.349773,0.076386
0.180438,0.000579
0.085155,0.030588
0.032174,0.001968
0.290499,0.050074
0.333133,0.067840
0.234079,0.004312
0.083395,0.054147
0.196065,0.071737
0.219674,0.006814
0.170614,0.085284
0.094835,0.042111
0.179484,0.024430
0.231981,0.013981
0.084988,0.020250
0.906492,0.003337
0.295283,0.003718
0.100810,0.006413
0.065692,0.031359
0.539009,0.281897
0.192852,0.051028
0.709186,0.000596
0.021649,0.005383
0.557160,0.006860
0.126665,0.001916
0.216428,0.012830
0.213173,0.079349
0.245196,0.001926
0.354028,0.000751
0.433057,0.000477
0.134265,0.043373
0.192479,0.005691
0.033023,0.001206
0.145200,0.043825
0.341599,0.068940
0.087796,0.000974
0.030069,0.001665
0.347486,0.002625
0.229358,0.001452
0.369474,0.012143
0.099560,0.001162
0.271496,0.028291
0.471131,0.000782
0.313305,0.071511
0.100950,0.013447
0.188526,0.005281
0.081358,0.003961
0.270644,0.228258
0.428006,0.351796
0.426660,0.111327
0.479241,0.014632
0.067013,0.000863
0.049254,0.006605
0.131969,0.028221
0.329845,0.031960
0.155783,0.013389
0.088859,0.073168
0.202849,0.056701
0.166453,0.017721
1.283932,0.142194
0.039895,0.004757
0.799802,0.532815
0.744813,0.054415
0.128972,0.027498
0.147365,0.000580
0.283671,0.004045
0.221352,0.029625
0.128716,0.002458
0.345327,0.000527
0.199840,0.002199
0.080454,0.053412
0.097410,0.001662
0.238953,0.013190
0.073472,0.067067
0.218728,0.109678
0.617329,0.054066
0.057570,0.001005
0.788861,0.026926
0.416074,0.261824
0.032331,0.002114
0.194525,0.019220
0.123264,0.002355
0.030467,0.018983
0.116699,0.002086
0.147701,0.009530
0.204427,0.013190
0.104471,0.000747
0.273904,0.155349
0.927703,0.565279
0.210885,0.022261
0.243726,0.008310
0.396724,0.000802
0.041189,0.031527
0.294736,0.013206
1.018409,0.001973
0.524937,0.009438
0.173931,0.036193
0.020668,0.008912
0.134407,0.000565
0.223667,0.090528
0.214715,0.069358
0.370979,0.012786
0.061358,0.008586
0.149438,0.010368
0.280330,0.059677
0.191156,0.154068
0.025715,0.006238
0.055949,0.011801
0.128601,0.096983
0.073197,0.039604
0.274336,0.001045
0.152289,0.000811
0.293629,0.001165
0.169066,0.060828
0.133436,0.033763
0.529082,0.048120
0.517099,0.005992
0.195370,0.025977
0.108290,0.015664
0.364070,0.001704
0.095746,0.004050
0.103457,0.001519
0.107723,0.086563
0.117028,0.006533
0.549446,0.092433
0.029927,0.009872
0.215182,0.066782
0.440875,0.006646
0.033341,0.011918
0.455140,0.190928
0.262489,0.018320
0.146685,0.011280
0.342888,0.108599
0.301627,0.248372
0.593247,0.086592
0.257059,0.002019
1.039998,0.834200
0.747655,0.258805
1.249315,0.013072
0.275307,0.002161
0.047822,0.000747
0.119759,0.001617
0.344314,0.000731
0.108558,0.004316
0.632962,0.001538
0.187695,0.000777
0.033664,0.005656
0.299137,0.002060
0.185971,0.011960
0.097770,0.003628
0.315637,0.000653
0.499340,0.216337
0.219513,0.042053
0.296468,0.293333
0.139282,0.114175
0.039461,0.019247
0.362100,0.000881
0.744314,0.003098
0.084897,0.011628
0.046863,0.028160
0.327284,0.005672
0.135958,0.058833
0.552936,0.011088
0.219014,0.055578
0.118214,0.004082
0.296282,0.000504
0.764723,0.071093
0.159663,0.010006
0.420190,0.189255
1.254083,0.001734
0.062526,0.008892
0.199766,0.000931
0.247390,0.040565
0.234641,0.000903
0.028062,0.001705
0.040765,0.001384
0.084256,0.001703
0.156101,0.002116
0.100020,0.010011
0.467651,0.032834
0.415681,0.005728
0.048366,0.036115
0.090804,0.001450
0.184282,0.065602
0.060666,0.028819
0.220122,0.006599
0.170226,0.001827
0.172574,0.062577
0.102783,0.002008
0.063063,0.022283
0.095401,0.001729
0.241114,0.002522
0.975268,0.301160
0.152930,0.017918
0.237313,0.004488
0.117448,0.002256
0.094800,0.036366
0.255898,0.004217
0.268918,0.003595
0.051236,0.028391
0.256515,0.035026
0.096891,0.001055
0.377791,0.123546
0.316137,0.001132
0.085528,0.053106
0.026466,0.002168
0.309194,0.095567
0.200561,0.011188
0.445498,0.003484
0.108899,0.022311
0.370585,0.001452
0.306906,0.002196
0.417196,0.082142
0.178246,0.064586
0.391867,0.006403
0.435843,0.055008
0.483848,0.030587
0.743879,0.118360
0.903929,0.958367
0.044791,0.005952
0.419756,0.404686
0.072407,0.009287
0.099965,0.000994
0.104916,0.005250
0.063591,0.001517
0.173587,0.002041
0.102778,0.023371
0.051574,0.022641
0.260257,0.002923
0.137574,0.006399
0.230524,0.038443
0.306327,0.011673
0.402637,0.118010
0.184742,0.000780
0.203153,0.020505
0.098652,0.036918
0.124891,0.095260
0.252975,0.066084
0.854172,0.001068
0.037258,0.009090
0.269124,0.000945
0.688114,0.011974
0.241498,0.000560
0.067721,0.004646
0.503093,0.000645
0.159412,0.020657
0.135447,0.002054
0.101581,0.004228
0.319867,0.024921
0.102759,0.019666
0.052133,0.004286
0.360100,0.009889
0.263004,0.007761
0.271997,0.007340
0.409000,0.021868
0.167565,0.079521
0.277694,0.000781
0.494960,0.087268
0.151591,0.008758
0.053658,0.026855
0.127582,0.000597
0.423494,0.003126
0.297249,0.003919
0.231949,0.082031
0.037151,0.000853
0.195248,0.001641
0.048938,0.001605
0.245370,0.010707
0.158539,0.084510
0.138391,0.045077
0.261272,0.009877
0.487230,0.000794
0.021997,0.012338
0.604123,0.252637
0.228367,0.017050
0.792420,0.730327
0.351367,0.068882
0.206814,0.005052
0.197689,0.001134
0.149229,0.015025
0.743872,0.001057
0.188263,0.011165
0.080195,0.005687
0.276032,0.001344
0.037139,0.017849
0.544367,0.000794
0.181759,0.054130
0.262280,0.000747
0.710221,0.004980
0.199129,0.073241
0.217699,0.002407
0.112851,0.026162
0.223643,0.002850
0.026752,0.015391
0.039835,0.007297
0.193469,0.026452
0.102680,0.037730
0.104639,0.012778
0.365338,0.135045
0.183390,0.142339
0.141498,0.006616
0.144939,0.034387
0.319860,0.004300
0.187781,0.077098
0.192149,0.135509
0.150077,0.078610
0.201760,0.087974
0.062079,0.008548
0.173646,0.005745
0.074394,0.001026
0.043829,0.011580
0.269189,0.119086
0.065363,0.033255
0.141627,0.007259
0.074743,0.000686
0.305835,0.077674
0.082674,0.002070
0.321534,0.037969
0.211571,0.020772
0.764999,0.000487
0.245309,0.033822
0.331084,0.017844
0.129776,0.087835
0.099771,0.008917
0.297071,0.002781
0.323526,0.153347
0.162065,0.014295
0.317167,0.007584
0.255873,0.014298
0.078382,0.023262
0.322807,0.007464
0.175179,0.003730
0.341239,0.006434
0.045636,0.010998
0.238319,0.132005
0.146976,0.042845
0.072731,0.001319
0.110746,0.014531
0.091694,0.062674
0.059407,0.016407
0.778589,0.208092
0.216050,0.007241
0.392376,0.009695
0.221573,0.051896
0.326540,0.200823
0.082223,0.002124
0.041620,0.014819
0.074010,0.001092
0.056158,0.002248
0.016058,0.004000
0.465803,0.037013
0.106526,0.002839
0.229340,0.069793
0.654499,0.000830
0.112965,0.017546
0.232453,0.002498
0.389245,0.101509
0.110310,0.000628
0.317044,0.059542
0.077687,0.013981
0.170102,0.006154
0.277056,0.022018
0.729411,0.014757
0.093453,0.072151
0.147808,0.017825
0.048988,0.001017
0.280866,0.253317
0.644337,0.001798
0.483764,0.010765
0.573580,0.010810
0.150331,0.001522
0.055027,0.004716
0.254953,0.000747
0.084075,0.000514
0.124101,0.002131
0.152043,0.041040
0.194726,0.033252
0.173677,0.000921
0.138102,0.034759
0.409316,0.000876
0.640360,0.029694
0.100950,0.003288
0.628247,0.009358
0.146854,0.059085
0.309688,0.045275
0.096540,0.001273
0.188693,0.003869
0.468849,0.002975
0.170721,0.000989
0.077483,0.003475
0.291187,0.005528
0.690199,0.001213
0.331820,0.025103
0.260772,0.004612
0.019640,0.009055
0.215896,0.007889
0.092374,0.000951
0.641029,0.014071
0.164935,0.134046
0.158262,0.007943
0.026287,0.006031
0.356843,0.001634
0.031338,0.015768
0.101622,0.002298
0.418758,0.165869
0.273405,0.002207
0.078956,0.017338
0.146657,0.026505
0.290590,0.035904
0.576165,0.001764
0.063085,0.002572
0.049264,0.002716
0.105590,0.021813
0.132436,0.016255
0.437424,0.015994
0.044600,0.007847
0.192681,0.025952
0.308416,0.173234
0.765530,0.000690
0.565853,0.540879
0.136781,0.001331
0.152961,0.000594
0.232911,0.000584
0.227331,0.008532
0.937568,0.001001
0.257603,0.185945
0.201476,0.005071
0.151969,0.127429
0.078982,0.022710
0.173048,0.016099
0.109500,0.025959
0.450765,0.310163
0.152824,0.001092
0.270635,0.016131
0.159050,0.000473
0.312676,0.009890
0.188061,0.019710
0.061746,0.026323
0.112423,0.068508
0.067326,0.016168
0.163153,0.005540
0.103884,0.066449
0.241612,0.151666
0.067717,0.004173
0.017079,0.004903
0.087656,0.000480
0.218796,0.121298
0.490915,0.142862
0.106738,0.001079
0.123992,0.008422
0.078176,0.001144
0.232331,0.002181
0.445110,0.063955
0.109720,0.004976
0.171491,0.001607
0.510506,0.000628
0.155230,0.005063
0.111112,0.003507
0.419262,0.142259
0.043588,0.030903
0.316526,0.000586
0.197155,0.149703
0.190901,0.001354
0.115204,0.043552
0.204113,0.007372
0.064233,0.004701
0.123462,0.038774
0.451277,0.024601
0.839817,0.091995
0.150129,0.023514
0.053782,0.031990
0.131356,0.004511
0.287621,0.001336
0.443173,0.007416
0.172199,0.007334
0.108482,0.005931
0.283894,0.157657
0.147654,0.004188
0.096072,0.001775
0.126117,0.003109
0.718791,0.038293
0.562023,0.119467
0.164619,0.066774
0.349261,0.013376
0.196444,0.065051
0.756207,0.006814
0.366101,0.001239
0.318985,0.067937
0.055172,0.006415
0.102950,0.049474
0.500404,0.263525
0.071069,0.002630
0.717021,0.003939
0.068385,0.006882
0.037367,0.000679
0.094799,0.060924
0.405681,0.005224
0.264565,0.061992
0.283734,0.000884
0.302776,0.004655
0.115646,0.002563
0.238800,0.181732
0.359987,0.011384
0.309822,0.015478
0.181929,0.000433
0.064546,0.000694
0.227562,0.015430
0.181785,0.133929
0.297421,0.026971
0.058323,0.000632
0.441332,0.149578
0.098360,0.081237
0.063414,0.009345
0.189151,0.002420
0.387161,0.000761
0.418922,0.062129
0.036446,0.018063
0.015582,0.002152
0.084236,0.000758
0.173920,0.146091
0.058502,0.024967
0.172028,0.057063
0.077790,0.026458
0.282706,0.049364
0.135869,0.001510
0.129667,0.008124
0.303420,0.009309
0.069229,0.001204
0.277642,0.000505
0.256722,0.206626
0.128804,0.008049
0.554908,0.001645
0.306197,0.003020
0.162596,0.000826
0.072642,0.001422
0.066730,0.046844
0.407281,0.037329
0.242452,0.006207
0.035360,0.006210
0.238849,0.028402
0.703799,0.000961
0.062188,0.060914
0.485889,0.054923
0.595442,0.000717
0.121487,0.022199
0.273192,0.001249
0.133141,0.013129
0.137039,0.001879
0.136957,0.023755
0.097779,0.013918
0.352567,0.016503
0.488333,0.001142
0.744825,0.040398
0.486154,0.003551
0.375620,0.122760
0.152347,0.009572
0.128355,0.058055
0.040753,0.001188
0.320743,0.003448
0.208897,0.003503
0.259477,0.012067
0.452912,0.246686
0.150746,0.088789
0.114383,0.026290
0.361386,0.029776
0.193262,0.003939
0.304822,0.041129
0.090651,0.001558
0.494512,0.000559
0.117562,0.000817
0.140026,0.012753
0.096248,0.027783
0.110762,0.003870
0.199341,0.169328
0.128324,0.001134
0.050213,0.011435
0.202071,0.000607
0.142537,0.029397
0.550695,0.012799
0.520857,0.161187
0.145511,0.002276
0.490610,0.007705
0.295089,0.015062
0.176987,0.012384
0.147449,0.013164
0.102806,0.041310
0.164845,0.019131
0.326198,0.165338
0.688577,0.007668
0.485005,0.001252
0.270345,0.000797
0.172529,0.003763
0.207307,0.005918
0.511663,0.060471
0.161068,0.043958
0.254818,0.025306
0.108524,0.001467
0.128233,0.000824
0.063074,0.001136
0.382922,0.153648
0.443660,0.003150
0.023101,0.008403
0.019258,0.003708
0.270452,0.011346
0.151726,0.118236
0.670070,0.001034
0.136387,0.002444
0.049936,0.006233
0.408698,0.003587
0.210666,0.000610
0.175814,0.000486
0.427093,0.278490
0.031768,0.005883
0.248728,0.143506
0.041625,0.019823
0.205255,0.024903
0.063178,0.006596
0.172160,0.006863
0.666654,0.000910
0.246183,0.082136
1.025165,0.148065
0.309835,0.009630
0.052826,0.003206
0.060224,0.001140
0.366694,0.302834
0.059629,0.003782
0.334838,0.000437
0.525926,0.084972
0.617285,0.002850
0.153166,0.025496
0.027571,0.009736
0.226018,0.032939
0.151012,0.078177
0.568745,0.550815
0.180326,0.019417
0.141537,0.039294
0.578941,0.584216
0.251728,0.001473
0.471427,0.002018
0.360887,0.018731
0.086012,0.005461
0.139421,0.002220
0.187890,0.001067
0.324783,0.006577
0.069774,0.014038
0.101721,0.035260
0.191569,0.153540
0.177688,0.001174
0.109524,0.091901
0.338099,0.155475
0.076681,0.001622
0.418350,0.000915
0.240873,0.003490
0.240286,0.031367
0.282305,0.003152
0.712724,0.141930
0.055647,0.015759
0.427711,0.003007
0.087697,0.008225
0.036682,0.000997
0.201033,0.012265
0.158472,0.040340
0.266970,0.001479
0.252482,0.031003
0.509053,0.120422
0.050993,0.000978
0.196713,0.001195
0.248205,0.000444
0.132659,0.005782
0.560539,0.089288
0.273728,0.001183
0.143371,0.003243
0.151518,0.026871
0.133972,0.001659
0.595824,0.002129
0.022829,0.005724
0.073008,0.006548
0.015857,0.002867
0.256792,0.000508
0.178528,0.141984
0.301109,0.017256
0.221801,0.055304
0.128721,0.006219
0.127186,0.098808
0.060473,0.000858
0.182379,0.005290
0.335856,0.034340
0.172148,0.023326
0.050012,0.000663
0.069879,0.032679
0.228914,0.001915
0.101537,0.020280
0.278296,0.130963
0.204008,0.003293
0.092869,0.006630
0.033868,0.001376
0.186740,0.086953
0.348753,0.329881
0.218238,0.001676
0.122041,0.002143
0.091220,0.001311
0.030547,0.002894
0.080028,0.020643
0.154707,0.000916
0.431957,0.006427
0.083797,0.001836
0.181902,0.080244
0.293324,0.001587
0.157805,0.014983
0.060700,0.000671
0.142036,0.014746
0.574899,0.029516
0.100483,0.002324
0.082955,0.013799
0.222873,0.007005
0.681589,0.056693
0.121103,0.006369
0.439855,0.001275
0.103692,0.003042
0.158244,0.016529
0.598553,0.296010
0.378553,0.275655
