beta,gamma
0.228707,0.015327
0.091065,0.010943
0.069159,0.005594
0.101661,0.003977
0.087884,0.027897
0.104208,0.005426
0.056464,0.011513
0.153977,0.003892
0.169973,0.010355
0.118782,0.035466
0.097557,0.029703
0.190040,0.063504
0.056946,0.005838
0.206363,0.004843
0.052749,0.005917
0.354325,0.012183
0.083299,0.010033
0.101728,0.047797
0.339947,0.004947
0.151984,0.013448
0.077858,0.006657
0.097392,0.005888
0.065166,0.018915
0.080581,0.038118
0.086225,0.006595
0.059523,0.008281
0.093659,0.006687
0.082799,0.024949
0.066293,0.012689
0.266959,0.011002
0.293000,0.009682
0.082425,0.011330
0.178396,0.011622
0.106579,0.011420
0.137771,0.027914
0.093494,0.004534
0.121806,0.006779
0.146247,0.009205
0.097399,0.005877
0.140791,0.005089
0.170032,0.074535
0.124783,0.012912
0.077055,0.008545
0.069642,0.006607
0.247987,0.009481
0.151218,0.076069
0.112843,0.024087
0.147095,0.011183
0.109963,0.046908
0.182986,0.038907
0.100308,0.008402
0.129852,0.021431
0.110091,0.043293
0.122877,0.042607
0.142706,0.007379
0.135659,0.006083
0.069123,0.010671
0.205022,0.085821
0.150276,0.009312
0.094572,0.004845
0.059030,0.012400
0.058590,0.010567
0.074362,0.009316
0.141124,0.041275
0.159510,0.008902
0.054522,0.005417
0.070064,0.008745
0.074273,0.009933
0.162090,0.004046
0.113007,0.004029
0.126814,0.016422
0.335650,0.006799
0.093890,0.004947
0.088066,0.006129
0.089867,0.026202
0.092012,0.028479
0.272305,0.014657
0.557439,0.015847
0.144625,0.034051
0.263402,0.004369
0.325667,0.011327
0.078708,0.011530
0.099987,0.030492
0.249353,0.085275
0.491465,0.015664
0.208155,0.013999
0.170975,0.031845
0.398090,0.004745
0.148289,0.012959
0.067824,0.023960
0.127684,0.018520
0.166223,0.013501
0.133262,0.052403
0.108284,0.006190
0.152689,0.043506
0.147957,0.028884
0.097038,0.004037
0.066418,0.009283
0.113098,0.005400
0.080691,0.005392
0.097742,0.008660
0.062199,0.007527
0.264235,0.025313
0.180857,0.045345
0.091839,0.029783
0.098807,0.011224
0.048536,0.006141
0.156412,0.005968
0.109320,0.022368
0.092639,0.007107
0.160559,0.076249
0.317015,0.022347
0.070201,0.007483
0.192610,0.005990
0.097505,0.030531
0.107134,0.006844
0.112849,0.038026
0.090014,0.030203
0.138272,0.020556
0.204706,0.017517
0.115545,0.045643
0.160421,0.006051
0.055754,0.013581
0.175583,0.015529
0.174467,0.006753
0.092758,0.022369
0.160381,0.042232
0.153817,0.057884
0.129465,0.045128
0.282435,0.018452
0.114915,0.040032
0.073280,0.027375
0.317081,0.004913
0.193086,0.012243
0.053888,0.011510
0.048291,0.008268
0.144645,0.039213
0.117430,0.040322
0.128490,0.021253
0.362538,0.009429
0.089154,0.040430
0.055243,0.015242
0.068606,0.019843
0.122827,0.067252
0.107343,0.030023
0.189445,0.013930
0.164193,0.030000
0.124734,0.033998
0.118262,0.030321
0.068594,0.006635
0.192773,0.005548
0.210587,0.007652
0.204574,0.026208
0.118432,0.043459
0.178789,0.018136
0.145933,0.004363
0.089061,0.022160
0.130832,0.005421
0.064001,0.020934
0.210271,0.008965
0.082917,0.003994
0.085153,0.009639
0.169099,0.004702
0.127780,0.020819
0.117857,0.004494
0.201841,0.020258
0.158261,0.015954
0.089592,0.011852
0.089572,0.004460
0.118424,0.042083
0.161917,0.050369
0.101755,0.049063
0.061145,0.020012
0.072560,0.015122
0.160938,0.053926
0.082926,0.018610
0.065178,0.019430
0.494993,0.005581
0.307711,0.009305
0.154084,0.061779
0.093973,0.014525
0.059684,0.006470
0.206399,0.007292
0.263556,0.014737
0.076166,0.018056
0.067334,0.005950
0.284583,0.013274
0.106386,0.030040
0.107024,0.007348
0.154944,0.026978
0.117313,0.006564
0.123349,0.004832
0.187838,0.073788
0.104511,0.037859
0.053255,0.010341
0.072080,0.021540
0.139150,0.009813
0.212669,0.017220
0.047248,0.009255
0.071923,0.005008
0.192730,0.023797
0.073740,0.005415
0.067501,0.006063
0.105972,0.009030
0.101778,0.007696
0.069544,0.004155
0.107941,0.008207
0.245225,0.007701
0.190991,0.004135
0.105857,0.030604
0.154879,0.006448
0.098345,0.040919
0.128053,0.003754
0.234896,0.009856
0.142225,0.016583
0.301417,0.010233
0.155090,0.005404
0.067923,0.007663
0.171602,0.008751
0.077518,0.021122
0.405512,0.005606
0.214040,0.017903
0.089565,0.007865
0.326172,0.012026
0.580631,0.012641
0.121886,0.039092
0.182478,0.009659
0.217075,0.010761
0.130303,0.046210
0.186067,0.006330
0.153002,0.031490
0.101709,0.008926
0.137310,0.016197
0.447090,0.006500
0.236984,0.007704
0.096206,0.029898
0.066978,0.023233
0.120474,0.046039
0.056907,0.007843
0.093668,0.040629
0.161132,0.006503
0.094700,0.007622
0.106967,0.016527
0.151394,0.028241
0.101714,0.034845
0.125907,0.008728
0.268981,0.005856
0.116856,0.010886
0.063326,0.022990
0.341106,0.021139
0.147729,0.026373
0.184887,0.014187
0.216761,0.017859
0.114816,0.041461
0.063572,0.011852
0.104249,0.006249
0.091940,0.011027
0.121082,0.018597
0.135286,0.021758
0.076758,0.029316
0.110622,0.020651
0.118597,0.030170
0.292159,0.020130
0.249160,0.019932
0.162334,0.027939
0.093694,0.005507
0.084739,0.030311
0.119019,0.039397
0.181979,0.087992
0.091422,0.033769
0.118352,0.011325
0.183624,0.017730
0.192865,0.022707
0.139833,0.005126
0.100587,0.017348
0.066163,0.025001
0.141452,0.072197
0.144374,0.008471
0.114923,0.007670
0.171362,0.086339
0.069680,0.027507
0.099994,0.026888
0.369166,0.022035
0.162003,0.017326
0.205651,0.006926
0.065640,0.010713
0.113375,0.045543
0.047260,0.006708
0.214260,0.004104
0.070626,0.012254
0.101939,0.005810
0.092351,0.014347
0.131723,0.013560
0.120483,0.005094
0.069902,0.023627
0.213461,0.013077
0.131523,0.026701
0.101495,0.014428
0.089486,0.009077
0.152686,0.009476
0.149631,0.021638
0.115557,0.011826
0.099488,0.039677
0.103377,0.041427
0.216910,0.083140
0.097517,0.029102
0.203871,0.008983
0.239594,0.025384
0.174090,0.076715
0.121360,0.003693
0.093980,0.007633
0.080475,0.014099
0.088215,0.008209
0.087393,0.004410
0.337202,0.018949
0.109235,0.019731
0.195574,0.006233
0.122582,0.024898
0.174707,0.006238
0.283554,0.015325
0.195291,0.101367
0.051403,0.008494
0.183836,0.028151
0.129560,0.060432
0.124567,0.032805
0.060354,0.010727
0.068933,0.025007
0.112336,0.004708
0.125196,0.005356
0.055603,0.008370
0.165437,0.069200
0.127300,0.008062
0.501317,0.008303
0.148259,0.009252
0.121314,0.006220
0.142148,0.006279
0.080968,0.008294
0.118666,0.063010
0.214582,0.017797
0.164411,0.010162
0.090678,0.017231
0.091592,0.017050
0.177570,0.088632
0.120425,0.019813
0.180612,0.024890
0.108137,0.005459
0.101324,0.007638
0.115139,0.017369
0.069853,0.010230
0.190519,0.028770
0.106992,0.013537
0.123353,0.012668
0.183960,0.026293
0.133773,0.020374
0.163869,0.025912
0.101420,0.027202
0.057962,0.015422
0.076840,0.007610
0.270371,0.005502
0.235994,0.018003
0.067655,0.016004
0.146182,0.011545
0.109279,0.003891
0.082521,0.022008
0.182116,0.021319
0.100414,0.015705
0.300416,0.018410
0.176511,0.047608
0.098628,0.029406
0.078087,0.015500
0.219769,0.005672
0.096880,0.013650
0.503108,0.007270
0.105087,0.020087
0.132392,0.009699
0.101426,0.038473
0.250419,0.006652
0.102428,0.004859
0.372771,0.008729
0.121261,0.006210
0.387542,0.009740
0.286261,0.013728
0.235622,0.010411
0.178246,0.017259
0.087645,0.011344
0.081204,0.021457
0.073207,0.005315
0.505311,0.021465
0.129259,0.053841
0.051157,0.010400
0.081184,0.005958
0.084474,0.006128
0.100607,0.009178
0.336457,0.018674
0.155524,0.004199
0.134704,0.016112
0.202256,0.011435
0.632168,0.010605
0.081520,0.006086
0.116322,0.013907
0.045016,0.006975
0.080876,0.018199
0.126835,0.027754
0.116076,0.033655
0.171397,0.005118
0.167998,0.100513
0.127832,0.036964
0.077392,0.007224
0.164816,0.011208
0.189855,0.020833
0.083027,0.029744
0.178412,0.019994
0.154945,0.033885
0.202228,0.012342
0.128566,0.022364
0.091156,0.047344
0.172012,0.036191
0.115178,0.007909
0.102668,0.006184
0.056216,0.010659
0.670932,0.012910
0.149965,0.016331
0.159853,0.007419
0.129195,0.005825
0.046101,0.009565
0.066114,0.005683
0.204945,0.018484
0.174798,0.018893
0.068748,0.004327
0.167720,0.025108
0.185398,0.007247
0.348691,0.005441
0.066875,0.004428
0.135626,0.042677
0.134904,0.019726
0.057236,0.006560
0.129738,0.021548
0.401427,0.015287
0.118778,0.015489
0.059323,0.006813
0.075273,0.005481
0.095123,0.021231
0.134747,0.034439
0.187117,0.063291
0.225137,0.014693
0.075062,0.026199
0.086050,0.046058
0.043776,0.006875
0.052613,0.006431
0.097321,0.036966
0.190426,0.106887
0.059378,0.007333
0.283263,0.006340
0.108710,0.022697
0.073287,0.011856
0.140673,0.025153
0.061161,0.021978
0.198379,0.031097
0.075317,0.005779
0.203117,0.009094
0.104051,0.004752
0.064176,0.009659
0.139140,0.019442
0.104503,0.003781
0.081873,0.005664
0.165578,0.015816
0.254422,0.006938
0.130935,0.030024
0.181059,0.072516
0.120733,0.041966
0.141237,0.004879
0.054223,0.005831
0.103231,0.011632
0.055077,0.010409
0.381418,0.017461
0.111348,0.012324
0.084720,0.035163
0.360470,0.015472
0.136361,0.006532
0.095212,0.005713
0.171469,0.078756
0.126130,0.008584
0.071217,0.010124
0.128001,0.021494
0.111065,0.051481
0.160812,0.009545
0.126262,0.004756
0.140990,0.037671
0.107555,0.005130
0.074137,0.006248
0.261096,0.021298
0.055302,0.016572
0.117824,0.031852
0.142136,0.065896
0.241455,0.098220
0.085450,0.025549
0.130513,0.007262
0.055718,0.012030
0.088702,0.006102
0.114834,0.049856
0.129353,0.039919
0.098537,0.020032
0.253578,0.016592
0.230620,0.027437
0.135729,0.044207
0.312785,0.018007
0.072007,0.009794
0.106781,0.004498
0.049812,0.005462
0.155533,0.017115
0.240180,0.005933
0.181338,0.038517
0.069062,0.007657
0.136896,0.070074
0.225041,0.018749
0.090212,0.017945
0.166638,0.090346
0.079495,0.019081
0.253284,0.023222
0.173420,0.043564
0.056000,0.015860
0.155393,0.028205
0.201931,0.004744
0.088908,0.006351
0.139513,0.042499
0.149102,0.006809
0.109666,0.003966
0.117614,0.005182
0.296817,0.020517
0.106866,0.017161
0.084976,0.005774
0.162253,0.010628
0.112407,0.014781
0.233597,0.007648
0.081874,0.027824
0.174219,0.040185
0.101772,0.036107
0.096650,0.007744
0.179290,0.012996
0.189393,0.104167
0.273894,0.004536
0.151831,0.006469
0.050623,0.006932
0.147525,0.013133
0.199527,0.008858
0.158309,0.004091
0.185099,0.006340
0.094839,0.007488
0.105867,0.020661
0.080949,0.029531
0.101953,0.007096
0.121309,0.015983
0.083241,0.004907
0.184563,0.067871
0.183085,0.066471
0.060646,0.016878
0.197959,0.005867
0.204328,0.100181
0.214902,0.027756
0.136211,0.013041
0.075094,0.006110
0.107806,0.048222
0.211546,0.019604
0.175243,0.012932
0.114330,0.046049
0.295044,0.007844
0.110976,0.018190
0.133019,0.004274
0.191500,0.006297
0.223083,0.106359
0.075922,0.009925
0.123650,0.008206
0.092775,0.012380
0.539931,0.012141
0.195927,0.008102
0.161458,0.008407
0.048393,0.006277
0.053809,0.005709
0.160037,0.018819
0.099355,0.013440
0.133636,0.004951
0.051693,0.018491
0.150683,0.068782
0.168765,0.027775
0.153408,0.071946
0.088434,0.014368
0.070501,0.009860
0.096261,0.005985
0.134701,0.005907
0.154380,0.027564
0.154151,0.012310
0.114044,0.037231
0.139151,0.009758
0.172318,0.006201
0.169911,0.016915
0.066830,0.018882
0.124323,0.011877
0.127230,0.005485
0.129222,0.054084
0.229839,0.005985
0.191702,0.015798
0.126261,0.011138
0.288437,0.014053
0.190035,0.004428
0.068984,0.009198
0.102688,0.004464
0.154470,0.015786
0.295270,0.005080
0.151101,0.013598
0.091129,0.029167
0.094469,0.046371
0.120064,0.013982
0.110566,0.004402
0.097740,0.051110
0.259985,0.021538
0.208881,0.059701
0.115277,0.020387
0.274769,0.004777
0.077961,0.006862
0.067402,0.011104
0.137035,0.022038
0.110188,0.005890
0.052041,0.006576
0.197307,0.087933
0.124024,0.009589
0.075393,0.006546
0.077515,0.015915
0.056551,0.021645
0.060148,0.007157
0.110512,0.009198
0.181535,0.005048
0.091617,0.035043
0.058073,0.007896
0.088212,0.017259
0.109716,0.011412
0.177088,0.059579
0.132711,0.014256
0.067540,0.011650
0.168724,0.088796
0.085370,0.004263
0.077734,0.014119
0.154108,0.013333
0.049565,0.010582
0.047384,0.007049
0.089831,0.007094
0.076585,0.012562
0.142957,0.021985
0.150448,0.022970
0.112441,0.012437
0.148395,0.020182
0.324840,0.004622
0.102450,0.025812
0.117733,0.019393
0.073206,0.030791
0.137289,0.053698
0.095313,0.010206
0.094079,0.006338
0.082385,0.025155
0.099010,0.008204
0.088990,0.020088
0.066807,0.007260
0.129471,0.057130
0.177983,0.006141
0.088184,0.007180
0.183772,0.015854
0.109000,0.020364
0.108256,0.023150
0.068961,0.011788
0.120926,0.030877
0.157507,0.032965
0.103613,0.030996
0.131794,0.040427
0.134085,0.010116
0.178548,0.019003
0.103614,0.008745
0.048062,0.008423
0.089066,0.018140
0.150175,0.012779
0.090359,0.009232
0.144885,0.040011
0.148795,0.014109
0.086222,0.006338
0.129006,0.066472
0.149533,0.003837
0.054794,0.015139
0.131143,0.031672
0.239358,0.006153
0.086237,0.012026
0.149117,0.003929
0.395174,0.018680
0.092759,0.005628
0.224991,0.004109
0.298585,0.024311
0.043103,0.007247
0.114119,0.014114
0.144114,0.040913
0.131953,0.030995
0.110146,0.024377
0.214999,0.012328
0.053856,0.009656
0.105643,0.024924
0.063275,0.014874
0.126435,0.025615
0.446335,0.012405
0.266889,0.011128
0.166769,0.030442
0.170746,0.011926
0.112638,0.031770
0.086437,0.041528
0.046044,0.008964
0.142050,0.015108
0.096981,0.010940
0.063978,0.004639
0.455386,0.020864
0.296396,0.011046
0.128817,0.007429
0.114322,0.042460
0.241990,0.010423
0.224421,0.011141
0.189390,0.021732
0.106203,0.028249
0.104217,0.024820
0.094299,0.008080
0.076622,0.008765
0.098768,0.022234
0.069721,0.011852
0.083461,0.004386
0.075799,0.011316
0.231305,0.021340
0.205605,0.030997
0.079603,0.033773
0.078847,0.004508
0.143931,0.072759
0.237962,0.022607
0.099303,0.008599
0.078752,0.005329
0.110380,0.010946
0.103707,0.005858
0.065038,0.005163
0.233919,0.017771
0.064884,0.005488
0.131338,0.006077
0.101183,0.015583
0.125549,0.004810
0.059227,0.017151
0.140707,0.041368
0.047481,0.005784
0.171336,0.011192
0.073205,0.006977
0.165415,0.053630
0.077023,0.009111
0.115752,0.023795
0.120103,0.063459
0.183372,0.026468
0.163227,0.024599
0.139026,0.004264
0.355201,0.005289
0.133842,0.003830
0.100952,0.038200
0.084946,0.020460
0.210500,0.007387
0.086838,0.008192
0.059558,0.022694
0.129459,0.013668
0.128606,0.006253
0.188632,0.069738
0.060357,0.016347
0.110593,0.017861
0.640010,0.019799
0.110670,0.027722
0.186346,0.016459
0.045672,0.010793
0.048167,0.009848
0.155801,0.026017
0.105794,0.028762
0.115003,0.007953
0.159232,0.005883
0.254945,0.014108
0.386413,0.013010
0.302226,0.010701
0.120959,0.038972
0.072026,0.005991
0.125052,0.008109
0.217927,0.012514
0.106896,0.044291
0.088061,0.009045
0.208812,0.005625
0.239605,0.007403
0.110488,0.046662
0.152749,0.006910
0.069228,0.027222
0.110053,0.008397
0.134503,0.014029
0.062964,0.012413
0.103151,0.010504
0.093756,0.005247
0.306435,0.010148
0.136984,0.003726
0.088860,0.037197
0.142133,0.009830
0.116763,0.008071
0.141113,0.006270
0.082525,0.016396
0.078400,0.006615
0.059886,0.009306
0.213324,0.015878
0.338590,0.006153
0.057068,0.006968
0.161990,0.022451
0.102362,0.006753
0.215986,0.005924
0.149610,0.012055
0.117393,0.005012
0.188498,0.006247
0.099825,0.012297
0.069344,0.005673
0.061969,0.008420
0.085808,0.007674
0.121418,0.033329
0.102833,0.042496
0.072844,0.014854
0.161824,0.005424
0.096776,0.004497
0.094308,0.006725
0.063716,0.006269
0.165300,0.015852
0.138649,0.009790
0.153917,0.014097
0.114200,0.005152
0.166346,0.005909
0.060741,0.022670
0.150199,0.007724
0.128842,0.044270
0.049471,0.013828
0.085638,0.004242
0.115176,0.021975
0.074452,0.012710
0.085764,0.009135
0.096542,0.006378
0.147951,0.072242
0.293665,0.019747
0.122659,0.007683
0.089409,0.015705
0.308327,0.015229
0.201896,0.004342
0.200284,0.025196
0.134289,0.025105
0.327209,0.019753
0.044211,0.006402
0.145063,0.007233
0.198377,0.013319
0.276929,0.004114
0.147742,0.029249
0.084376,0.004463
0.094058,0.011418
0.193114,0.005472
0.088654,0.004756
0.204785,0.010508
0.085123,0.008204
0.134755,0.014849
0.150137,0.009866
0.133149,0.018262
0.178738,0.036464
0.086638,0.005357
0.122426,0.056036
0.145216,0.013564
0.175835,0.019232
0.179643,0.021904
0.092239,0.010909
0.105388,0.009699
0.063317,0.005123
0.206363,0.024134
0.152068,0.025941
0.233418,0.014151
0.098300,0.023367
0.326052,0.015233
0.125378,0.005768
0.129088,0.013403
0.079860,0.006556
0.141861,0.056396
0.110644,0.005455
0.105320,0.015711
0.318703,0.014624
0.123036,0.016324
0.131852,0.009992
0.162721,0.033869
0.062637,0.004445
0.124391,0.031299
0.067421,0.009012
0.058774,0.006636
0.114208,0.007259
0.143844,0.005086
0.160000,0.005286
0.270901,0.008269
0.128643,0.015266
0.195519,0.012926
0.070317,0.007189
0.113401,0.050670
0.065422,0.016318
0.098239,0.006082
0.105210,0.004644
0.042705,0.006791
0.179765,0.028274
0.100877,0.005446
0.054131,0.010405
0.069018,0.008441
0.082941,0.032173
0.178215,0.064628
0.066894,0.012741
0.168329,0.009679
0.481625,0.009358
0.068851,0.004826
0.094674,0.006718
0.099585,0.005264
0.088063,0.023859
0.098425,0.004176
0.282427,0.016694
0.093810,0.004773
0.070182,0.008107
0.131817,0.027770
0.084832,0.004390
0.194211,0.019570
0.103228,0.003813
0.160810,0.045152
0.306184,0.007298
0.189122,0.015217
0.092162,0.028900
0.244373,0.014383
0.454829,0.017847
0.098813,0.007349
0.070402,0.016677
0.160846,0.014098
0.045822,0.009276
0.174541,0.035246
0.070918,0.012260
0.153963,0.073624
0.088090,0.010901
0.450230,0.011598
0.174349,0.026939
0.084825,0.013409
0.176070,0.010986
0.241492,0.012196
0.077879,0.004616
0.110233,0.037237
0.091772,0.012384
0.141687,0.010980
0.264690,0.007381
0.066101,0.012340
0.163050,0.007490
0.080429,0.023109
0.136381,0.005443
0.204343,0.009641
0.100336,0.023860
0.082171,0.007407
0.096950,0.031759
0.116106,0.009128
0.079196,0.014105
0.050716,0.014554
0.197797,0.014468
0.186776,0.074425
0.060312,0.004290
0.093182,0.045031
0.091261,0.013354
0.176922,0.004618
0.113861,0.004901
0.210721,0.096640
0.073234,0.005060
0.091321,0.011489
0.099818,0.038307
0.110845,0.058331
0.188536,0.004169
0.085566,0.009249
0.132035,0.004983
0.065896,0.008302
0.113830,0.012778
0.124864,0.019433
0.062759,0.023932
0.151819,0.014960
0.150546,0.066943
0.109667,0.009155
0.124503,0.013749
0.163957,0.047857
0.132350,0.038794
0.207282,0.020088
0.072463,0.004390
0.126617,0.014991
0.173547,0.019762
0.396010,0.019837
0.115393,0.038946
0.121629,0.009348
0.060008,0.013191
0.136416,0.007710
0.211352,0.022286
0.207523,0.005014
0.116507,0.019150
0.071899,0.017451
0.196825,0.074233
0.128996,0.004681
0.110048,0.011708
0.066169,0.004754
0.118699,0.027483
0.059568,0.009674
0.059854,0.023380
0.380303,0.008078
0.088620,0.012623
0.154250,0.010024
0.198829,0.008854
0.078684,0.014559
0.145883,0.065144
0.098834,0.027070
0.114786,0.057394
0.153459,0.064197
0.065685,0.010012
0.086662,0.004445
0.120577,0.006816
0.158327,0.010640
0.048248,0.010730
0.134278,0.005026
0.129537,0.031497
0.144670,0.018362
0.060710,0.018007
0.216099,0.010041
0.051208,0.010676
0.061509,0.010942
0.068583,0.008118
0.188172,0.023438
0.056664,0.005203
0.112759,0.006871
0.051147,0.008478
0.079283,0.007063
0.046669,0.006832
0.079391,0.007200
0.065734,0.004278
0.141678,0.004181
0.075678,0.006793
0.199781,0.085572
0.163042,0.011886
0.048410,0.005654
0.150063,0.033121
0.147907,0.011002
0.056569,0.012018
0.192021,0.026773
0.067234,0.006244
0.237506,0.014712
0.221680,0.011270
0.173060,0.014740
0.193675,0.018807
0.135407,0.017466
0.287302,0.005749
0.113885,0.016780
0.114673,0.004238
0.182597,0.005159
0.063411,0.006906
0.081081,0.006579
0.090528,0.005122
0.110343,0.003606
0.068043,0.020965
0.105960,0.005203
0.136634,0.010393
0.177738,0.066691
0.174695,0.008376
0.088399,0.030408
0.316904,0.004724
0.148929,0.007796
0.106398,0.046967
0.053979,0.014537
0.081259,0.010857
0.283476,0.007725
0.106617,0.011964
0.364928,0.018824
0.189070,0.014830
0.075338,0.005228
0.163260,0.038509
0.097112,0.004247
0.151032,0.008114
0.077354,0.025479
0.131357,0.004663
0.189940,0.069553
0.045003,0.010664
0.190808,0.005646
0.383365,0.006996
0.137927,0.029167
0.090704,0.008043
0.080221,0.013654
0.069364,0.016227
0.066326,0.004889
0.388137,0.013753
0.108354,0.055150
0.107224,0.039956
0.394948,0.005731
0.098719,0.007079
0.280518,0.015613
0.081666,0.006443
0.135010,0.005320
0.067408,0.023550
0.340110,0.017144
0.718356,0.010848
0.132000,0.023543
0.079192,0.008834
0.185482,0.074383
0.309884,0.004439
0.051798,0.010508
0.179170,0.077173
0.208662,0.005002
0.164507,0.008719
0.065677,0.004873
0.106722,0.007255
0.247783,0.012066
0.076429,0.032927
0.068158,0.015405
0.140270,0.006623
0.333286,0.022920
0.116720,0.005012
0.151570,0.006590
0.136501,0.031050
0.095883,0.007261
0.077048,0.008578
0.159092,0.018020
0.072076,0.006191
0.325960,0.015934
0.177184,0.063733
0.056124,0.007955
0.088550,0.004348
0.158191,0.005607
0.083248,0.017904
0.106631,0.013789
0.150213,0.027432
0.042675,0.010476
0.170970,0.032197
0.256523,0.009886
0.164366,0.088414
0.154257,0.008936
0.126899,0.013973
0.154719,0.006166
0.079061,0.012083
0.072088,0.008917
0.272958,0.003854
0.064296,0.014019
0.092128,0.017783
0.698613,0.014666
0.325635,0.004782
0.130041,0.061574
0.100795,0.044446
0.170336,0.010017
0.111075,0.057481
0.110611,0.008025
0.277637,0.015881
0.087267,0.035910
0.157447,0.023781
0.156056,0.010755
0.092949,0.019781
0.115229,0.012936
0.096135,0.006729
0.195641,0.006003
0.154342,0.006557
0.428850,0.013139
0.196913,0.010613
0.159270,0.025338
0.093323,0.021364
0.305676,0.011323
0.168823,0.009707
0.167575,0.088155
0.095369,0.031803
0.057272,0.007317
0.096614,0.020652
0.195257,0.007735
0.183134,0.005662
0.331199,0.009802
0.127792,0.032632
0.083023,0.031957
0.151982,0.076301
0.054475,0.008369
0.179209,0.016100
0.097896,0.004926
0.043908,0.014631
0.124003,0.014976
0.052383,0.014279
0.126250,0.010216
0.057965,0.004602
0.088296,0.021094
0.197385,0.008275
0.181829,0.094568
0.159626,0.054978
0.277466,0.016378
0.150119,0.004768
0.054412,0.005657
0.137178,0.005137
0.194238,0.011954
0.163865,0.020223
0.097756,0.026854
0.080983,0.019725
0.280565,0.012244
0.192596,0.018247
0.286877,0.004992
0.087590,0.011120
0.086309,0.025930
0.103829,0.041920
0.095865,0.013091
0.189353,0.006259
0.301056,0.023446
0.146845,0.029913
0.074722,0.007669
0.099857,0.016413
0.070222,0.022890
0.098972,0.012834
0.113656,0.014269
0.132702,0.052676
0.389315,0.009133
0.059996,0.004189
0.208006,0.011030
0.196103,0.019097
0.067524,0.017742
0.123265,0.045904
0.129888,0.005503
0.175240,0.018920
0.160136,0.004182
0.154053,0.005555
0.114870,0.039649
0.172101,0.050636
0.054796,0.019568
0.117908,0.023269
0.133048,0.015550
0.103617,0.011566
0.292770,0.011369
0.406385,0.017920
0.080838,0.020751
0.087331,0.008985
0.125720,0.023601
0.263200,0.013012
0.054741,0.005675
0.267443,0.021275
0.113549,0.003711
0.164733,0.010944
0.080402,0.007399
0.058482,0.008858
0.119602,0.008621
0.094262,0.019814
0.141736,0.012607
0.282260,0.014392
0.166797,0.012291
0.101082,0.005894
0.072742,0.010570
0.053729,0.013764
0.333007,0.013968
0.064575,0.004827
0.211279,0.023975
0.071147,0.004434
0.151887,0.006687
0.159958,0.018652
0.053881,0.012212
0.197220,0.007058
0.150774,0.081242
0.312276,0.013599
0.109213,0.027991
0.158783,0.016168
0.165721,0.056380
0.321825,0.004788
0.211709,0.022362
0.125521,0.014925
0.117246,0.038087
0.156133,0.004753
0.188244,0.026867
0.298112,0.012088
0.087450,0.008517
0.096606,0.005328
0.256444,0.009107
0.148365,0.031997
0.084371,0.005043
0.049222,0.007140
0.213668,0.026261
0.055019,0.012218
0.184916,0.040015
0.078065,0.013234
0.119894,0.029595
0.067549,0.006904
0.122424,0.011953
0.268040,0.006684
0.158328,0.006022
0.059589,0.022855
0.284846,0.021123
0.249898,0.029775
0.050684,0.010394
0.071485,0.012333
0.139587,0.012098
0.221113,0.021661
0.199580,0.026510
0.082179,0.008002
0.178045,0.006613
0.204785,0.068115
0.119004,0.010885
0.134597,0.006014
0.205495,0.010087
0.054800,0.004958
0.330483,0.020774
0.071633,0.006385
0.118096,0.014735
0.213004,0.004803
0.154142,0.038722
0.404045,0.005384
0.105030,0.012320
0.078757,0.005500
0.097537,0.007837
0.147851,0.046027
0.145655,0.029360
0.096592,0.003787
0.083804,0.006614
0.268085,0.006290
0.220176,0.013144
0.081998,0.008709
0.183802,0.029066
0.144593,0.066411
0.077137,0.014726
0.137736,0.004254
0.082154,0.007593
0.150712,0.020070
0.141312,0.045566
0.126711,0.003768
0.065336,0.007726
0.306593,0.018010
0.124430,0.032927
0.060354,0.009657
0.090109,0.006204
0.124894,0.011845
0.157686,0.051455
0.152160,0.013184
0.139550,0.024352
0.207954,0.006783
0.071686,0.017116
0.052280,0.015062
0.166375,0.020611
0.172211,0.004529
0.452491,0.009123
0.065753,0.005589
0.131172,0.037285
0.131622,0.022477
0.109689,0.005399
0.111811,0.006263
0.131877,0.026714
0.143364,0.032051
0.278290,0.005409
0.394557,0.004842
0.081740,0.016994
0.159054,0.080300
0.162701,0.074082
0.105624,0.005962
0.107877,0.014391
0.116695,0.004684
0.179593,0.011166
0.123247,0.064668
0.221683,0.018073
0.170773,0.052406
0.148599,0.053576
0.248031,0.018197
0.167245,0.053009
0.103147,0.011649
0.367388,0.022767
0.285870,0.016488
0.071070,0.018352
0.057641,0.013515
0.078189,0.006526
0.200885,0.040557
0.130406,0.042274
0.088250,0.005591
0.060513,0.010545
0.117912,0.051472
0.052756,0.006371
0.065579,0.023937
0.191891,0.087563
0.056321,0.020929
0.050177,0.005664
0.308892,0.011700
0.083771,0.005254
0.066204,0.016239
0.085512,0.006250
0.146529,0.008107
0.094502,0.006148
0.066180,0.019881
0.069479,0.007965
0.092799,0.004863
0.215403,0.012678
0.077077,0.007263
0.119910,0.043332
0.159458,0.008157
0.593200,0.019658
0.145078,0.071138
0.171973,0.007197
0.087304,0.006158
0.221404,0.004236
0.201782,0.061585
0.333673,0.005458
0.124348,0.013583
0.072158,0.005574
0.135846,0.004984
0.234952,0.022773
0.071506,0.004316
0.089817,0.017230
0.090017,0.039189
0.384881,0.009938
0.139139,0.048326
