beta,gamma
0.185500,0.034712
0.092811,0.012815
0.064494,0.000858
0.045658,0.000833
0.062045,0.016475
0.148444,0.000701
0.318842,0.023972
0.074874,0.002353
0.092291,0.002048
0.606340,0.002767
0.279663,0.034948
0.167779,0.040279
0.044035,0.004227
0.343424,0.008618
0.048538,0.008772
0.110516,0.001068
0.101620,0.007143
0.263584,0.001643
0.090102,0.059163
0.174391,0.002561
0.076626,0.001244
0.110621,0.064193
0.112315,0.004787
0.192001,0.017568
0.087036,0.002077
0.028603,0.013893
0.164253,0.013694
0.128386,0.048654
0.025232,0.001744
0.182911,0.000981
0.045888,0.026218
0.075195,0.010080
0.174816,0.077927
0.214938,0.002175
0.047368,0.001834
0.100477,0.001268
0.071515,0.026782
0.038144,0.001544
0.175224,0.054246
0.226545,0.139562
0.081692,0.000840
0.161066,0.028601
0.124469,0.007448
0.301927,0.195645
0.130774,0.004257
0.055055,0.014844
0.187981,0.005544
0.057037,0.045288
0.125320,0.036619
0.153411,0.060565
0.043337,0.001960
0.076681,0.000845
0.066599,0.000873
0.114891,0.054746
0.202657,0.018226
0.525172,0.003637
0.058197,0.001836
0.037757,0.005543
0.057069,0.009918
0.471395,0.002972
0.055690,0.030291
0.016524,0.002637
0.070621,0.035904
0.233240,0.066598
0.025537,0.007076
0.255663,0.011707
0.123045,0.003778
0.049937,0.000831
0.077339,0.009058
0.203506,0.019046
0.183835,0.008555
0.123860,0.001715
0.089549,0.001949
0.309792,0.188921
0.132337,0.000814
0.064067,0.013652
0.032601,0.006624
0.071698,0.006894
0.051777,0.009039
0.116457,0.000990
0.161076,0.000776
0.176288,0.003101
0.193065,0.007869
0.178667,0.026263
0.399077,0.066829
0.350873,0.063193
0.583323,0.001466
0.238755,0.008324
0.053517,0.008604
0.332546,0.025755
0.028516,0.007089
0.031333,0.014982
0.079887,0.038233
0.213448,0.000812
0.236001,0.000861
0.032406,0.002058
0.136418,0.016151
0.061032,0.023048
0.102742,0.001531
0.096656,0.019754
0.304873,0.038137
0.031982,0.001158
0.216963,0.096355
0.153056,0.033162
0.211711,0.135725
0.045064,0.025636
0.222182,0.001607
0.142736,0.001368
0.023207,0.003728
0.041741,0.005396
0.135804,0.004237
0.141741,0.055406
0.078703,0.006744
0.034206,0.007039
0.046202,0.001306
0.060601,0.002005
0.122416,0.004858
0.465707,0.001794
0.038550,0.002021
0.230817,0.029713
0.049959,0.005193
0.156435,0.000675
0.058572,0.022440
0.206050,0.014677
0.331213,0.003859
0.074875,0.016676
0.046661,0.005151
0.054001,0.035883
0.486806,0.015589
0.169396,0.005969
0.058026,0.001632
0.059773,0.042964
0.024523,0.001545
0.084769,0.028369
0.113747,0.014678
0.057519,0.004413
0.195172,0.113599
0.165710,0.030579
0.071597,0.015628
0.067617,0.033604
0.072130,0.009196
0.315749,0.001961
0.046859,0.004779
0.084464,0.011277
0.122133,0.002921
0.075165,0.000787
0.104470,0.003297
0.158015,0.050813
0.056715,0.002130
0.112635,0.020046
0.096057,0.029506
0.058620,0.001160
0.018764,0.004286
0.240511,0.005280
0.270276,0.132143
0.145029,0.037934
0.103493,0.003583
0.219256,0.007005
0.115768,0.001890
0.028502,0.004851
0.057853,0.001711
0.029423,0.005225
0.276502,0.004146
0.026224,0.011212
0.474183,0.028784
0.182740,0.098359
0.556953,0.002343
0.138619,0.011898
0.122372,0.003051
0.081766,0.043168
0.124294,0.005555
0.188089,0.003543
0.062713,0.003670
0.058909,0.004286
0.109367,0.022122
0.132089,0.083205
0.110578,0.014262
0.114163,0.010968
0.289033,0.037471
0.081871,0.002805
0.090709,0.051527
0.137110,0.029263
0.113125,0.056428
0.045726,0.018378
0.113847,0.001670
0.093635,0.000955
0.173131,0.065788
0.152721,0.092727
0.095745,0.006869
0.021846,0.001709
0.115609,0.001745
0.210240,0.005911
0.037922,0.001511
0.288370,0.115572
0.034977,0.006075
0.210831,0.008523
0.109534,0.071216
0.527246,0.005762
0.048571,0.028081
0.288910,0.137397
0.047237,0.006737
0.079179,0.054255
0.203047,0.003737
0.573926,0.153633
0.027624,0.007037
0.103364,0.019274
0.053009,0.008207
0.070483,0.022494
0.044061,0.006633
0.029559,0.000991
0.099110,0.006105
0.034240,0.004546
0.164232,0.008259
0.147374,0.000608
0.036341,0.001307
0.104664,0.070787
0.022014,0.007230
0.071961,0.000637
0.405590,0.073879
0.308475,0.018005
0.131715,0.013383
0.237746,0.002461
0.246104,0.026555
0.071518,0.004487
0.491472,0.001117
0.092850,0.013305
0.379378,0.038827
0.055249,0.009082
0.197148,0.002318
0.025704,0.004578
0.279042,0.000900
0.033781,0.000939
0.084299,0.000682
0.083518,0.008767
0.023743,0.008744
0.044039,0.001023
0.144395,0.010647
0.113108,0.033391
0.123355,0.014521
0.130579,0.081045
0.074210,0.001088
0.116320,0.004324
0.240444,0.042013
0.062208,0.008605
0.097388,0.060099
0.287974,0.179243
0.179310,0.010338
0.047592,0.009485
0.161356,0.134020
0.039579,0.016853
0.341753,0.168211
0.235328,0.002752
0.020466,0.002767
0.041551,0.003550
0.040799,0.012553
0.086989,0.002183
0.033817,0.001675
0.133445,0.003097
0.026147,0.007155
0.032510,0.002362
0.025304,0.004915
0.206480,0.020739
0.088515,0.003172
0.078160,0.001947
0.045650,0.008393
0.102260,0.000683
0.051054,0.023673
0.095564,0.010466
0.030425,0.007182
0.196491,0.005657
0.198309,0.038919
0.142911,0.042418
0.173237,0.005321
0.065768,0.002206
0.095819,0.003933
0.252191,0.006677
0.053771,0.001160
0.034039,0.001298
0.049886,0.035468
0.059585,0.001259
0.056665,0.001108
0.055998,0.006915
0.170790,0.001293
0.104020,0.089062
0.053829,0.011052
0.104154,0.076580
0.128277,0.012635
0.065556,0.027701
0.166553,0.003010
0.112233,0.026189
0.040322,0.001228
0.054551,0.008117
0.319555,0.016626
0.129166,0.001745
0.026539,0.001223
0.118965,0.001283
0.259703,0.096374
0.144336,0.012355
0.192355,0.019901
0.244683,0.001478
0.193938,0.005255
0.039425,0.003116
0.036685,0.001231
0.041205,0.001149
0.113489,0.088868
0.095505,0.007661
0.108644,0.050929
0.085657,0.069194
0.166214,0.000740
0.174854,0.021195
0.253028,0.017859
0.135324,0.004808
0.026652,0.003818
0.159524,0.005286
0.143263,0.097560
0.060122,0.000969
0.252271,0.003732
0.053489,0.001657
0.109416,0.005259
0.171982,0.023726
0.374264,0.005488
0.069929,0.004013
0.177528,0.002184
0.048251,0.006645
0.021317,0.006561
0.083824,0.044093
0.403562,0.030462
0.046712,0.016822
0.168264,0.006981
0.073408,0.001118
0.045275,0.001282
0.041031,0.000924
0.073572,0.015565
0.104356,0.010993
0.034172,0.007693
0.128523,0.069577
0.064159,0.005363
0.026471,0.001631
0.061805,0.001720
0.340934,0.006872
0.145324,0.003448
0.044570,0.001848
0.153136,0.022124
0.076802,0.001609
0.070706,0.002422
0.039470,0.015581
0.039974,0.022143
0.235739,0.000630
0.369958,0.047645
0.205386,0.002853
0.081478,0.004161
0.167211,0.003359
0.037350,0.011065
0.139598,0.002720
0.275304,0.010510
0.053323,0.015274
0.108462,0.033536
0.114515,0.047647
0.072070,0.032958
0.123658,0.005155
0.185340,0.001785
0.257087,0.210394
0.149824,0.001432
0.642232,0.279387
0.082525,0.037713
0.108249,0.084327
0.306511,0.001952
0.126814,0.011579
0.045250,0.003767
0.128653,0.014298
0.203198,0.001706
0.315926,0.001022
0.229442,0.041962
0.194133,0.039616
0.409508,0.200563
0.045447,0.021663
0.088065,0.003948
0.053687,0.017704
0.066268,0.004951
0.052596,0.023015
0.041407,0.007322
0.029838,0.003495
0.062101,0.008237
0.214458,0.000709
0.151802,0.001220
0.184896,0.003440
0.136711,0.000900
0.114300,0.007406
0.066051,0.002148
0.092036,0.000909
0.025581,0.009098
0.036929,0.017456
0.156525,0.022342
0.166546,0.003123
0.057857,0.001879
0.053637,0.003676
0.096977,0.050861
0.076493,0.008390
0.412083,0.011707
0.165557,0.004242
0.116048,0.031854
0.102217,0.010215
0.143485,0.085204
0.111418,0.021660
0.023261,0.006925
0.152371,0.012537
0.129931,0.011333
0.084272,0.000621
0.262724,0.007934
0.042931,0.002492
0.212829,0.056590
0.048700,0.016287
0.052056,0.002718
0.039199,0.001426
0.021821,0.002844
0.186589,0.061109
0.081896,0.000920
0.047572,0.006192
0.142623,0.048242
0.127084,0.035911
0.155694,0.003698
0.081823,0.005254
0.052291,0.005728
0.098071,0.002379
0.058777,0.002949
0.100379,0.025736
0.121722,0.012506
0.049397,0.023371
0.067885,0.007537
0.139983,0.006268
0.035686,0.006244
0.148327,0.007163
0.160190,0.011184
0.182798,0.016448
0.068478,0.000771
0.026532,0.003124
0.133478,0.013661
0.175199,0.005279
0.116707,0.000848
0.198145,0.000732
0.138558,0.057600
0.045461,0.005574
0.061609,0.001486
0.096054,0.071870
0.160627,0.050715
0.116689,0.029721
0.194503,0.007758
0.250632,0.000771
0.131513,0.006118
0.045044,0.007907
0.026466,0.009224
0.057946,0.005088
0.095178,0.015040
0.259817,0.158199
0.093998,0.009536
0.244377,0.088027
0.116832,0.003237
0.205531,0.038392
0.138223,0.066676
0.150042,0.057883
0.042035,0.001263
0.065293,0.011081
0.023074,0.004229
0.151942,0.012434
0.068527,0.007977
0.176236,0.002086
0.070982,0.005940
0.029175,0.005411
0.307596,0.001036
0.055421,0.031666
0.132648,0.003203
0.090891,0.001503
0.035269,0.006395
0.094466,0.001797
0.093124,0.001010
0.498729,0.001229
0.270918,0.014038
0.243771,0.023682
0.069577,0.010116
0.286043,0.012910
0.058122,0.009148
0.040875,0.002229
0.027523,0.005586
0.019350,0.005610
0.142582,0.004794
0.205860,0.004992
0.105195,0.001207
0.097586,0.041932
0.063640,0.021971
0.039407,0.005734
0.029229,0.014468
0.100225,0.005387
0.409223,0.075546
0.260344,0.005899
0.325286,0.000866
0.040946,0.000887
0.091186,0.003611
0.031084,0.006458
0.224833,0.005602
0.192721,0.000988
0.155047,0.011505
0.270049,0.009121
0.412890,0.041090
0.191265,0.001856
0.072021,0.002023
0.171154,0.003496
0.055179,0.014306
0.186112,0.001617
0.069717,0.002212
0.219393,0.000729
0.043684,0.005194
0.050816,0.020819
0.077879,0.003549
0.208528,0.031236
0.038359,0.009385
0.124003,0.014790
0.093537,0.002487
0.133563,0.001361
0.051983,0.043663
0.103626,0.000649
0.050425,0.006636
0.031098,0.004407
0.077945,0.000646
0.384260,0.000824
0.056737,0.002030
0.159445,0.001026
0.144180,0.014191
0.059860,0.002239
0.530574,0.209702
0.183854,0.063276
0.096119,0.000678
0.046827,0.002484
0.151155,0.055371
0.155192,0.012431
0.037222,0.000759
0.108669,0.007660
0.210572,0.012048
0.221722,0.012246
0.080019,0.051039
0.501632,0.007605
0.081449,0.027618
0.020558,0.002458
0.132411,0.000750
0.255564,0.107002
0.039860,0.001193
0.058500,0.002064
0.194674,0.058415
0.066492,0.001528
0.161526,0.001654
0.123845,0.007761
0.446148,0.255220
0.154938,0.006457
0.074868,0.030362
0.075257,0.003415
0.271058,0.021740
0.202476,0.002925
0.038676,0.009021
0.244734,0.024263
0.240952,0.054512
0.107861,0.001987
0.058322,0.002081
0.092221,0.012276
0.086987,0.007246
0.062600,0.004740
0.075626,0.038557
0.080491,0.000661
0.181441,0.004802
0.103896,0.010682
0.100232,0.004869
0.154324,0.002075
0.191847,0.000718
0.203976,0.002273
0.176262,0.099091
0.032429,0.009224
0.197074,0.032704
0.352709,0.002461
0.125050,0.005013
0.040038,0.006285
0.132366,0.070362
0.228557,0.000872
0.243267,0.001694
0.111412,0.004235
0.065266,0.006958
0.047163,0.002769
0.033916,0.013385
0.208384,0.001330
0.108272,0.000770
0.036976,0.009918
0.267614,0.090683
0.050536,0.029893
0.147172,0.002359
0.266117,0.019143
0.077106,0.024761
0.110450,0.001002
0.239922,0.012975
0.073196,0.049223
0.037000,0.000985
0.019614,0.002762
0.215910,0.001013
0.214109,0.002118
0.246406,0.002240
0.398296,0.029695
0.048825,0.004125
0.036212,0.001023
0.169660,0.001181
0.192745,0.018430
0.074137,0.017947
0.050046,0.001335
0.030695,0.000894
0.022373,0.003092
0.026959,0.001568
0.039966,0.009164
0.259007,0.024885
0.182307,0.004221
0.076245,0.013272
0.067006,0.021892
0.123652,0.018088
0.069563,0.020599
0.185164,0.138469
0.173080,0.000895
0.044461,0.002707
0.102245,0.002059
0.091553,0.000903
0.042253,0.001054
0.036896,0.027788
0.285409,0.006210
0.081468,0.015398
0.042907,0.031781
0.262296,0.001875
0.120992,0.001102
0.055004,0.001503
0.123609,0.032407
0.052325,0.000742
0.059702,0.011400
0.047971,0.004384
0.038885,0.000981
0.049173,0.001307
0.053323,0.037315
0.139387,0.061716
0.014695,0.003259
0.407705,0.000932
0.151587,0.002929
0.106862,0.059588
0.139927,0.095398
0.125715,0.002244
0.064968,0.000783
0.283017,0.100198
0.084987,0.004384
0.068230,0.004267
0.036664,0.025042
0.121059,0.001247
0.233667,0.102934
0.080996,0.046833
0.172417,0.001331
0.132079,0.109334
0.313147,0.001132
0.018848,0.002460
0.090543,0.001286
0.114743,0.001105
0.190930,0.017994
0.164582,0.003103
0.492602,0.017782
0.050764,0.006702
0.119807,0.020361
0.147849,0.018119
0.193909,0.027766
0.051249,0.037165
0.304405,0.214571
0.066056,0.001384
0.082061,0.000740
0.058604,0.002255
0.037113,0.001416
0.094920,0.002219
0.100331,0.000844
0.190640,0.002473
0.084524,0.003025
0.052970,0.019812
0.057794,0.001130
0.201354,0.011818
0.049660,0.004107
0.085593,0.060685
0.113836,0.004150
0.055649,0.006054
0.074320,0.006714
0.187861,0.044745
0.116478,0.043186
0.234711,0.056287
0.195218,0.009018
0.077902,0.014283
0.097423,0.026280
0.057780,0.013643
0.181271,0.094184
0.166918,0.033599
0.142285,0.000969
0.035970,0.008599
0.428502,0.033935
0.125426,0.000907
0.142959,0.032419
0.166331,0.076657
0.022380,0.002330
0.358108,0.007054
0.033832,0.003471
0.149688,0.008297
0.268989,0.001748
0.319457,0.001285
0.152016,0.006796
0.064586,0.003164
0.016608,0.002872
0.123480,0.001187
0.260024,0.015352
0.265877,0.004637
0.273684,0.001004
0.279002,0.002740
0.175628,0.159072
0.098741,0.035433
0.096772,0.006884
0.141127,0.014313
0.144775,0.034544
0.093288,0.066589
0.072038,0.013744
0.208144,0.001191
0.042391,0.014564
0.156384,0.003265
0.100224,0.027335
0.121368,0.001964
0.158985,0.002524
0.054559,0.025983
0.025483,0.003698
0.159415,0.026740
0.085631,0.001338
0.054340,0.000951
0.053223,0.016376
0.086216,0.008717
0.186582,0.005756
0.125796,0.001968
0.043145,0.003105
0.186008,0.040546
0.578250,0.006149
0.044236,0.001058
0.185382,0.070385
0.123876,0.000846
0.093587,0.001435
0.129775,0.013838
0.156187,0.001034
0.023110,0.002739
0.185387,0.096033
0.016145,0.005251
0.093238,0.017605
0.114873,0.003911
0.116650,0.001538
0.167221,0.022959
0.215966,0.005325
0.065733,0.006946
0.259836,0.010423
0.070248,0.017798
0.038871,0.001806
0.050352,0.005302
0.127929,0.001328
0.081152,0.002716
0.021829,0.007968
0.199903,0.005595
0.083546,0.018883
0.254601,0.001620
0.077787,0.031098
0.081712,0.022776
0.496758,0.115457
0.136437,0.024757
0.117535,0.003672
0.198777,0.014783
0.256714,0.017809
0.166647,0.001175
0.258184,0.016769
0.031925,0.000938
0.137115,0.025335
0.028692,0.004720
0.048609,0.001116
0.032455,0.013757
0.019492,0.006375
0.101622,0.004101
0.094612,0.000680
0.036103,0.001828
0.098983,0.000683
0.084060,0.003000
0.314551,0.027482
0.220754,0.148872
0.035801,0.002063
0.142048,0.028772
0.106444,0.000837
0.041665,0.009212
0.084036,0.027283
0.166380,0.025870
0.163690,0.006954
0.145428,0.022756
0.127265,0.000773
0.217365,0.001090
0.080967,0.050393
0.107205,0.012336
0.102535,0.036200
0.129405,0.019437
0.121912,0.002630
0.200656,0.025295
0.094068,0.005452
0.065727,0.022512
0.078948,0.004467
0.254245,0.121228
0.084299,0.015437
0.056915,0.001461
0.123868,0.034278
0.147625,0.001459
0.091839,0.001596
0.038709,0.006444
0.174012,0.000808
0.243802,0.033810
0.071721,0.001181
0.048426,0.000925
0.148024,0.012153
0.478876,0.047119
0.120196,0.010496
0.073634,0.004227
0.216574,0.002323
0.062246,0.001437
0.062045,0.000905
0.468276,0.018979
0.218351,0.040639
0.099465,0.008261
0.109778,0.002275
0.122821,0.002056
0.131436,0.000848
0.205989,0.015233
0.066408,0.014988
0.166552,0.001022
0.241802,0.152714
0.034280,0.003936
0.102564,0.001341
0.232327,0.013295
0.293463,0.095673
0.048414,0.012519
0.049240,0.007824
0.067871,0.004523
0.059528,0.017498
0.304250,0.027307
0.071943,0.005881
0.050368,0.005951
0.234597,0.009175
0.094774,0.011430
0.114874,0.002336
0.138629,0.013625
0.043733,0.010819
0.066518,0.001600
0.071405,0.014740
0.070756,0.000795
0.110056,0.002282
0.140959,0.003883
0.055324,0.019912
0.090243,0.002187
0.154028,0.002912
0.038151,0.001614
0.090554,0.009182
0.212414,0.021300
0.023206,0.002373
0.197369,0.004500
0.128766,0.002845
0.111094,0.068045
0.181161,0.003395
0.377947,0.000793
0.064014,0.000881
0.295136,0.000807
0.227937,0.002533
0.026066,0.005776
0.022287,0.002595
0.020777,0.006181
0.065186,0.001167
0.096305,0.015038
0.073235,0.003604
0.264468,0.017400
0.263323,0.001751
0.084953,0.015614
0.089110,0.055869
0.069155,0.025681
0.145534,0.042403
0.102464,0.001648
0.080817,0.011608
0.116203,0.002936
0.383642,0.089806
0.059387,0.031231
0.050874,0.009228
0.066116,0.002726
0.024972,0.003825
0.333013,0.003064
0.182992,0.001154
0.117992,0.011611
0.300872,0.005968
0.105493,0.001358
0.081827,0.010236
0.155379,0.055421
0.017772,0.002820
0.296135,0.118166
0.095507,0.045683
0.108458,0.001846
0.109787,0.029496
0.093263,0.020500
0.100708,0.038904
0.031749,0.001661
0.595501,0.429256
0.254925,0.032720
0.219200,0.004624
0.312421,0.002533
0.390543,0.015292
0.219474,0.049956
0.148726,0.003387
0.232846,0.004538
0.085556,0.028022
0.223276,0.000829
0.069176,0.005415
0.113387,0.030087
0.279989,0.009436
0.054517,0.001461
0.051917,0.018115
0.091815,0.049545
0.145127,0.037398
0.138599,0.001116
0.061029,0.025089
0.057690,0.002074
0.102846,0.009594
0.349317,0.001944
0.116264,0.010541
0.030067,0.007139
0.055663,0.001350
0.197405,0.013790
0.040930,0.017432
0.037842,0.006237
0.097583,0.004145
0.100433,0.002730
0.138789,0.017986
0.164039,0.006176
0.036020,0.004887
0.283612,0.001349
0.231127,0.016953
0.272354,0.143982
0.101340,0.000637
0.180672,0.004840
0.337287,0.052709
0.051987,0.034523
0.088094,0.022288
0.508449,0.069596
0.171001,0.000858
0.030956,0.001054
0.080663,0.001172
0.091697,0.002933
0.120126,0.009546
0.073047,0.003561
0.391686,0.005818
0.149004,0.004217
0.048226,0.005512
0.087551,0.053282
0.114291,0.002846
0.109914,0.024659
0.053975,0.008081
0.053902,0.029270
0.049779,0.005736
0.194751,0.002837
0.093463,0.048361
0.086138,0.014420
0.037453,0.003082
0.106299,0.002014
0.145921,0.024636
0.053479,0.022034
0.085926,0.000698
0.031326,0.002619
0.268956,0.138353
0.127397,0.082630
0.379175,0.000706
0.321607,0.000826
0.055375,0.021959
0.201718,0.001631
0.128233,0.001428
0.100889,0.000572
0.213809,0.026831
0.147923,0.001130
0.083072,0.038038
0.033836,0.014267
0.055171,0.004061
0.140475,0.016797
0.025721,0.003097
0.027051,0.007435
0.201140,0.044723
0.135795,0.003064
0.051611,0.002436
0.258920,0.110204
0.092471,0.080058
0.071802,0.017913
0.237542,0.031378
0.074913,0.020255
0.241324,0.098505
0.262867,0.055712
0.087905,0.022164
0.079208,0.002632
0.041689,0.002870
0.048360,0.001638
0.105393,0.004560
0.206453,0.156367
0.533210,0.228571
0.042936,0.002614
0.079924,0.006259
0.026112,0.001709
0.034538,0.001078
0.067273,0.000741
0.062764,0.006039
0.189345,0.001218
0.027694,0.001234
0.127080,0.004035
0.020956,0.004440
0.019721,0.006940
0.086939,0.065033
0.053368,0.003422
0.047438,0.000685
0.061551,0.002055
0.026618,0.003257
0.481004,0.006131
0.105536,0.000806
0.021989,0.011566
0.124216,0.000922
0.025917,0.003650
0.064700,0.000735
0.041941,0.003086
0.581794,0.012730
0.064283,0.010584
0.055651,0.000867
0.173101,0.006828
0.137071,0.001008
0.091245,0.003470
0.039914,0.008493
0.067254,0.000806
0.676605,0.018792
0.056089,0.004256
0.142205,0.105998
0.137054,0.005033
0.091449,0.003315
0.056301,0.002475
0.020044,0.002196
0.107762,0.001072
0.035873,0.004007
0.160263,0.074731
0.277541,0.061959
0.048838,0.000878
0.233989,0.001559
0.027070,0.005097
0.265888,0.000814
0.069675,0.000920
0.067718,0.001266
0.053750,0.013801
0.183164,0.006602
0.050180,0.011675
0.037204,0.002379
0.086485,0.001008
0.126398,0.063242
0.014967,0.002158
0.041241,0.002396
0.182180,0.003761
0.188414,0.009638
0.306641,0.189973
0.144526,0.009244
0.017987,0.002750
0.053194,0.004042
0.053098,0.004081
0.113810,0.002355
0.036773,0.017510
0.071064,0.001980
0.091816,0.003531
0.452786,0.132346
0.199331,0.003343
0.092132,0.005668
0.074222,0.013817
0.219535,0.036777
0.304722,0.060893
0.041168,0.002595
0.194894,0.044942
0.093433,0.000761
0.042934,0.008536
0.059161,0.005547
0.053363,0.000818
0.023272,0.004884
0.018135,0.002075
0.157789,0.002972
0.149806,0.001902
0.178207,0.000899
0.057153,0.014899
0.138322,0.002256
0.098094,0.012852
0.069195,0.002898
0.080876,0.038892
0.126533,0.002056
0.032014,0.007958
0.031499,0.005160
0.057536,0.019454
0.268028,0.162411
0.128350,0.001666
0.216643,0.059893
0.058897,0.001001
0.325463,0.000861
0.123334,0.003465
0.059533,0.002291
0.392738,0.292807
0.131578,0.075603
0.379645,0.023406
0.140100,0.046767
0.195605,0.002644
0.217056,0.000805
0.100371,0.077915
0.209866,0.004394
0.273087,0.004001
0.037932,0.000806
0.087078,0.004560
0.086652,0.001980
0.087447,0.004752
0.162043,0.001393
0.057050,0.035358
0.217108,0.000988
0.070614,0.002294
0.150532,0.000726
0.094299,0.006744
0.360496,0.080327
0.089392,0.004443
0.069878,0.000730
0.063417,0.051594
0.304968,0.008942
0.275116,0.004760
0.094173,0.001632
0.120952,0.014193
0.132699,0.008919
0.100084,0.040698
0.163218,0.003584
0.169409,0.047178
0.053570,0.009346
0.114706,0.000770
0.236765,0.177148
0.024968,0.002743
0.023887,0.004025
0.037743,0.000895
0.043449,0.003742
0.049697,0.002365
0.230952,0.022222
0.043945,0.002342
0.083784,0.012856
0.168649,0.083723
0.045325,0.001040
0.394612,0.001528
0.147103,0.040516
0.059866,0.004842
0.318701,0.002198
0.045311,0.018640
0.033047,0.009820
0.028240,0.004433
0.072189,0.019997
0.058429,0.001112
0.305264,0.001042
0.120844,0.009194
0.093422,0.003120
0.055074,0.005184
0.106115,0.002554
0.307867,0.049171
0.676590,0.016414
0.216118,0.065824
0.054234,0.009874
0.098341,0.000899
0.240287,0.171514
0.078723,0.016695
0.050322,0.003167
0.143717,0.000964
0.174092,0.033791
0.082756,0.004131
0.109695,0.002770
0.062191,0.001364
0.243318,0.034508
0.119453,0.042244
0.309387,0.111105
0.514903,0.130165
0.237575,0.007975
0.256085,0.001214
0.077922,0.029494
0.401189,0.014948
0.016190,0.008691
0.342618,0.061734
0.157762,0.001195
0.091044,0.008393
0.033022,0.011706
0.107360,0.001978
0.100847,0.030045
0.043958,0.022771
0.058787,0.004754
0.055782,0.001580
0.067908,0.011906
0.051503,0.006866
0.085762,0.005323
0.433087,0.004440
0.026192,0.003363
0.038575,0.006713
0.090838,0.001914
0.053775,0.012118
0.237542,0.030539
0.082992,0.001207
0.305885,0.001862
0.085601,0.036683
0.163839,0.002945
0.060021,0.003810
0.088478,0.019447
0.041794,0.005459
0.227861,0.127920
0.053742,0.003823
0.110849,0.006417
0.111003,0.049673
0.169783,0.018486
0.400881,0.025669
0.039047,0.021810
0.400080,0.008228
0.071186,0.023156
0.128426,0.019465
0.105432,0.008904
0.048169,0.010933
0.109920,0.049697
0.094224,0.001096
0.050606,0.009336
0.092710,0.002969
0.197580,0.185222
0.055419,0.017773
0.072877,0.052540
0.035385,0.013012
0.162381,0.026080
0.127777,0.022451
0.159024,0.050237
0.313616,0.127638
0.074085,0.026800
0.171573,0.116119
0.086537,0.052871
0.138409,0.033568
0.019275,0.004997
0.064636,0.004314
0.031442,0.001195
0.081163,0.001157
0.084048,0.000898
0.062691,0.026290
0.316091,0.000806
0.023352,0.002931
0.090148,0.016421
0.028345,0.003335
0.136444,0.001156
0.157019,0.039135
0.109146,0.037111
0.169514,0.107623
0.506815,0.002788
0.062089,0.044829
0.076216,0.002664
0.053437,0.003647
0.103508,0.024439
0.128089,0.000761
0.064579,0.005338
0.035667,0.007224
0.235636,0.019544
0.126484,0.063825
0.146735,0.041455
0.146427,0.004830
0.178927,0.017074
0.035953,0.002188
0.113034,0.007474
0.043022,0.005085
0.224066,0.016155
0.133924,0.106834
0.063402,0.013360
0.123748,0.001068
0.138735,0.000908
0.032684,0.001398
0.125130,0.007789
0.245150,0.003410
0.106768,0.007158
0.125262,0.000626
0.216461,0.017104
0.075034,0.001637
0.394842,0.310009
0.127916,0.000758
0.056082,0.000972
0.173348,0.081514
0.117840,0.000759
0.248145,0.179718
0.030840,0.007140
0.202666,0.001076
0.077642,0.007604
0.079027,0.005941
0.024310,0.004925
0.040685,0.004733
0.082007,0.020382
0.170336,0.002876
0.036807,0.000979
0.213183,0.004375
0.048017,0.004666
0.235553,0.001088
0.043527,0.000800
0.220342,0.015745
0.271590,0.002272
0.175054,0.115115
0.090759,0.029137
0.102001,0.012352
0.089649,0.057734
0.605591,0.433493
0.217641,0.016386
0.171719,0.022246
0.132739,0.041142
0.038616,0.003323
0.045440,0.013754
0.061302,0.000755
0.071462,0.001010
0.413703,0.012135
0.069154,0.008776
0.172863,0.005426
0.246689,0.030544
0.086633,0.012941
0.146461,0.030711
0.088213,0.006622
0.286912,0.000737
0.353917,0.004385
0.226298,0.012101
0.135073,0.021335
0.184181,0.007922
0.090954,0.001078
0.124883,0.003037
0.085648,0.058834
0.054935,0.021851
0.077396,0.000683
0.023144,0.002041
0.037778,0.001676
0.075124,0.011613
0.058925,0.001435
0.031677,0.002436
0.290665,0.045254
0.059018,0.001074
0.039500,0.001748
0.048715,0.000925
0.109028,0.074695
0.106544,0.002937
0.131410,0.016353
0.617517,0.001499
0.344159,0.123534
0.505777,0.006217
0.198728,0.036412
0.041003,0.003086
0.144181,0.010273
0.017417,0.006010
0.285012,0.160518
0.103591,0.035384
0.326508,0.008923
0.180254,0.002700
0.097005,0.012031
0.081769,0.011060
0.161568,0.002529
0.281200,0.046097
0.271537,0.005151
0.197071,0.045365
0.121300,0.007380
0.017058,0.003315
0.143341,0.005219
0.310041,0.046929
0.090092,0.008342
0.182693,0.123883
0.068526,0.005950
0.191015,0.006880
0.083347,0.001073
0.091662,0.006346
0.079947,0.005206
0.039826,0.009485
0.289584,0.118250
0.060699,0.023507
0.134542,0.003100
0.060700,0.029690
0.147328,0.022792
0.621127,0.035842
0.262189,0.006063
0.268561,0.002593
0.047429,0.003370
0.047915,0.006236
0.108569,0.000853
0.017184,0.002156
0.074396,0.054304
0.039197,0.001625
0.079469,0.001152
0.072266,0.006077
0.135088,0.002119
0.197942,0.003730
0.096431,0.013782
0.500759,0.004332
0.100832,0.000649
0.084529,0.005212
0.074230,0.004428
0.120678,0.012054
0.149506,0.001702
0.119422,0.016289
0.255662,0.001109
0.071692,0.001753
0.157940,0.048851
0.058902,0.016674
0.070379,0.010033
