beta,gamma
0.096593,0.049397
0.092600,0.005924
0.634400,0.041011
0.176571,0.001911
0.093451,0.002756
0.283751,0.015957
0.266839,0.017519
1.195417,0.014468
0.282666,0.021158
0.153112,0.052738
0.425386,0.002110
0.065036,0.002292
0.281161,0.013975
0.335284,0.066871
0.478314,0.357151
0.096117,0.003933
0.138287,0.030809
0.172605,0.001783
0.404834,0.138909
0.214478,0.012414
0.244686,0.068722
0.648462,0.020877
0.222994,0.055041
0.456314,0.066518
0.395182,0.001389
0.179712,0.024947
0.063723,0.007857
0.303602,0.030062
0.176417,0.004402
0.873602,0.069249
0.043097,0.025688
0.038414,0.012227
0.152722,0.001781
0.659207,0.001768
0.084338,0.003393
0.241836,0.002814
0.221649,0.001422
0.238810,0.008796
0.100943,0.011456
0.330385,0.004631
0.068879,0.025173
0.056741,0.025970
0.059551,0.003204
0.058650,0.002221
0.584990,0.406475
0.155526,0.011292
0.138363,0.034944
0.674631,0.119834
0.171759,0.005034
0.120984,0.095192
0.077185,0.003172
0.175262,0.134639
0.500767,0.008153
0.122222,0.007553
0.306048,0.002723
0.344365,0.005050
0.097405,0.004447
0.123971,0.002753
0.190085,0.011750
0.288205,0.002567
0.312449,0.049222
0.080192,0.001589
0.066836,0.004199
0.059910,0.004332
0.026749,0.007885
0.043870,0.007060
0.070525,0.002505
0.059204,0.003709
0.223585,0.020065
0.160146,0.002095
0.747313,0.001944
0.825460,0.031925
0.223111,0.005815
0.263649,0.009920
0.122844,0.013561
0.412232,0.002244
0.215740,0.023141
0.478117,0.002393
0.113721,0.091038
0.077833,0.047055
0.429800,0.063129
0.064112,0.008667
0.092482,0.006223
0.571390,0.019535
0.880084,0.497335
0.483637,0.023857
0.232110,0.001405
0.142069,0.005456
0.684349,0.003128
0.143975,0.060724
0.128919,0.031429
0.064411,0.042114
0.280095,0.004178
0.167813,0.008694
0.114390,0.065037
0.091375,0.059428
0.077757,0.021568
0.059357,0.001714
0.423808,0.054393
0.052899,0.002291
0.258268,0.040159
0.100056,0.055845
0.076656,0.047563
0.048758,0.003473
0.215342,0.001598
0.130194,0.036974
0.380888,0.025796
0.248886,0.045356
0.063513,0.003106
0.078433,0.002482
0.303280,0.002484
0.198097,0.063068
0.088169,0.069951
0.156469,0.002009
0.068367,0.007580
0.070798,0.004370
0.320599,0.008715
0.583117,0.195360
0.144804,0.004429
0.168990,0.017549
0.052580,0.018805
0.584079,0.070608
1.028068,0.416606
0.232832,0.202412
0.306803,0.003403
0.498953,0.281792
0.108684,0.002907
0.672497,0.023570
0.289962,0.046315
0.966364,0.176465
0.177213,0.026854
0.182260,0.002609
0.390951,0.273760
0.106599,0.008212
0.104756,0.003223
0.164810,0.004411
0.134468,0.023140
0.368329,0.001398
0.120173,0.002069
0.260011,0.176202
0.071832,0.003579
0.272890,0.040072
0.630549,0.001555
0.209282,0.016913
0.143956,0.001586
0.224483,0.035106
0.262305,0.003232
0.059782,0.007222
0.449177,0.050749
0.300344,0.065607
0.105391,0.002867
0.579664,0.124196
0.227660,0.009254
0.093786,0.052042
0.069409,0.032263
0.086776,0.004489
0.168624,0.003163
0.204147,0.017942
0.309071,0.047540
0.119773,0.002313
0.051281,0.011271
0.053599,0.014022
0.170124,0.009830
0.118585,0.001565
0.140188,0.003456
0.074148,0.048753
0.034864,0.009797
0.132783,0.021825
0.253598,0.005011
0.260518,0.003108
0.290941,0.009688
0.110695,0.080547
0.359031,0.024995
0.213403,0.001281
0.190249,0.050164
0.246578,0.001452
0.233525,0.010456
0.449465,0.097784
0.541508,0.377397
0.159613,0.015795
0.099580,0.013622
0.389325,0.032677
0.062969,0.007250
0.153741,0.018326
0.145141,0.034257
0.525826,0.313556
0.488607,0.365897
0.359966,0.107271
0.679918,0.002547
0.373920,0.004727
0.609118,0.053530
0.230935,0.019850
0.358545,0.002578
0.078439,0.024524
0.399681,0.197769
0.139836,0.030512
0.120074,0.002064
0.241046,0.081892
0.031828,0.011926
0.036350,0.002429
0.062562,0.004817
0.371011,0.001326
0.141396,0.040823
0.194566,0.001655
0.973877,0.294544
0.420061,0.045884
0.758847,0.039493
0.447892,0.362061
0.943445,0.057914
0.149521,0.001605
0.494071,0.069795
0.345501,0.012833
0.344314,0.004684
0.093747,0.033663
0.438711,0.002346
0.667586,0.498073
0.492241,0.360465
0.497113,0.149282
0.062381,0.033563
0.646891,0.001448
0.026583,0.004730
0.339749,0.028248
0.740313,0.020478
0.371921,0.005766
0.237363,0.101813
0.146309,0.075056
0.030186,0.015868
0.249168,0.004282
0.190953,0.013447
0.538089,0.092381
0.314356,0.015164
0.182443,0.001211
0.254011,0.092956
0.063214,0.033430
0.268072,0.025602
0.096643,0.016925
0.439525,0.001538
0.192236,0.009751
0.516041,0.254301
0.345737,0.017065
0.060041,0.037273
0.133092,0.002046
0.098779,0.015922
0.044738,0.008987
0.207591,0.061058
0.068992,0.031988
0.622118,0.025061
0.454402,0.018624
0.169613,0.061153
0.158218,0.007064
0.465313,0.136324
0.245110,0.033374
0.190555,0.015201
0.260642,0.001226
0.289126,0.001922
0.171025,0.020937
0.982506,0.004555
0.066265,0.033025
1.060772,0.010062
0.276031,0.073387
0.034604,0.003890
0.150571,0.016392
0.046006,0.002492
0.112944,0.016728
0.087182,0.008548
0.800073,0.001651
0.098128,0.018999
0.590884,0.119296
0.113543,0.002749
0.264200,0.028162
0.185403,0.019914
0.114716,0.014677
0.023640,0.006836
0.090808,0.060988
0.394955,0.002561
0.449716,0.010547
0.295440,0.003712
0.293601,0.009033
0.139521,0.013146
0.412674,0.034009
0.117865,0.023972
0.910088,0.002961
0.090945,0.004784
0.085202,0.002079
0.274461,0.016509
0.217395,0.139874
0.589525,0.116524
0.128520,0.056839
0.172537,0.068359
0.035526,0.021840
0.065899,0.011919
0.498120,0.001317
0.691338,0.046010
0.073257,0.014480
0.203895,0.006234
0.402276,0.003787
0.040357,0.014808
0.058300,0.006756
0.420872,0.363707
0.491626,0.004912
0.023981,0.009058
0.213118,0.058381
0.587746,0.072350
0.135000,0.052296
0.081545,0.058516
0.581636,0.024307
0.056082,0.015904
0.137093,0.026883
0.062876,0.015342
0.558009,0.021152
0.702300,0.003379
0.162386,0.003627
0.206268,0.002690
0.259291,0.009537
0.145615,0.003085
0.056564,0.001651
0.142072,0.001598
0.053469,0.007348
0.068251,0.042440
0.082943,0.047196
0.592295,0.011861
0.130930,0.019566
0.267361,0.001373
0.173016,0.011502
0.164027,0.089000
0.130508,0.003508
0.114783,0.067349
0.207703,0.041795
0.245064,0.009804
0.081650,0.024201
0.052491,0.017090
0.480082,0.070770
0.061218,0.030775
0.282710,0.001245
0.047206,0.020074
0.283573,0.013395
0.310570,0.219677
0.256334,0.010409
0.556776,0.031477
0.552733,0.006534
0.221193,0.002133
0.404209,0.055329
0.300016,0.125192
0.063358,0.049427
0.211235,0.007020
1.095423,0.001874
0.190351,0.002820
0.219416,0.028318
0.276095,0.129336
0.041426,0.003795
0.259802,0.112597
0.328286,0.022999
0.125390,0.012100
0.721745,0.001364
0.049445,0.013178
0.202523,0.125135
0.671673,0.005761
0.260912,0.010000
0.203224,0.005007
0.262866,0.005919
0.352865,0.004570
0.353811,0.002905
0.172305,0.005454
0.078887,0.025064
0.037768,0.002115
0.228866,0.004296
0.211640,0.025025
0.100791,0.027971
0.184210,0.023565
0.483266,0.002397
0.178829,0.055492
0.179024,0.016536
0.073568,0.017852
0.458320,0.001698
0.137841,0.004141
0.505019,0.014421
0.274065,0.002152
0.126014,0.077814
0.758002,0.366077
0.167925,0.080063
0.185387,0.020561
0.363199,0.002111
0.159407,0.012005
0.156078,0.009783
0.167045,0.004205
0.194443,0.001280
0.368450,0.001419
0.269767,0.157748
0.145961,0.017582
0.501402,0.004346
0.064208,0.002571
0.237382,0.053371
0.147898,0.051027
0.188804,0.003478
0.086186,0.002738
0.070966,0.022224
0.302607,0.004455
0.085618,0.011093
0.304578,0.011077
0.149413,0.012202
0.620120,0.002542
0.183878,0.003253
0.132487,0.077930
0.610894,0.020805
0.148204,0.034499
0.084618,0.008536
0.217628,0.008504
0.292118,0.002371
0.228316,0.158673
0.146714,0.009527
0.146528,0.003896
0.217920,0.005866
0.225201,0.047465
0.104451,0.009080
0.548683,0.002865
0.491102,0.010010
0.293536,0.002806
0.061126,0.003253
0.213195,0.002367
0.416807,0.060943
0.106399,0.013011
0.330929,0.041358
0.127695,0.025549
0.273986,0.011146
0.446034,0.009298
0.192590,0.011137
0.201166,0.004082
0.064824,0.013069
0.586774,0.015497
0.186290,0.010373
0.518703,0.004077
0.068993,0.013166
0.358893,0.045220
0.570141,0.050970
0.373426,0.128135
0.054129,0.011112
0.071756,0.010494
0.420893,0.011474
0.095970,0.001691
0.224853,0.067948
0.095892,0.012650
0.044520,0.002208
0.323999,0.003790
0.309120,0.033538
0.036638,0.008016
1.376443,0.160570
0.042617,0.013770
0.929273,0.014333
0.035457,0.006634
0.397910,0.006494
0.152689,0.016583
0.324852,0.004075
0.682612,0.001408
0.250556,0.119791
0.412643,0.004966
0.139094,0.078083
0.244512,0.044545
0.099359,0.066980
0.148354,0.024330
0.202242,0.077447
0.094126,0.015354
0.081987,0.016415
0.244111,0.030092
0.415394,0.111018
0.383022,0.324217
0.263308,0.029624
0.101690,0.003533
0.227323,0.079192
0.548767,0.004162
0.302447,0.007137
0.250102,0.026827
0.473638,0.122682
0.337624,0.099429
0.427888,0.077148
0.300366,0.010477
0.548160,0.025133
0.243604,0.003306
0.421490,0.004541
0.037378,0.004153
0.325846,0.002794
0.234089,0.027691
0.244250,0.003011
0.103104,0.004022
0.233595,0.151642
0.734515,0.001637
0.064160,0.010073
0.042366,0.007081
0.290690,0.003074
0.065341,0.001484
0.071253,0.002683
0.052657,0.002665
0.127437,0.030651
0.176361,0.078149
0.722491,0.005137
0.099413,0.010737
0.620408,0.442490
0.154448,0.051945
0.171111,0.009294
0.079970,0.004433
0.072607,0.030896
0.123255,0.008516
0.147372,0.005008
0.392984,0.032933
0.321118,0.062139
0.079445,0.002294
0.337367,0.021775
0.168903,0.067442
0.345239,0.001507
0.184654,0.002069
0.174189,0.003209
0.229959,0.006558
0.241182,0.001851
0.273919,0.002015
0.158059,0.015859
0.277476,0.002715
0.338397,0.011585
0.805305,0.056884
0.328399,0.070287
0.067601,0.003859
0.044012,0.002080
0.107120,0.001355
0.118217,0.008684
0.323488,0.190860
0.246317,0.109819
0.048390,0.003735
0.068064,0.001808
0.058741,0.002816
0.182590,0.001544
0.087404,0.004446
0.065092,0.035155
0.200041,0.006224
0.275611,0.006770
0.455863,0.262629
0.335523,0.001365
0.162078,0.005664
0.745785,0.013267
0.284087,0.007110
0.531576,0.050868
0.098221,0.002058
0.382375,0.005651
0.069443,0.008102
0.231380,0.024936
0.030519,0.007666
0.105479,0.002445
0.282549,0.145305
0.062533,0.014819
0.094311,0.009554
0.150862,0.016805
0.657001,0.012754
0.306134,0.021774
0.192218,0.063186
0.205201,0.006517
0.088773,0.017928
0.031501,0.003534
0.234758,0.014616
0.083566,0.010208
0.196094,0.007903
0.137392,0.003827
0.060405,0.007742
0.238592,0.026711
0.112697,0.018163
0.135366,0.005840
0.162190,0.009953
0.251761,0.023846
0.562026,0.001481
0.071806,0.021492
0.160846,0.020090
0.122715,0.003331
0.138377,0.003642
0.302960,0.004705
0.743706,0.060114
0.224153,0.001410
0.675462,0.010250
0.180137,0.027934
0.463074,0.002198
0.229980,0.067846
0.060737,0.010036
0.130242,0.016342
0.087860,0.018510
0.742294,0.291458
0.175912,0.048926
0.416171,0.014860
0.400516,0.158095
0.209338,0.046833
0.152784,0.029414
0.187970,0.019516
0.119553,0.004297
0.052955,0.002669
0.313466,0.016776
0.786681,0.009205
0.248618,0.114926
0.317552,0.100042
0.074151,0.025232
0.123875,0.054455
0.046405,0.005924
0.156855,0.008792
0.393148,0.205671
0.339765,0.006519
0.082067,0.014400
0.717307,0.002752
0.433990,0.327334
0.087907,0.033059
0.215035,0.013975
0.156909,0.007016
0.103635,0.001714
0.310387,0.033679
0.047617,0.004606
0.138177,0.053736
0.100437,0.003109
0.158344,0.018102
0.452250,0.002710
0.590770,0.011522
0.164925,0.008291
0.878747,0.003231
0.137758,0.004836
0.330893,0.018344
0.193558,0.018824
0.062655,0.010007
0.158338,0.005007
0.097381,0.007221
0.485345,0.014094
0.121482,0.028956
0.215852,0.021290
1.184351,0.486916
0.419043,0.033713
0.630977,0.001596
0.078984,0.001853
0.139560,0.096120
0.037973,0.021283
0.168911,0.078712
0.589002,0.022521
0.410203,0.002036
0.121268,0.003037
0.426872,0.057302
0.150383,0.012597
0.911251,0.038366
0.204035,0.012016
0.104972,0.063776
0.025263,0.007078
0.288255,0.038431
0.092855,0.009387
0.347126,0.022022
0.044948,0.004700
0.041153,0.018144
0.157921,0.054744
0.135607,0.091620
0.188829,0.001306
0.074589,0.013848
0.070471,0.007710
0.090953,0.058109
0.042444,0.003877
0.190072,0.019728
0.264546,0.089915
0.185257,0.060952
0.071690,0.015139
0.277639,0.029352
0.058798,0.003405
0.243326,0.003433
0.698965,0.001742
0.043925,0.003263
0.072665,0.015691
0.291073,0.167957
0.486036,0.004633
0.763268,0.408897
0.349828,0.002021
0.561246,0.005310
0.171095,0.004166
0.326317,0.001522
0.280461,0.070442
0.309032,0.001272
0.239739,0.006723
0.123222,0.006761
0.107553,0.001837
0.223694,0.166444
0.228096,0.023963
0.165438,0.001585
0.310605,0.040478
0.259701,0.060692
0.123048,0.003476
0.088330,0.010430
0.135418,0.011490
0.278696,0.006383
0.183571,0.015737
0.169966,0.016399
0.101057,0.004418
0.248424,0.105469
0.070082,0.023390
0.058235,0.019334
0.295840,0.001837
0.071336,0.026776
0.239257,0.002485
0.459165,0.006891
0.321809,0.013866
0.072565,0.016811
0.145627,0.003819
0.087040,0.003004
0.051765,0.005165
0.119297,0.015944
0.319674,0.003793
0.188297,0.025919
0.603161,0.007349
1.052404,0.004017
0.311900,0.054024
0.098772,0.031709
0.637109,0.299860
0.124982,0.028793
0.071331,0.001872
0.600111,0.003986
0.354451,0.004438
0.063216,0.001871
0.354818,0.014079
0.082732,0.028874
0.056396,0.008120
0.187146,0.036550
0.049340,0.002939
0.637444,0.002595
0.518932,0.103875
0.055356,0.036949
0.506051,0.020690
0.404783,0.056601
0.142030,0.080985
0.212961,0.050260
0.282333,0.153173
0.473002,0.004886
0.052920,0.026038
0.447413,0.133713
0.077785,0.003467
0.247540,0.203088
0.086789,0.002105
0.076557,0.006216
0.045724,0.020222
0.061543,0.007414
0.094091,0.003210
0.279001,0.122425
0.133643,0.066170
0.488830,0.129409
0.162319,0.038165
0.451345,0.074927
0.259321,0.005556
0.078396,0.002730
0.373494,0.074631
0.075726,0.044124
0.209303,0.008403
0.642180,0.087300
0.345234,0.267062
0.311780,0.013523
0.328045,0.006797
0.095290,0.008047
0.046835,0.001751
0.346159,0.001882
0.146561,0.009731
0.745039,0.060361
0.328506,0.016540
0.050277,0.008259
0.671064,0.005039
0.310224,0.082094
0.485581,0.013401
0.669902,0.004970
1.239892,0.033992
0.102909,0.036725
0.036746,0.007785
0.448508,0.003350
0.284365,0.002216
0.322836,0.097059
0.121113,0.088043
0.153747,0.068722
0.163095,0.096775
0.313072,0.005835
0.196193,0.088587
0.665017,0.326968
0.205353,0.020658
0.131567,0.027931
0.252737,0.058868
0.121738,0.078659
0.048438,0.010956
0.291369,0.003872
0.354601,0.004504
0.710655,0.020311
0.214487,0.097611
0.850675,0.635515
0.778352,0.003069
0.288649,0.013015
0.189820,0.036472
0.183253,0.001383
0.111767,0.013608
1.380732,0.002012
0.206701,0.037895
0.158207,0.009998
0.084159,0.004795
0.482444,0.309761
0.545950,0.005136
0.165534,0.092521
0.237702,0.006704
0.242422,0.002233
0.051429,0.002242
0.100230,0.035941
0.076571,0.018672
0.263727,0.007509
0.023758,0.002778
0.359314,0.005414
0.249110,0.016678
0.182378,0.001295
0.201906,0.010532
0.413761,0.057431
0.085474,0.044777
0.274407,0.005590
0.380356,0.075106
0.205828,0.003639
0.099582,0.022731
0.329389,0.029298
0.356643,0.032544
0.161172,0.015331
0.113493,0.041319
0.529067,0.003326
1.219125,0.002154
0.194709,0.094856
0.334419,0.068276
0.221180,0.045395
0.252805,0.191935
0.358383,0.025032
0.295050,0.083936
0.297945,0.042956
0.103940,0.012115
0.278729,0.011420
0.201629,0.166720
0.335810,0.002002
0.056196,0.013307
0.224775,0.067223
0.096904,0.021740
0.074646,0.005891
0.243800,0.007248
0.295029,0.001722
0.483465,0.023740
0.062908,0.004197
0.309742,0.032230
0.120307,0.002551
0.473723,0.020736
0.332349,0.170784
0.355553,0.068266
0.231636,0.088728
0.235728,0.150865
0.026538,0.010013
0.582876,0.003287
0.719274,0.072087
0.136508,0.014759
0.323685,0.013237
0.211059,0.010593
0.360580,0.335099
0.071585,0.007079
0.338709,0.151066
0.125970,0.008147
0.223333,0.002723
0.457706,0.148865
0.154393,0.007852
0.188712,0.012353
0.155417,0.008486
0.125320,0.005504
0.101107,0.009318
0.095834,0.003580
0.272216,0.014254
0.177548,0.130180
0.261738,0.003001
0.158701,0.096671
0.132865,0.035820
0.124166,0.071999
0.073651,0.021553
0.121904,0.021404
0.252845,0.002944
0.044821,0.004836
0.248926,0.022207
0.806431,0.074221
0.075646,0.050767
0.497022,0.030654
0.854337,0.031667
0.269889,0.001297
0.185208,0.156771
0.230642,0.001811
0.476393,0.009884
0.166874,0.016995
0.266475,0.015940
0.298651,0.005541
0.959558,0.218555
0.192198,0.071435
0.244148,0.004601
0.057372,0.001914
0.088467,0.027370
0.173973,0.001512
0.308707,0.016764
0.104175,0.002832
0.223230,0.003827
0.211553,0.053517
0.177291,0.112259
1.010694,0.209342
0.077762,0.001789
0.192301,0.006531
0.055921,0.007876
0.065422,0.002492
0.056201,0.013856
0.118153,0.032647
0.159095,0.003678
0.214059,0.032419
0.455155,0.007307
0.169177,0.056520
0.223915,0.044483
0.361036,0.171967
0.266515,0.054448
0.310266,0.031969
0.087813,0.029167
0.090704,0.002225
0.048403,0.004328
0.070629,0.049129
0.088677,0.046971
0.176349,0.015854
0.076262,0.005416
0.544300,0.383167
0.169478,0.013263
0.199197,0.067131
0.093881,0.008222
0.297842,0.004208
0.156411,0.003505
0.181513,0.016515
0.688445,0.174844
0.143413,0.016186
0.212040,0.038337
0.068787,0.028665
0.169895,0.012473
0.265139,0.008512
0.148147,0.063442
0.141378,0.067918
0.063638,0.002676
0.255135,0.031423
0.231498,0.007657
0.107953,0.025851
0.264672,0.024019
0.071438,0.016148
0.594421,0.002844
0.052502,0.019213
0.392361,0.048399
0.208380,0.030197
0.284631,0.085010
0.122874,0.001875
0.126247,0.002781
0.102685,0.092520
0.456715,0.288367
0.342462,0.001708
0.144646,0.023126
0.437091,0.076828
0.082774,0.011104
0.427646,0.031835
0.251597,0.005349
0.315577,0.088765
0.063200,0.001660
0.037176,0.006103
0.492998,0.178526
0.366960,0.270669
0.084469,0.004588
0.063390,0.003913
0.073647,0.002461
0.395924,0.297545
0.372198,0.152444
0.295892,0.012413
0.137210,0.026336
0.095632,0.028455
0.671804,0.332622
0.089005,0.064862
0.248536,0.001259
0.107258,0.007723
0.201694,0.021461
0.253424,0.124305
0.220377,0.002737
0.262605,0.018829
0.097251,0.001758
0.183041,0.036351
0.041254,0.006401
0.044328,0.012540
0.468711,0.039805
0.264428,0.024796
0.331689,0.008079
0.260226,0.030055
0.547850,0.023752
0.880495,0.007851
0.044956,0.002471
0.121176,0.013762
0.364116,0.015473
0.162856,0.005393
0.084128,0.024975
0.111984,0.001472
0.494672,0.005787
0.152431,0.005180
0.150273,0.002304
0.080795,0.051288
0.147041,0.016526
0.171757,0.031535
0.281757,0.094588
0.385799,0.001360
0.540741,0.086383
0.418628,0.003913
0.359439,0.117146
0.089021,0.001812
0.287988,0.212794
0.226409,0.018313
0.033969,0.003233
0.141001,0.007297
0.769520,0.004337
0.103578,0.003009
0.243837,0.210522
0.061410,0.004673
0.170259,0.002693
0.425432,0.004205
0.739234,0.051496
0.266346,0.094846
0.023816,0.005856
0.436125,0.129215
0.140209,0.006252
0.256918,0.017502
0.064546,0.001949
0.374206,0.076779
0.098327,0.009414
0.285729,0.029680
0.039123,0.003878
0.177390,0.006321
0.096026,0.011599
0.313302,0.032879
0.120755,0.003112
0.343847,0.210301
0.118133,0.001817
0.221302,0.001329
1.226400,0.120311
0.298972,0.130837
0.375538,0.157201
0.392580,0.001298
0.594523,0.014630
0.188788,0.001495
0.345039,0.020290
0.409205,0.093724
0.113844,0.052205
0.178780,0.003866
1.036614,0.066001
0.023279,0.009816
0.023199,0.007572
0.246659,0.005095
0.122159,0.002420
0.061595,0.004743
0.181769,0.127725
0.225049,0.006920
0.199008,0.001807
0.067192,0.017118
0.694610,0.003314
0.445424,0.188816
0.341889,0.154128
0.426503,0.004562
0.306198,0.001876
0.030126,0.004128
0.076171,0.006519
0.766783,0.002358
0.131955,0.002541
0.091534,0.009966
0.181252,0.031996
0.230237,0.033299
0.126211,0.036533
0.077907,0.062328
0.148879,0.108630
0.274415,0.001951
0.061098,0.004797
0.146517,0.008624
0.562653,0.048427
0.129932,0.021565
0.110400,0.066951
0.228184,0.051978
0.253964,0.006427
0.156666,0.070423
0.237032,0.023555
0.098330,0.019994
0.158156,0.008252
0.323325,0.156633
0.296252,0.188114
0.784127,0.003105
0.308496,0.004872
0.061879,0.008317
0.398426,0.001869
0.246766,0.003730
0.231208,0.064375
0.188894,0.022354
0.409662,0.002838
0.183374,0.010218
0.373686,0.003922
0.469068,0.015046
0.234388,0.011869
0.115066,0.033257
0.174706,0.033723
0.105236,0.028718
0.329393,0.105506
0.084719,0.023174
0.253476,0.014508
0.125865,0.002341
0.122776,0.004903
0.385076,0.004382
0.137479,0.006873
0.275439,0.015393
0.346629,0.009473
0.122546,0.007107
0.228625,0.111621
0.363683,0.061480
0.571081,0.034826
0.406739,0.047725
0.130381,0.057742
0.148451,0.001891
0.895307,0.385474
0.190728,0.005687
0.733675,0.079422
0.209138,0.017358
0.213846,0.078562
0.468921,0.331498
0.228939,0.029804
0.144400,0.007838
0.031935,0.003952
0.335701,0.037475
0.171058,0.115233
0.182923,0.010857
0.328669,0.191926
0.978024,0.084225
0.175749,0.052575
0.068558,0.004227
0.175340,0.026971
0.072340,0.003782
0.300099,0.163823
0.430718,0.008686
0.291914,0.015170
0.030466,0.004553
0.372124,0.063693
0.774752,0.011350
0.210438,0.109578
1.145168,0.006373
0.643571,0.134420
0.081112,0.015383
0.090768,0.021623
0.116012,0.009620
0.229219,0.001284
0.457146,0.017542
0.379189,0.009733
0.155026,0.079582
0.104230,0.006516
0.032600,0.003545
0.372043,0.014746
0.353732,0.072827
0.145214,0.021381
0.133864,0.026488
0.115406,0.039271
0.613451,0.003101
0.143044,0.075173
0.139751,0.057202
0.487802,0.156062
0.090569,0.001985
0.165891,0.053055
0.090865,0.002115
0.079094,0.001664
0.319376,0.021623
0.274926,0.001318
0.061200,0.006766
0.027505,0.005234
0.134395,0.125976
0.237918,0.101886
0.122550,0.004387
0.536441,0.021286
0.186525,0.102178
0.181893,0.061627
0.124386,0.024927
0.235117,0.026179
0.074373,0.004349
0.212148,0.002583
0.216502,0.022934
0.189620,0.019160
0.091654,0.040989
0.133287,0.002726
0.160028,0.005939
0.213676,0.010807
0.172032,0.138407
0.292571,0.001816
0.378265,0.004254
0.152454,0.024778
0.057564,0.013046
0.255186,0.011725
0.061564,0.022547
0.242197,0.031640
0.040498,0.005299
0.188218,0.031771
0.296059,0.188591
0.256355,0.216125
0.213416,0.003361
0.269140,0.192478
0.673576,0.002231
0.073780,0.019623
0.953070,0.047745
0.211163,0.003475
0.319155,0.157488
0.200235,0.021548
0.037249,0.003244
0.786627,0.001956
0.289036,0.224550
0.298914,0.012646
0.312576,0.003967
0.218432,0.025585
0.035084,0.014721
0.067977,0.004403
0.237843,0.015596
0.118814,0.070365
0.733206,0.054802
0.232732,0.005033
1.071870,0.001565
0.205958,0.091792
0.381618,0.020927
0.350411,0.010816
0.533858,0.002650
0.189772,0.040159
0.081673,0.001886
0.085408,0.050822
0.055923,0.008938
0.083892,0.006558
0.046206,0.003582
0.113904,0.011145
0.094866,0.002402
0.038966,0.005791
0.028380,0.005854
0.095424,0.001803
0.147859,0.004090
0.397941,0.004442
0.096626,0.027201
0.135451,0.001591
0.609631,0.190087
0.087163,0.019597
0.773145,0.050102
0.251533,0.035770
0.592089,0.027940
0.841881,0.098029
0.099657,0.013804
0.114679,0.008328
0.888965,0.157747
0.281255,0.003003
0.190335,0.003999
0.191852,0.151423
0.043963,0.003076
0.054466,0.011770
0.447130,0.043884
0.724409,0.021235
0.099023,0.002755
0.197191,0.149284
0.247532,0.001889
0.062278,0.004045
0.069896,0.005411
0.222970,0.181482
0.306934,0.001754
0.038694,0.026614
0.062204,0.002183
0.115544,0.047317
0.493586,0.007235
0.252544,0.037738
0.539178,0.132808
0.053835,0.002012
0.326460,0.008505
0.413089,0.165875
0.940129,0.012608
0.224136,0.023583
0.072408,0.002078
0.168533,0.101056
0.351881,0.054070
0.024533,0.008042
0.060601,0.003510
0.277430,0.004441
0.212157,0.006992
0.268487,0.010415
0.312305,0.143951
0.101300,0.021089
0.163640,0.001703
0.378239,0.098137
0.081952,0.009731
0.035544,0.006151
0.198965,0.007653
0.098103,0.037446
0.088079,0.007024
0.162427,0.001939
0.455381,0.336006
0.130455,0.005644
0.154480,0.095204
0.149593,0.020162
0.066553,0.004187
0.059249,0.015092
1.128667,0.012043
0.276511,0.190525
0.572066,0.004499
0.585703,0.001356
0.212765,0.006214
0.408397,0.002536
0.075881,0.035492
0.111426,0.004523
0.333516,0.110064
0.313535,0.003541
0.106692,0.002722
0.275037,0.002680
0.402659,0.002047
0.200277,0.084235
0.470568,0.063449
0.152932,0.041270
0.185999,0.094295
0.438081,0.200158
0.060378,0.026386
0.260775,0.001872
0.482495,0.042540
0.201218,0.009466
0.165367,0.025658
0.292325,0.170518
0.256717,0.001663
0.304624,0.245267
0.201840,0.059081
0.164330,0.114282
0.205889,0.002151
0.087716,0.046277
0.631219,0.017122
0.234242,0.004123
0.193650,0.001753
0.049328,0.013525
0.111743,0.014614
0.058717,0.006976
0.403436,0.243075
0.075558,0.008630
0.105896,0.003478
0.139265,0.001822
0.368005,0.001401
0.788494,0.003644
0.145981,0.002019
0.318659,0.133158
0.156571,0.091252
0.044100,0.006852
0.708019,0.033778
0.149454,0.008342
0.319254,0.042080
0.063027,0.004923
0.187392,0.020051
0.442851,0.162660
0.170435,0.007158
0.123425,0.003937
0.086972,0.010780
0.199231,0.003939
0.716592,0.087777
0.035797,0.003028
0.202164,0.019650
0.078925,0.004995
0.080078,0.046587
0.254662,0.001478
0.091708,0.001378
0.140917,0.044133
0.052305,0.003236
0.238887,0.016739
0.575874,0.385028
0.204451,0.014205
0.402189,0.003219
0.041058,0.005479
0.556833,0.001905
0.065437,0.009712
0.072388,0.002191
0.308469,0.012132
0.622586,0.204868
0.134912,0.071629
0.162165,0.015547
0.090303,0.021740
0.048727,0.009019
0.373850,0.002224
0.429339,0.011467
0.126123,0.009304
0.456350,0.001311
0.243099,0.001344
0.868540,0.277964
0.484765,0.011585
0.198136,0.009186
0.855338,0.030802
0.556651,0.052187
0.683657,0.002065
0.127927,0.006132
0.062745,0.002090
0.119358,0.033054
0.251415,0.153626
0.135293,0.082482
0.533430,0.003410
0.254213,0.012241
0.077226,0.052256
0.228683,0.064871
0.030043,0.005643
0.316603,0.183055
0.287881,0.085230
0.532958,0.129523
0.195502,0.012594
0.155672,0.004541
0.344128,0.005443
0.100373,0.049055
0.028642,0.004246
0.380681,0.057700
0.055660,0.026300
0.568343,0.001848
0.757891,0.021056
0.207840,0.052162
