beta,gamma,epsilon
0.130397,0.023054,6.696562
0.132013,0.017141,8.179147
0.101107,0.030408,8.814235
0.157955,0.011058,6.619155
0.094436,0.008947,2.191661
0.064755,0.017737,8.614267
0.113940,0.039177,10.206393
0.231259,0.025779,13.775967
0.240427,0.021989,13.528706
0.075123,0.006399,9.075279
0.077713,0.022600,8.525821
0.173596,0.011534,7.069274
0.147216,0.019819,8.754602
0.253083,0.006186,9.671129
0.072911,0.013952,9.383479
0.169228,0.017041,8.972331
0.077904,0.013055,7.451105
0.052718,0.013395,12.879516
0.144085,0.019953,7.928838
0.112170,0.020840,6.511233
0.106810,0.029149,7.956392
0.181200,0.004661,11.374212
0.065149,0.008035,9.805231
0.101559,0.007420,3.596891
0.044395,0.015261,15.338422
0.237474,0.028645,14.529640
0.056764,0.016821,10.874545
0.219993,0.011539,9.634926
0.221903,0.021179,12.879589
0.153231,0.007273,5.104003
0.102019,0.040603,10.967481
0.104064,0.004776,9.316747
0.159519,0.013001,6.419382
0.090711,0.006469,4.599416
0.049991,0.016544,13.883521
0.229051,0.012677,10.397455
0.149842,0.027828,8.808129
0.124324,0.031893,8.223442
0.151394,0.023910,9.988980
0.123712,0.036067,9.511618
0.086478,0.003159,15.824037
0.140754,0.016505,7.822258
0.128943,0.012274,4.394495
0.177832,0.010506,6.479847
0.103869,0.022550,6.980798
0.073803,0.010059,5.387120
0.107858,0.023876,6.982767
0.046898,0.010854,16.601183
0.093684,0.029577,8.685489
0.055201,0.011924,11.282412
0.139437,0.012775,3.244762
0.048122,0.012035,13.916122
0.055670,0.020263,13.255395
0.061698,0.015964,11.132828
0.194022,0.027869,13.236458
0.066096,0.003706,15.527765
0.057727,0.011617,9.125429
0.079568,0.029754,11.468392
0.314172,0.016324,12.887185
0.161942,0.004185,11.717132
0.112651,0.009361,0.955692
0.106829,0.012430,2.782156
0.206166,0.029264,13.018006
0.064674,0.008282,9.746653
0.095428,0.049357,13.806259
0.055645,0.016614,11.735494
0.116693,0.025094,7.329785
0.988942,0.011915,14.766361
0.069711,0.018935,8.535404
0.220655,0.011285,9.316860
0.200468,0.084205,13.751383
0.187446,0.020619,11.148383
0.057709,0.007981,12.957346
0.125915,0.014440,4.185898
0.141755,0.023217,9.030953
0.132028,0.003284,15.042693
0.129720,0.003211,15.944943
0.050559,0.013811,15.801459
0.348810,0.019999,14.588922
0.069389,0.030517,16.081169
0.280739,0.014082,11.464398
0.132830,0.038632,9.331579
0.232960,0.026945,12.520456
0.082464,0.010160,3.819778
0.073730,0.019051,8.010734
0.155350,0.024457,10.848224
0.101172,0.022254,6.506310
0.066894,0.025513,15.271385
0.238336,0.019219,12.323723
0.129787,0.023425,6.780982
0.173897,0.016774,9.883575
0.158236,0.017545,8.314178
0.129428,0.022329,7.034499
0.255546,0.024104,14.345770
0.184132,0.010140,7.791143
0.052622,0.023814,15.702841
0.154789,0.009406,5.517861
0.251870,0.011986,10.619443
0.050139,0.007368,14.920267
0.125686,0.016105,6.012338
0.071286,0.005317,12.294517
0.197547,0.019104,11.196012
0.130956,0.008743,3.989851
0.203266,0.026453,12.488870
0.159883,0.010563,5.013844
0.124233,0.006625,6.100359
0.092171,0.013813,3.344050
0.148815,0.014462,5.072637
0.112400,0.007591,2.738375
0.075817,0.005335,11.041773
0.080662,0.032129,12.345425
0.132099,0.005401,8.824532
0.324373,0.011753,12.238159
0.244367,0.024642,13.686058
0.188118,0.025611,12.118556
0.306070,0.013934,12.802153
0.196621,0.021794,11.026447
0.143057,0.040237,11.263749
0.268490,0.020173,13.712502
0.050539,0.015217,14.086031
0.132222,0.015481,5.038316
0.128652,0.015936,4.580348
0.050696,0.009360,15.801075
0.106569,0.012405,2.512308
0.073356,0.033693,12.096421
0.102809,0.008718,2.233717
0.077848,0.004531,10.954694
0.143066,0.020876,8.807557
0.327162,0.004895,12.297676
0.242661,0.015637,11.256728
0.096404,0.011268,1.134027
0.390033,0.026354,16.382328
0.085605,0.023188,7.361686
0.073817,0.018263,8.710011
0.310942,0.015790,13.002860
0.120099,0.008398,2.760913
0.185785,0.009850,6.990788
0.269727,0.004674,13.051074
0.191455,0.029623,13.543464
0.133660,0.010889,3.077714
0.212786,0.009920,7.287941
0.248496,0.010549,10.014529
0.058270,0.005626,15.107324
0.211656,0.034430,13.817700
0.154519,0.006940,6.995997
0.132987,0.012459,5.440709
0.230065,0.003851,14.518736
0.221861,0.029560,14.134802
0.130748,0.015919,5.165432
0.319827,0.013221,12.671164
0.197746,0.015881,10.176344
0.129081,0.029857,9.410165
0.076838,0.027844,10.818657
0.209469,0.008334,7.572179
0.211260,0.014098,10.845396
0.066350,0.007059,9.111094
0.076095,0.010498,7.511219
0.085245,0.013058,3.569102
0.126280,0.017802,6.135984
0.140552,0.008257,3.608799
0.167276,0.030826,12.315541
0.141318,0.008536,4.400202
0.061864,0.019808,11.629817
0.123169,0.013180,4.334574
0.071483,0.010834,5.216971
0.075552,0.034931,14.409936
0.199433,0.039070,14.238441
0.164236,0.013307,7.512706
0.050577,0.008420,14.953246
0.108712,0.046078,11.553088
0.182346,0.029877,11.002209
0.097420,0.025705,6.991140
0.067519,0.016263,7.201491
0.173961,0.012684,8.840606
0.054185,0.005494,14.445999
0.054509,0.015206,10.013490
0.046257,0.019713,15.920915
0.116159,0.024190,7.845065
0.305064,0.004190,14.688231
0.109683,0.014016,4.078986
0.114898,0.016554,4.465677
0.310049,0.010055,10.322758
0.250556,0.051886,15.320209
0.051534,0.009271,13.929792
0.123154,0.016438,5.722975
0.286563,0.024196,15.264163
0.156751,0.007903,5.045588
0.135571,0.031540,8.445336
0.095398,0.035617,9.727389
0.107275,0.004517,9.962063
0.141402,0.005737,7.686618
0.112923,0.009745,1.128387
0.191860,0.016105,9.636604
0.095295,0.008274,3.176626
0.102492,0.007088,4.955820
0.112990,0.031624,8.922112
0.079651,0.012750,3.503754
0.095230,0.008081,3.112797
0.128094,0.011484,2.281653
0.216257,0.013415,10.294749
0.180788,0.040632,13.660829
0.362751,0.018900,15.098154
0.204733,0.007260,8.038250
0.064808,0.031040,16.001394
0.123194,0.008022,2.855687
0.114527,0.014644,4.627320
0.259111,0.068861,15.960409
0.081256,0.010943,5.602319
0.197354,0.013883,10.041345
0.099207,0.018032,5.352549
0.179309,0.007946,6.405131
0.169519,0.036471,11.490758
0.221784,0.034562,13.229532
0.176272,0.007949,5.618708
0.209140,0.008444,7.913137
0.458846,0.021645,15.999814
0.131815,0.016860,7.216524
0.067572,0.006120,11.803717
0.159912,0.011846,6.575248
0.086880,0.018785,5.898130
0.064017,0.024717,13.225403
0.061985,0.007439,10.615987
0.319736,0.018508,13.692750
0.154317,0.005501,9.279274
0.132392,0.052006,11.289257
0.109465,0.024168,7.108219
0.046694,0.007674,16.471167
0.086584,0.028833,9.060204
0.120387,0.009643,2.346560
0.138615,0.006706,5.589118
0.118036,0.013196,3.840200
0.170993,0.025999,10.785629
0.068412,0.012714,6.883864
0.113645,0.025101,7.216833
0.078303,0.009616,7.428258
0.106192,0.020223,5.876363
0.258098,0.006224,10.290879
0.050086,0.013162,12.940125
0.191238,0.021988,11.996188
0.163377,0.013472,7.303484
0.090262,0.033214,9.671960
0.090116,0.041376,12.586531
0.072496,0.023908,8.722004
0.163751,0.036363,12.437975
0.158731,0.008751,5.114670
0.080533,0.019695,7.006752
0.157253,0.010080,4.804666
0.180464,0.029222,12.189240
0.084415,0.015667,4.528758
0.186045,0.017116,10.649402
0.140855,0.017166,7.204611
0.132163,0.014713,4.439379
0.135756,0.004283,11.973711
0.205852,0.014160,10.077827
0.097580,0.025671,7.746880
0.092797,0.016457,5.597349
0.073111,0.004423,16.396901
0.082256,0.012403,4.117546
0.100765,0.016853,4.727990
0.252002,0.004204,14.440250
0.083437,0.019988,7.962934
0.298722,0.005445,12.132909
0.191527,0.020487,11.608378
0.071486,0.007490,10.435918
0.183889,0.029670,11.038143
0.154269,0.012286,6.806129
0.123071,0.022645,6.822163
0.058769,0.013350,7.158644
0.070318,0.019934,7.656362
0.221109,0.011837,8.911246
0.093291,0.024770,7.763752
0.074344,0.015022,4.712141
0.055987,0.012709,11.559584
0.316396,0.008460,10.035592
0.158254,0.018114,8.249499
0.054068,0.012829,12.339919
0.101048,0.022057,6.647919
0.102610,0.027742,8.054487
0.083154,0.013090,4.343310
0.187703,0.004897,10.979064
0.149622,0.022466,10.388875
0.089560,0.027973,8.108525
0.055977,0.011709,11.619001
0.115314,0.040324,10.205923
0.044009,0.012357,14.745133
0.142904,0.010859,4.040587
0.199503,0.007226,7.318703
0.306671,0.015918,13.340863
0.184737,0.033474,13.101158
0.126538,0.029452,8.076965
0.281696,0.005585,10.665584
0.101102,0.014619,3.580842
0.103361,0.002871,16.163835
0.253790,0.019598,13.316826
0.091717,0.023382,7.152558
0.080786,0.021164,7.098625
0.115610,0.033015,8.995433
0.050774,0.009580,15.826677
0.113117,0.014025,4.440940
0.043327,0.013478,14.685433
0.114538,0.025370,7.366867
0.109464,0.016269,4.161497
0.290487,0.007235,8.720430
0.227854,0.027143,14.768747
0.282126,0.028471,15.549763
0.421760,0.018767,15.595223
0.185699,0.008334,7.319601
0.223308,0.077941,14.906417
0.114940,0.004400,10.326311
0.170196,0.020532,11.179388
0.055181,0.022146,12.159860
0.054248,0.020323,15.956604
0.094696,0.007109,3.879821
0.122723,0.015391,5.147589
0.082488,0.019244,6.346500
0.075393,0.018234,8.274962
0.151773,0.017064,8.175520
0.056732,0.012295,9.936247
0.137619,0.039872,9.686069
0.076153,0.011357,4.509439
0.076059,0.028627,8.948384
0.213996,0.014570,10.235023
0.147196,0.019342,8.174786
0.169076,0.010453,6.318739
0.141217,0.017354,8.778006
0.096783,0.011211,2.520231
0.067617,0.014044,8.818092
0.136377,0.025784,8.106514
0.072447,0.028231,12.382119
0.158828,0.025414,10.515801
0.264650,0.038982,16.213535
0.103898,0.038418,10.396801
0.151553,0.009320,4.469700
0.185696,0.028414,11.502689
0.249917,0.005801,10.356216
0.072455,0.015453,8.633625
0.111913,0.006852,4.756295
0.052886,0.016537,11.725526
0.105219,0.009477,1.253351
0.358546,0.019739,15.168293
0.059345,0.005953,13.400162
0.244569,0.009097,9.003075
0.127838,0.028786,8.160220
0.127389,0.012067,3.639065
0.072332,0.010804,4.776147
0.178374,0.034711,12.039215
0.149195,0.022097,9.028635
0.210558,0.012629,9.717778
0.182373,0.006983,7.116441
0.078945,0.017734,8.695798
0.168592,0.023659,9.206813
0.207989,0.007193,8.020229
0.183847,0.004303,13.295633
0.052377,0.005536,16.165117
0.243876,0.011347,9.081438
0.173869,0.009180,5.546685
0.091316,0.024085,7.976033
0.222190,0.007082,8.697209
0.126472,0.017522,5.633587
0.171805,0.023300,11.746438
0.140582,0.007229,5.247213
0.201048,0.011116,8.683830
0.069154,0.026945,11.437640
0.164430,0.018271,10.406281
0.123966,0.021319,6.717599
0.093313,0.008020,5.476252
0.120887,0.007187,3.831098
0.228576,0.019840,12.654581
0.164138,0.017746,9.038139
0.185949,0.007904,6.057812
0.117204,0.014488,4.136905
0.201374,0.027550,13.781342
0.166375,0.028149,10.300223
0.162641,0.050046,12.014354
0.114452,0.016390,4.457397
0.104457,0.034058,9.073122
0.140616,0.011383,6.068859
0.202219,0.012085,9.461546
0.120567,0.015222,4.952116
0.099844,0.016455,5.143323
0.163349,0.019207,8.963973
0.080586,0.022456,6.975831
0.267374,0.010395,9.907413
0.122865,0.016449,4.847277
0.283100,0.009840,9.959640
0.049506,0.011240,12.099439
0.213940,0.019668,12.423711
0.089574,0.034996,10.857605
0.095020,0.022179,7.012999
0.048060,0.014770,14.365205
0.320646,0.007967,10.107826
0.184200,0.032167,12.404703
0.068495,0.021616,9.219960
0.109161,0.011670,1.888508
0.226294,0.025203,13.340927
0.108571,0.017367,5.045152
0.090237,0.015381,4.893892
0.060463,0.018677,9.889944
0.105127,0.004246,10.117527
0.136862,0.018783,8.210710
0.289813,0.008402,9.281954
0.094762,0.018634,5.922461
0.248894,0.029921,14.674762
0.066229,0.010728,8.356195
0.063214,0.015778,11.328583
0.129152,0.012710,4.928925
0.093722,0.024380,7.536268
0.155704,0.027835,9.590153
0.261799,0.016886,12.592232
0.214901,0.009606,8.131882
0.083059,0.018734,5.921679
0.077169,0.021855,8.109148
0.190197,0.003204,16.339978
0.083753,0.040646,14.842444
0.061768,0.023363,14.347551
0.064637,0.028966,13.857559
0.075905,0.025778,10.043618
0.174307,0.035671,11.175404
0.198288,0.006701,8.090516
0.149130,0.004970,9.006637
0.109417,0.020492,6.203965
0.166888,0.005354,10.156762
0.117142,0.039172,9.582904
0.120288,0.054356,12.141766
0.072080,0.031584,16.356631
0.053955,0.009936,10.997917
0.101210,0.013313,2.988926
0.456332,0.012026,12.718264
0.162551,0.025055,10.945908
0.270972,0.021055,14.153191
0.239862,0.017559,12.353338
0.251613,0.017080,13.419395
0.169373,0.018998,11.006345
0.077001,0.013449,5.343329
0.084716,0.020509,6.920799
0.100567,0.018874,5.460985
0.082095,0.024003,7.772214
0.198054,0.005637,10.298355
0.192597,0.013945,8.572616
0.151226,0.005150,8.373741
0.601489,0.006649,11.701686
0.072234,0.005680,15.689658
0.117969,0.022317,6.684437
0.146618,0.017166,7.965492
0.160895,0.020798,9.270755
0.221391,0.012020,10.355252
0.198747,0.078355,14.166736
0.266289,0.013131,11.078833
0.048899,0.007737,15.222841
0.214594,0.021116,12.606802
0.149136,0.008462,4.137019
0.113278,0.021267,7.026699
0.144560,0.023893,9.477094
0.236479,0.012644,10.480079
0.318417,0.005362,11.662965
0.072513,0.015481,7.445654
0.172731,0.024960,12.091544
0.223345,0.009440,7.770788
0.139579,0.006371,7.019262
0.167160,0.025060,10.219986
0.189345,0.017354,10.098639
0.070528,0.014607,6.380198
0.082920,0.011819,2.562081
0.123593,0.019741,6.664934
0.236234,0.009163,9.085918
0.062974,0.017729,7.692048
0.075388,0.011766,9.342254
0.289593,0.033945,16.600304
0.185527,0.040385,13.878305
0.239422,0.015145,11.354466
0.092782,0.023489,6.998719
0.165704,0.022135,10.936243
0.090936,0.016147,5.146633
0.102659,0.025196,7.416136
0.113276,0.026668,7.525535
0.285704,0.011077,10.692144
0.075713,0.019698,6.848950
0.131192,0.033407,10.456078
0.162222,0.008628,5.974225
0.118420,0.007472,2.558204
0.148592,0.021802,9.066470
0.136188,0.013032,5.332507
0.070838,0.006636,11.116471
0.260613,0.034013,16.245483
0.126905,0.016755,5.416707
0.093102,0.026984,7.850602
0.166356,0.019061,9.961692
0.054128,0.012407,11.476196
0.310861,0.026817,15.360704
0.277929,0.034000,15.810174
0.047607,0.013526,13.887297
0.071518,0.021239,7.281815
0.169582,0.004720,11.188358
0.200128,0.022283,11.470474
0.213184,0.007245,7.207068
0.137330,0.033321,10.189928
0.103685,0.006730,5.171115
0.382750,0.021878,15.839720
0.063583,0.019326,13.545429
0.049927,0.015015,11.144073
0.216047,0.058054,14.815678
0.280047,0.003409,16.274281
0.072362,0.015994,5.922988
0.104755,0.013607,3.095362
0.352149,0.010829,11.996483
0.053772,0.022327,13.600146
0.056583,0.006092,15.511835
0.056321,0.015959,10.163291
0.247828,0.025491,14.645581
0.082117,0.007487,5.627313
0.100969,0.003799,12.344079
0.079381,0.014071,6.417851
0.077810,0.007085,7.971733
0.122231,0.042087,10.371581
0.098833,0.011967,1.983136
0.104368,0.015455,4.415561
0.068493,0.020261,9.399265
0.079156,0.017477,6.340883
0.053654,0.021105,15.738140
0.414888,0.012916,13.130468
0.061093,0.027371,16.355498
0.260561,0.005537,10.937924
0.063271,0.018934,10.060789
0.110493,0.009768,1.237737
0.130263,0.014476,6.611589
0.163054,0.025611,11.386810
0.154451,0.043216,9.964847
0.154706,0.006843,6.435018
0.296637,0.018713,13.925071
0.059809,0.020151,9.112067
0.226217,0.016301,11.136536
0.145001,0.032393,10.462706
0.266038,0.006180,10.185616
0.076454,0.032701,15.985483
0.096852,0.009040,2.426397
0.086462,0.015744,6.526634
0.110102,0.026487,7.735672
0.094828,0.033017,9.881659
0.106968,0.004401,10.347105
0.051452,0.015852,15.466479
0.078458,0.022392,7.729252
0.350921,0.026748,16.184431
0.158213,0.018350,9.839480
0.135431,0.011091,4.516243
0.078917,0.026687,9.204832
0.143534,0.016096,7.263261
0.191768,0.007500,7.112256
0.126871,0.011230,3.002559
0.268940,0.021186,13.685352
0.171274,0.006018,8.117611
0.099206,0.006491,5.565711
0.183879,0.014361,7.611559
0.216772,0.008015,7.905927
0.106117,0.009341,1.904942
0.181880,0.016059,8.531161
0.148636,0.028536,11.804004
0.055038,0.006608,12.287134
0.203821,0.024555,12.085240
0.071641,0.015862,8.038417
0.045597,0.013292,14.541237
0.078337,0.014991,4.852560
0.135579,0.026363,8.432690
0.086438,0.036779,12.732747
0.157860,0.034306,9.858334
0.064548,0.028320,13.074496
0.174597,0.007519,6.241569
0.139425,0.016536,5.663534
0.143628,0.013182,5.465884
0.134414,0.025942,9.745255
0.120474,0.016303,5.573406
0.081586,0.004020,12.377639
0.109145,0.029302,8.649543
0.173920,0.006242,7.793500
0.234158,0.027177,14.211011
0.191308,0.008648,6.647168
0.083570,0.005190,9.811670
0.128127,0.010611,3.259212
0.097257,0.008047,4.584461
0.102379,0.023479,7.080480
0.445031,0.017506,15.484844
0.051436,0.007000,14.712034
0.214476,0.009445,7.635060
0.055954,0.012732,13.690790
0.051112,0.017326,14.965807
0.097422,0.006471,5.756327
0.058744,0.017408,10.238233
0.157634,0.005284,9.926037
0.125878,0.028878,7.982913
0.165999,0.025705,11.683999
0.251364,0.018526,13.389301
0.138045,0.005798,6.921001
0.154415,0.022964,8.220592
0.074297,0.012826,5.443285
0.212241,0.028742,14.545882
0.088606,0.020230,6.818275
0.051519,0.020043,15.493688
0.209158,0.024563,12.974036
0.179665,0.016722,9.746727
0.117367,0.014963,5.217716
0.225555,0.025629,13.483497
0.089303,0.014900,4.887868
0.139894,0.017993,8.018683
0.180734,0.025150,11.097766
0.129004,0.012504,4.443490
0.075940,0.011452,3.406734
0.058085,0.011988,10.139206
0.128493,0.013086,5.024308
0.106929,0.007134,3.468835
0.192378,0.008092,6.520049
0.060408,0.008679,11.409977
0.107476,0.009954,0.869972
0.227483,0.029023,14.047532
0.148447,0.033594,10.764041
0.127905,0.045059,10.009292
0.065975,0.007352,11.870996
0.079242,0.008885,8.348245
0.099021,0.008191,2.426391
0.057970,0.010644,13.970779
0.056270,0.019222,11.635209
0.297055,0.022558,14.699577
0.207932,0.008819,8.255246
0.190126,0.030219,11.845143
0.353631,0.023707,16.466485
0.053469,0.012423,11.662340
0.051552,0.017192,14.840706
0.192546,0.014961,9.291200
0.113377,0.004653,9.286160
0.055798,0.007320,12.302833
0.054857,0.014893,11.070816
0.145764,0.019556,7.793820
0.052375,0.023341,16.376395
0.252963,0.007682,8.849207
0.146698,0.015049,7.247128
0.162534,0.039312,10.677915
0.066202,0.022499,14.312681
0.101420,0.007481,3.338033
0.043544,0.005923,15.349973
0.100839,0.016439,4.555030
0.084376,0.020857,6.605466
0.071501,0.017935,10.662889
0.073464,0.018069,6.256965
0.214227,0.036258,15.268272
0.194546,0.021987,10.804504
0.198135,0.040892,13.981107
0.324311,0.019355,14.868749
0.155809,0.020573,9.382139
0.284244,0.013693,11.974946
0.093393,0.031939,10.238266
0.101526,0.030225,8.316844
0.140658,0.007887,5.116255
0.187235,0.021409,11.595704
0.148362,0.023954,9.231840
0.192938,0.038096,13.237126
0.092088,0.023817,7.801910
0.134132,0.007673,4.118115
0.194587,0.004141,13.748616
0.246187,0.040813,15.699652
0.152647,0.036259,10.588928
0.070314,0.017904,10.633944
0.130453,0.003829,13.139387
0.078755,0.012117,5.420288
0.166430,0.015550,8.555475
0.349943,0.020956,15.204193
0.151815,0.014968,7.300885
0.095082,0.020115,6.748538
0.059165,0.018272,15.296389
0.077013,0.026240,12.649906
0.121613,0.006075,5.610962
0.078145,0.022955,8.770570
0.332589,0.032429,16.486356
0.124000,0.062629,16.316941
0.155950,0.014191,7.199978
0.070680,0.020388,10.641518
0.075000,0.023627,8.359317
0.204494,0.016184,11.227116
0.164368,0.022799,10.477311
0.163095,0.005883,7.636132
0.215390,0.030049,14.719476
0.132768,0.022679,7.501899
0.054216,0.004672,15.998518
0.164553,0.010919,5.774650
0.334556,0.005831,11.032052
0.064814,0.008594,8.209449
0.135408,0.003388,15.112834
0.101562,0.006466,5.095206
0.250069,0.014280,11.147778
0.095863,0.026351,7.553407
0.153463,0.022676,10.161169
0.138398,0.011234,3.993313
0.327044,0.012115,11.984454
0.095216,0.044204,11.520174
0.081059,0.017814,7.040369
0.103054,0.019310,6.231154
0.129335,0.022411,9.286833
0.123333,0.007574,3.515619
0.171672,0.020767,9.845864
0.100919,0.022242,6.683023
0.225553,0.035188,13.765958
0.061053,0.016072,7.676149
0.067358,0.018870,10.900381
0.137723,0.028778,8.395912
0.153375,0.014952,6.830706
0.060326,0.019531,13.430255
0.092137,0.030964,9.027283
0.188015,0.011926,8.540713
0.194222,0.015271,10.390521
0.083378,0.033355,10.396157
0.212809,0.034868,13.878938
0.183121,0.022811,12.425962
0.070129,0.023559,8.691502
0.192944,0.006371,8.428493
0.069871,0.012591,6.311153
0.080098,0.019871,7.640651
0.056049,0.008539,12.263843
0.054492,0.010415,10.661440
0.167117,0.020435,10.720200
0.168977,0.079357,13.549667
0.204004,0.011521,7.820999
0.086242,0.020498,7.667167
0.093438,0.017220,5.182131
0.152786,0.024204,10.389541
0.091194,0.028243,8.617214
0.126348,0.027463,7.775220
0.068996,0.010775,8.677987
0.097280,0.008540,3.052037
0.162644,0.019903,9.497950
0.082956,0.033037,11.156318
0.057402,0.013548,11.007342
0.077467,0.021461,8.833394
0.056604,0.023974,16.619330
0.088882,0.020324,6.901709
0.105373,0.017660,5.389690
0.104369,0.027876,8.229953
0.109406,0.025870,7.385865
0.080064,0.012649,3.989342
0.101142,0.018086,6.196222
0.186422,0.014161,9.146149
0.157578,0.009432,3.956020
0.206099,0.013792,9.726077
0.133291,0.025286,9.003353
0.068669,0.015063,9.248284
0.057713,0.007360,10.728531
0.268532,0.017070,12.861670
0.374367,0.010826,12.139496
0.098447,0.007832,3.570528
0.117365,0.008924,2.846221
0.086348,0.026257,7.800490
0.270600,0.023453,13.153711
0.155212,0.021421,9.386038
0.069940,0.003424,16.226367
0.086414,0.007071,6.001431
0.103599,0.038007,10.087037
0.052566,0.011912,10.659117
0.112911,0.029941,8.311893
0.121097,0.009804,1.276410
0.097603,0.005170,9.069582
0.130338,0.029605,8.825526
0.068796,0.012753,9.171843
0.121087,0.003274,14.709943
0.173196,0.006562,7.714227
0.058340,0.016017,12.771834
0.129134,0.031813,8.446275
0.375700,0.010815,12.062528
0.143887,0.007418,5.210752
0.074922,0.028489,9.736024
0.061691,0.012063,9.080157
0.040999,0.011819,16.397512
0.091161,0.021580,7.008804
0.341458,0.026255,16.536371
0.064908,0.010130,8.257823
0.229561,0.018378,11.510329
0.109323,0.040381,10.095522
0.088454,0.013965,4.434983
0.254756,0.033065,15.539062
0.184289,0.044358,13.491467
0.093838,0.020798,6.440036
0.166249,0.008921,5.855421
0.148589,0.018948,9.267099
0.156713,0.015098,8.167594
0.086465,0.016419,5.168074
0.071554,0.008019,8.007685
0.075535,0.027546,11.979810
0.062840,0.010610,7.597967
0.232429,0.042829,15.606519
0.060527,0.020055,12.843706
0.194077,0.003671,14.764536
0.107780,0.014261,4.956836
0.106143,0.016199,4.294882
0.105644,0.004309,10.978607
0.155422,0.031455,11.769192
0.216438,0.015434,10.917977
0.073460,0.019064,8.097059
0.181147,0.032631,12.188577
0.062105,0.017924,8.929621
0.141354,0.018876,8.159507
0.187398,0.067478,13.534317
0.247870,0.019066,12.699489
0.094308,0.016077,5.752582
0.055850,0.008893,13.645742
0.083243,0.003028,15.881351
0.123844,0.019948,7.239817
0.106480,0.023204,6.871936
0.058362,0.011992,8.234991
0.082036,0.018413,5.996647
0.138372,0.011338,3.750226
0.198366,0.011387,8.172201
0.063614,0.007039,10.009082
0.177179,0.026269,12.114347
0.146582,0.018544,8.985948
0.117570,0.011905,2.695076
0.090624,0.006841,4.940170
0.251695,0.015013,11.944376
0.114593,0.026068,7.361207
0.093454,0.018640,7.047704
0.086058,0.017609,6.479555
0.098836,0.007352,5.569830
0.297334,0.022229,14.836627
0.061703,0.019623,11.342227
0.124740,0.013831,4.290343
0.076884,0.037104,14.103624
0.140745,0.012757,4.753636
0.410539,0.017704,14.767242
0.082797,0.023409,7.169520
0.126780,0.032930,8.708457
0.230679,0.015908,11.261818
0.085288,0.010577,6.565039
0.075684,0.010896,4.163733
0.048956,0.006578,16.407556
0.180977,0.004460,11.997926
0.074125,0.010421,5.622689
0.172899,0.009719,7.031124
0.066558,0.017908,10.526202
0.176361,0.012606,8.276859
0.046922,0.014306,16.253177
0.077977,0.028678,9.839745
0.211119,0.022243,11.760979
0.120799,0.007070,4.046232
0.139930,0.034354,9.865075
0.174535,0.003663,14.377709
0.061537,0.015747,12.032888
0.097497,0.011986,2.214044
0.161042,0.029900,10.520627
0.087243,0.010871,1.871489
0.064753,0.019307,10.754340
0.173468,0.032274,9.680372
0.082106,0.017281,6.128572
0.102655,0.015979,4.807638
0.136149,0.031006,8.679881
0.131786,0.029405,8.201412
0.115137,0.020848,5.980846
0.059971,0.019228,11.973747
0.266298,0.038155,16.282482
0.104559,0.009217,0.932017
0.081923,0.003379,16.105965
0.157405,0.027070,10.628356
0.086827,0.016479,5.580048
0.085759,0.026260,8.536715
0.196613,0.010674,7.718441
0.095455,0.021844,7.429939
0.226706,0.023066,13.434737
0.174910,0.027170,11.104149
0.133402,0.010245,4.604718
0.198902,0.017290,10.383301
0.100400,0.023587,7.022462
0.102524,0.027333,8.787291
0.116327,0.016303,4.075551
0.057750,0.009510,13.985116
0.182744,0.023327,11.928707
0.262957,0.010605,10.183094
0.092075,0.031137,9.461357
0.137134,0.026120,8.656565
0.261436,0.009928,9.940848
0.162949,0.023190,10.400269
0.173673,0.030155,11.550775
0.143094,0.009249,3.917787
0.159049,0.023153,9.802953
0.104076,0.023849,6.846918
0.143340,0.034647,9.867643
0.211191,0.031623,14.095468
0.071701,0.017421,5.798924
0.581091,0.009830,12.616421
0.213756,0.006862,8.848395
0.155180,0.004774,10.955415
0.250474,0.024173,14.112945
0.219057,0.022844,13.799941
0.079481,0.028499,10.086107
0.123937,0.011344,2.832206
0.068231,0.026647,11.534163
0.071376,0.007373,9.478457
0.102480,0.018118,5.006199
0.180309,0.028654,12.245146
0.187974,0.012964,9.236627
0.068578,0.022279,11.279141
0.100518,0.004814,8.334719
0.060202,0.013211,10.792422
0.195217,0.012286,8.290524
0.063793,0.013073,12.162924
0.154677,0.004637,11.084459
0.415661,0.018106,14.979777
0.347228,0.020054,14.954537
0.095138,0.005870,6.440962
0.125389,0.004431,10.766099
0.284913,0.016133,13.375453
0.211591,0.028406,12.500097
0.195960,0.014256,9.353902
0.193638,0.037204,13.998892
0.296030,0.031099,16.272251
0.129514,0.005066,8.852436
0.212664,0.012546,8.494225
0.087981,0.009795,3.393590
0.371397,0.023594,16.507856
0.282043,0.011287,10.697591
0.136007,0.025371,8.348463
0.277140,0.030069,14.842657
0.114287,0.024737,7.100248
0.116345,0.028693,7.606066
0.200491,0.007351,7.102065
0.212364,0.030531,13.601860
0.046046,0.017842,15.849892
0.187996,0.029434,10.951416
0.092838,0.018282,5.494827
0.106014,0.022993,6.928329
0.075321,0.013651,8.043567
0.168849,0.015491,7.842468
0.171637,0.012269,7.131583
0.296005,0.026233,15.353969
0.108435,0.019884,5.806160
0.215681,0.048730,15.069022
0.317577,0.026680,16.059412
0.211510,0.016334,10.442034
0.153179,0.012751,6.884049
0.117652,0.019303,6.111713
