beta,gamma,epsilon
0.075778,0.017646,6.075524
0.126266,0.007048,4.692234
0.135643,0.020709,6.428077
0.056410,0.022899,14.105124
0.069685,0.008835,8.736153
0.426308,0.090506,19.142257
0.075407,0.020819,7.082900
0.094078,0.009618,1.459462
0.027789,0.013153,26.831835
0.121053,0.008430,2.844635
0.322231,0.009453,10.489894
0.044883,0.009577,13.967471
0.238867,0.012361,10.496382
0.307310,0.008706,9.470199
0.176737,0.006977,6.631503
0.231770,0.019073,12.471031
0.054089,0.004982,17.819001
0.263445,0.023256,15.118609
0.044268,0.027080,27.987042
0.086802,0.005441,8.161405
0.065191,0.005215,12.620573
0.090020,0.010917,4.022591
0.099859,0.009232,1.326275
0.057007,0.011813,10.235511
0.132342,0.003360,13.967239
0.110578,0.003018,15.289577
0.056839,0.017899,11.065771
0.039125,0.009234,15.765642
0.083973,0.017511,5.671153
0.210735,0.008485,8.238761
0.167234,0.003336,14.461461
0.055647,0.005309,18.186129
0.173794,0.006830,7.874671
0.050712,0.022754,22.487227
0.371228,0.010334,11.335165
0.129801,0.033449,9.134729
0.215930,0.005811,9.832629
0.061868,0.020000,9.932392
0.097124,0.001445,25.203867
0.330190,0.066938,17.430051
0.130419,0.020843,8.313564
0.099583,0.013801,3.014988
0.068503,0.011450,9.319277
0.158975,0.018750,9.256265
0.245027,0.024806,14.205054
0.060054,0.001770,26.944481
0.099291,0.010819,1.410972
0.102055,0.012499,2.512890
0.186566,0.011548,8.473537
0.043757,0.004673,24.241671
0.164896,0.030693,12.728131
0.137411,0.002635,17.499243
0.187605,0.012009,8.199035
0.058494,0.027809,15.190668
0.086403,0.015934,4.803534
0.038955,0.009752,21.001596
0.208305,0.030625,14.066785
0.101175,0.024717,7.335955
0.483408,0.018069,15.776124
0.109014,0.014458,2.965252
0.034577,0.006453,24.402637
0.131285,0.009704,3.472776
0.087628,0.020238,6.301568
0.070813,0.012952,6.379693
0.185816,0.033489,13.925615
0.069416,0.032193,16.110498
0.117569,0.030918,8.213615
0.077218,0.018823,7.264693
0.049017,0.008997,11.897140
0.102950,0.018495,5.404687
0.175731,0.001458,26.750854
0.251053,0.014689,11.636275
0.207331,0.017672,11.183797
0.165185,0.024181,11.883789
0.193701,0.001191,29.439809
0.057001,0.005840,15.436660
0.084137,0.021156,7.005211
0.084586,0.026938,9.303116
0.044163,0.007784,19.665212
0.038468,0.010323,21.962785
0.104111,0.016387,4.612917
0.355036,0.022381,15.571961
0.079379,0.026542,10.046502
0.129820,0.021815,8.008154
0.056048,0.015565,10.701596
0.115649,0.013424,3.878941
0.046040,0.015495,18.678208
0.079201,0.005895,7.037704
0.038014,0.011060,20.308627
0.492976,0.009432,11.731284
0.035949,0.015098,20.823000
0.106913,0.005281,7.985201
0.056562,0.013493,11.338923
0.029673,0.013110,27.776024
0.064154,0.008471,8.846951
0.116266,0.020908,6.230630
0.051826,0.020886,16.739453
0.145655,0.014462,7.034723
0.115735,0.003168,14.373937
0.125172,0.015503,6.364814
0.031640,0.003422,26.844789
0.058131,0.007447,14.500289
0.066447,0.004486,14.380591
0.040189,0.002375,28.161680
0.171106,0.036637,11.296364
0.132784,0.044307,10.144774
0.139794,0.036938,9.073271
0.210789,0.012048,9.502762
0.220015,0.003796,14.071076
0.043385,0.011761,21.197625
0.055749,0.020193,15.907228
0.035106,0.011532,23.577985
0.156401,0.016837,8.878294
0.209888,0.023024,12.872269
0.279852,0.016902,13.018354
0.044347,0.023993,28.972304
0.239221,0.003362,16.234832
0.166222,0.044114,10.899144
0.085265,0.022351,7.094428
0.209477,0.006951,8.158028
0.035747,0.003814,28.009776
0.128896,0.045704,10.789188
0.052616,0.018549,15.613487
0.039129,0.020218,28.701399
0.080022,0.011509,6.124950
0.093996,0.001447,25.470590
0.082348,0.002359,20.397430
0.090030,0.012358,4.501266
0.055358,0.009136,12.333488
0.064253,0.012219,7.413157
0.043759,0.005119,19.105485
0.044251,0.013072,15.290628
0.300273,0.025141,14.838116
0.130200,0.012137,3.133860
0.222595,0.004910,11.849373
0.113941,0.018807,5.764187
0.095073,0.004704,8.849796
0.043893,0.017445,23.254913
0.118640,0.034230,9.254350
0.091338,0.011057,2.758753
0.245520,0.003773,15.468309
0.064392,0.011187,9.719208
0.112451,0.011782,1.968680
0.107683,0.005620,7.167535
0.101215,0.022078,7.003710
0.095903,0.009420,2.646425
0.081727,0.021728,6.807004
0.121889,0.017042,4.500897
0.064115,0.004180,14.586637
0.092666,0.016350,7.244293
0.193261,0.002238,22.141237
0.154108,0.002570,19.279973
0.099719,0.009239,1.058827
0.070962,0.030873,13.699075
0.161767,0.009712,5.408069
0.067945,0.017019,9.900690
0.057923,0.019078,12.917821
0.240948,0.004150,13.988354
0.134062,0.013819,6.118018
0.099157,0.014852,3.988758
0.072805,0.013692,4.817744
0.123553,0.016566,5.663032
0.032491,0.015640,27.800536
0.172779,0.001472,26.729027
0.155973,0.014859,7.322823
0.476679,0.011041,12.057250
0.289179,0.015190,12.580373
0.110751,0.015576,4.904283
0.073557,0.011551,4.353519
0.159933,0.015699,8.591470
0.032648,0.012685,26.549038
0.132564,0.008409,5.009773
0.159049,0.006374,6.795312
0.267353,0.016546,12.922807
0.385706,0.008749,10.628675
0.149133,0.011135,4.898433
0.228787,0.005614,10.501749
0.042702,0.005860,18.822513
0.051793,0.019406,16.699707
0.036831,0.013000,22.069551
0.100970,0.003304,13.668861
0.031414,0.015324,26.559650
0.098643,0.007652,3.250579
0.044512,0.011216,20.529776
0.036721,0.007115,23.004273
0.189363,0.011330,8.538713
0.041074,0.017304,17.138687
0.345914,0.018522,14.401660
0.063527,0.001474,27.330604
0.089123,0.014444,4.391567
0.083479,0.011932,4.541235
0.112445,0.021620,6.564831
0.042460,0.003709,22.468933
0.039589,0.009088,18.427333
0.043218,0.003664,23.320883
0.061343,0.002265,25.016292
0.088599,0.032190,9.244509
0.070544,0.014433,6.732958
0.056348,0.017583,13.953734
0.187473,0.010908,7.672628
0.048392,0.031838,28.941292
0.186463,0.006607,7.564185
0.025426,0.009616,28.730367
0.505238,0.010434,12.506033
0.027643,0.004764,28.013093
0.183871,0.008945,6.853357
0.036538,0.007095,17.632552
0.330831,0.027905,16.370888
0.131969,0.007743,4.415043
0.369413,0.023108,16.193614
0.165467,0.009076,6.388129
0.148288,0.010876,5.078325
0.075825,0.019737,8.777278
0.386801,0.004790,13.966931
0.268900,0.015414,13.070074
0.063475,0.012201,8.941326
0.116021,0.007387,4.041136
0.084503,0.006347,9.282650
0.197348,0.012101,8.649908
0.068118,0.009303,7.645118
0.223391,0.014977,10.161402
0.187498,0.012877,8.508083
0.032149,0.008815,26.293865
0.124988,0.010628,3.876040
0.223323,0.021467,12.855950
0.043594,0.013236,15.601427
0.095220,0.011605,1.445068
0.053137,0.017061,14.501554
0.082070,0.000916,29.298633
0.279526,0.012490,10.555998
0.085313,0.013568,4.464614
0.340593,0.019493,15.036887
0.043046,0.013349,18.259186
0.090272,0.029364,8.768399
0.050488,0.004077,21.883773
0.156678,0.011928,6.360042
0.085153,0.006302,7.866814
0.186358,0.007969,6.729191
0.145226,0.034408,9.297083
0.037509,0.016922,22.437457
0.050951,0.011799,16.603300
0.182037,0.012371,8.256806
0.092316,0.006792,5.957969
0.269335,0.005750,10.333967
0.035257,0.012475,20.352283
0.194033,0.001988,23.431616
0.226568,0.023532,13.942199
0.222344,0.017042,12.120864
0.113170,0.020915,6.239990
0.098888,0.048195,12.922497
0.109546,0.024745,7.473678
0.082278,0.020215,7.487543
0.067540,0.021658,7.768180
0.046276,0.013578,15.547122
0.093558,0.035989,9.654256
0.079206,0.010409,5.178106
0.157537,0.017000,8.562277
0.135497,0.006273,6.462879
0.200638,0.037933,14.400379
0.073651,0.008757,6.072672
0.090597,0.023318,8.162730
0.078628,0.021642,9.169819
0.175749,0.002804,17.771669
0.224868,0.026226,13.680828
0.059891,0.025242,14.841870
0.066067,0.035180,24.443782
0.073438,0.007111,8.060765
0.220211,0.014231,9.141537
0.222188,0.009206,8.179521
0.113027,0.029007,8.288308
0.103720,0.014496,3.617235
0.074151,0.007622,9.202255
0.117036,0.017382,5.798642
0.120399,0.013397,3.107162
0.105767,0.016322,3.941029
0.293020,0.030132,16.210247
0.044089,0.015151,17.343170
0.037538,0.008504,20.905162
0.070370,0.003087,17.347457
0.090486,0.006011,7.210985
0.075434,0.024555,9.876497
0.121907,0.010246,2.178058
0.137665,0.014861,6.895384
0.115653,0.007544,3.729285
0.170670,0.011954,6.856287
0.203243,0.007521,7.916057
0.036578,0.009085,25.363977
0.237995,0.002364,21.276009
0.151260,0.009132,3.983377
0.190364,0.014650,10.194953
0.219447,0.016264,11.493198
0.146143,0.057497,12.425397
0.036992,0.004222,24.176661
0.100307,0.002668,18.026211
0.113047,0.001188,28.010646
0.275288,0.015224,12.373218
0.327080,0.014353,12.460441
0.168132,0.012632,9.048404
0.264301,0.001603,26.536591
0.110770,0.026796,7.588000
0.025086,0.009312,28.762005
0.086690,0.015353,4.526660
0.098864,0.019477,6.004597
0.103369,0.008636,2.436298
0.134471,0.010553,3.669542
0.116064,0.006676,5.102101
0.079334,0.019293,7.237153
0.115612,0.002649,17.141018
0.302603,0.012049,11.791171
0.095010,0.000942,29.515071
0.097221,0.018200,5.763951
0.133831,0.037946,9.721918
0.187927,0.013826,9.097321
0.167170,0.011563,8.256199
0.076969,0.001092,29.155540
0.133541,0.004912,9.209104
0.185633,0.005246,10.814050
0.247029,0.020544,13.921533
0.947895,0.017630,16.939267
0.139146,0.007805,4.106833
0.140110,0.009962,2.779608
0.099733,0.004449,10.642492
0.143120,0.002532,19.310253
0.036023,0.010124,20.465239
0.127153,0.001822,22.282244
0.113066,0.013353,4.737413
0.040487,0.015023,21.695847
0.135869,0.014712,5.925964
0.123308,0.001870,22.169446
0.321232,0.010110,10.719715
0.185475,0.017703,10.870907
0.037629,0.016909,20.899650
0.046779,0.007505,20.751306
0.152249,0.002348,20.475792
0.155828,0.007957,5.095721
0.108277,0.015209,4.210864
0.072073,0.012077,7.735025
0.106763,0.008232,3.066132
0.053132,0.003080,22.703566
0.106676,0.010951,1.682058
0.035619,0.009999,20.539958
0.074546,0.003645,15.917597
0.184100,0.009069,7.323508
0.278828,0.031242,15.748207
0.248676,0.139907,19.034051
0.420484,0.013325,12.839817
0.141901,0.008391,3.852632
0.038722,0.009846,18.909964
0.134989,0.016594,6.952815
0.205072,0.013377,10.176798
0.159337,0.015970,8.111064
0.076241,0.019094,7.932915
0.042004,0.014417,21.124858
0.353426,0.010802,11.873493
0.064474,0.002685,23.271243
0.068001,0.013882,7.855168
0.145162,0.005380,8.089981
0.045351,0.022799,21.938860
0.175495,0.001292,29.203193
0.064918,0.020217,9.923494
0.076001,0.021375,7.815579
0.111720,0.010457,0.695591
0.153433,0.023062,9.436965
0.139332,0.030372,9.528619
0.173471,0.012577,7.195391
0.124788,0.020752,6.340789
0.267842,0.009746,9.464618
0.119736,0.001367,28.328342
0.105584,0.019041,5.688907
0.057972,0.023779,13.572469
0.127015,0.001912,22.766292
0.110381,0.012901,3.983799
0.128668,0.008245,3.620042
0.146898,0.018949,8.944274
0.176726,0.017864,9.296173
0.085150,0.003931,13.549801
0.275554,0.001979,24.691811
0.028766,0.011024,27.105899
0.152913,0.005456,8.994686
0.170216,0.012149,7.602688
0.134961,0.009349,2.937682
0.076376,0.007446,6.464452
0.055831,0.005598,15.442655
0.422148,0.160455,18.006972
0.038700,0.022817,28.640097
0.161301,0.016324,7.241993
0.023673,0.007821,28.950291
0.059454,0.029362,26.586383
0.329467,0.024499,15.948985
0.051204,0.003706,21.399848
0.099737,0.033062,9.585172
0.111689,0.014498,3.570226
0.070226,0.007224,12.713150
0.123321,0.023358,7.112868
0.157518,0.016079,8.233775
0.198916,0.026663,12.735600
0.095504,0.009072,2.522606
0.980052,0.009050,12.450925
0.058259,0.021558,12.834648
0.135906,0.006860,5.816471
0.122141,0.013591,3.664378
0.048295,0.002507,27.078041
0.198776,0.011126,8.793238
0.068430,0.019048,10.429954
0.183545,0.016657,9.680052
0.126282,0.018290,5.197887
0.145112,0.018571,7.575061
0.213458,0.024355,12.176403
0.069407,0.008392,8.942082
0.234942,0.162144,22.299315
0.104819,0.009705,1.591372
0.197477,0.006384,9.032570
0.067391,0.020474,12.228147
0.177978,0.010922,7.444656
0.048562,0.008941,11.600397
0.042275,0.015863,17.081189
0.126380,0.010814,4.874892
0.065389,0.019138,14.561541
0.296466,0.028039,15.470483
0.117886,0.032216,8.534462
0.091289,0.010125,3.250392
0.194741,0.015498,9.950295
0.055866,0.010830,13.503726
0.095048,0.019409,6.364747
0.260669,0.009377,8.871478
0.100863,0.017850,5.811476
0.121892,0.012297,4.343649
0.159865,0.007461,5.881403
0.065060,0.013705,8.715746
0.192926,0.011978,8.629779
0.082598,0.002636,18.591154
0.109334,0.018887,5.540826
0.241272,0.016458,11.749101
0.107800,0.010200,1.022987
0.048839,0.009767,11.561344
0.109428,0.003560,13.133580
0.211832,0.010029,7.886093
0.068659,0.004939,12.707785
0.085152,0.025517,7.941955
0.092289,0.019770,7.147817
0.131011,0.008962,3.747503
0.179094,0.020436,10.696284
0.243214,0.008892,8.922335
0.146140,0.013435,6.062674
0.201179,0.002868,17.685952
0.242141,0.008888,8.644900
0.174185,0.005646,8.155726
0.088777,0.010253,3.097522
0.051023,0.009313,12.949134
0.056669,0.010965,10.863638
0.034584,0.010273,20.563604
0.134389,0.011880,4.392892
0.149263,0.015230,7.723989
0.262431,0.013141,10.691665
0.047087,0.020320,21.183864
0.090889,0.004242,10.237351
0.129422,0.057610,13.600397
0.111796,0.012945,2.997136
0.137914,0.005687,7.726644
0.110979,0.032118,8.496836
0.027990,0.006947,26.285237
0.106435,0.001544,24.824636
0.031735,0.011460,25.146076
0.176219,0.002828,18.122637
0.026951,0.011975,27.713257
0.136132,0.009446,3.879688
0.179866,0.004203,12.931888
0.062280,0.004937,13.275264
0.065714,0.013701,9.980582
0.077537,0.026564,9.230718
0.104105,0.015552,4.728346
0.224482,0.029310,13.714134
0.150574,0.021433,9.710213
0.243445,0.079354,14.003971
0.079854,0.012535,5.958921
0.048038,0.002147,29.147703
0.097715,0.021827,7.587882
0.120401,0.003656,13.604924
0.090054,0.004209,13.345554
0.213100,0.017726,11.798665
0.099445,0.030473,8.932757
0.101448,0.014317,3.226886
0.178962,0.016322,9.850909
0.126540,0.034138,8.783966
0.131300,0.003986,11.625055
0.077586,0.008126,7.347834
0.305368,0.008099,10.034824
0.094114,0.005466,8.721312
0.077332,0.015453,8.611175
0.094720,0.009978,1.754197
0.116799,0.014838,5.208189
0.444417,0.004699,13.601206
0.094642,0.005142,8.057496
0.127553,0.017151,6.844450
0.052593,0.032316,25.812173
0.091576,0.027527,8.620960
0.511858,0.016281,14.922107
0.067502,0.018400,7.816118
0.063096,0.005077,14.801378
0.214589,0.012516,9.426673
0.166821,0.010716,6.862721
0.122403,0.002299,20.063904
0.052778,0.009778,11.608013
0.055260,0.018296,15.079264
0.067245,0.012500,8.404220
0.069058,0.040608,23.026229
0.086182,0.013534,4.215637
0.227425,0.005121,10.902934
0.221301,0.014780,11.252171
0.074395,0.015180,6.496033
0.042593,0.011013,19.556222
0.108487,0.014802,3.563767
0.045777,0.019150,20.138846
0.080426,0.004055,13.182731
0.051945,0.006187,14.325475
0.135519,0.008364,3.435514
0.050638,0.008085,15.548962
0.255081,0.002157,22.800465
0.292581,0.003302,18.367156
0.324800,0.005961,10.814580
0.186963,0.010287,8.275215
0.166399,0.015503,9.473232
0.028081,0.004521,27.613452
0.109595,0.003279,14.448486
0.059088,0.012458,11.083525
0.099351,0.013933,3.381565
0.081659,0.001466,25.478044
0.238814,0.015686,11.979496
0.119382,0.008922,2.135524
0.208480,0.008627,8.116714
0.150952,0.034503,9.418887
0.099202,0.003548,13.874396
0.080415,0.009212,5.848736
0.046900,0.024492,20.351910
0.128618,0.005541,8.523854
0.109706,0.032799,8.827941
0.206873,0.011026,9.096900
0.411674,0.012228,12.296581
0.187813,0.016568,11.055985
0.194756,0.006846,8.329692
0.163014,0.008474,4.937473
0.151758,0.004253,12.142604
0.090798,0.013113,3.838815
0.169961,0.017430,9.752720
0.030762,0.013030,27.270456
0.129548,0.009011,3.826631
0.072294,0.014866,8.653822
0.119653,0.004104,11.810162
0.200711,0.017139,10.566199
0.204853,0.003287,16.538276
0.052143,0.021192,17.302941
0.094096,0.010489,2.384299
0.107056,0.001835,22.272475
0.084669,0.015636,5.164277
0.193480,0.019334,10.994010
0.224319,0.069703,14.468955
0.070594,0.001496,26.363116
0.097920,0.012470,3.165412
0.198300,0.020312,11.406715
0.079550,0.007051,6.449790
0.143639,0.025807,8.335605
0.119827,0.010921,2.973770
0.302348,0.019154,14.280429
0.166473,0.030073,12.133399
0.195914,0.009716,7.241894
0.116810,0.013261,4.558163
0.069759,0.004418,13.781985
0.043307,0.012415,16.314905
0.238269,0.019618,13.504869
0.085995,0.005352,10.038636
0.048599,0.003826,22.515880
0.124889,0.019421,6.055915
0.401271,0.143872,18.061087
0.076731,0.010177,4.328468
0.040161,0.017643,18.200797
0.124757,0.012003,5.063568
0.213285,0.028323,13.790248
0.052943,0.010570,11.003409
0.091306,0.005266,9.837056
0.099085,0.016703,5.311460
0.082649,0.008669,4.046001
0.189336,0.001908,22.457776
0.192578,0.008597,6.700928
0.166636,0.005320,9.892162
0.037696,0.014252,20.518982
0.192572,0.014143,9.083636
0.142321,0.006294,7.168838
0.117871,0.010378,1.708927
0.070820,0.021282,8.977122
0.052578,0.029880,22.826434
0.125986,0.022894,6.602361
0.206041,0.006016,9.005404
0.118848,0.011623,2.860450
0.099625,0.012437,2.499236
0.087334,0.019961,6.216861
0.080577,0.001030,29.534021
0.164527,0.005686,9.215400
0.091520,0.007195,4.655859
0.085333,0.009316,4.317752
0.265000,0.009007,9.329779
0.073552,0.026330,9.563467
0.050841,0.013148,12.418906
0.059026,0.019738,12.384354
0.172096,0.018859,9.742646
0.083534,0.016230,5.638229
0.028790,0.009267,24.331769
0.049140,0.015971,15.934029
0.174300,0.006536,7.256222
0.060123,0.020157,8.782252
0.069583,0.022975,10.856883
0.029357,0.006634,27.010235
0.091389,0.004221,11.541951
0.427496,0.004033,15.487013
0.098701,0.001187,26.554805
0.028144,0.006952,27.885944
0.128998,0.024510,7.569782
0.119747,0.004254,11.220488
0.051205,0.016961,15.559341
0.072398,0.021222,11.002431
0.068517,0.034374,18.199125
0.248548,0.003700,15.136474
0.221757,0.028830,13.420488
0.038687,0.011482,22.798080
0.270928,0.017726,12.753544
0.063167,0.011208,7.804960
0.073608,0.034482,13.730711
0.113775,0.017424,5.724166
0.050717,0.017441,16.381175
0.132484,0.006293,6.244959
0.034135,0.012380,28.049379
0.050035,0.017024,19.835129
0.078090,0.003356,15.470943
0.132029,0.006299,4.936134
0.056539,0.028559,19.877973
0.233032,0.003494,15.702095
0.066293,0.008800,7.439827
0.124412,0.001497,25.195504
0.069171,0.005910,10.649462
0.089999,0.053583,23.246792
0.193829,0.005248,10.647116
0.067388,0.013048,5.833927
0.101979,0.002535,18.116414
0.314743,0.016979,14.274519
0.043175,0.021033,25.774101
0.082501,0.019259,5.929234
0.126043,0.014654,6.053049
0.102520,0.006068,5.419592
0.040893,0.005087,20.449606
0.087762,0.011482,2.424253
0.140862,0.008216,3.994983
0.033441,0.003583,25.730545
0.183114,0.009469,8.042391
0.220155,0.002419,21.944393
0.101870,0.006974,3.973938
0.122636,0.019510,6.277265
0.110704,0.007705,3.216260
0.042188,0.004590,22.506649
0.174829,0.018504,9.642622
0.031867,0.003631,27.658228
0.118747,0.010393,3.135615
0.113809,0.025679,7.562358
0.070271,0.021598,8.598321
0.105951,0.011030,1.060029
0.072293,0.004257,14.319352
0.055639,0.011968,13.512753
0.297977,0.008929,10.337357
0.129633,0.015997,6.086577
0.212313,0.013807,9.255294
0.041106,0.007898,17.516220
0.037925,0.017867,22.868425
0.289681,0.018568,13.925835
0.330418,0.006822,10.034482
0.095073,0.010288,0.928593
0.029320,0.015101,25.570014
0.029702,0.015593,26.958442
0.047809,0.022772,23.159650
0.183272,0.011472,6.649863
0.281480,0.017127,13.357586
0.306591,0.002766,19.858811
0.238527,0.012185,10.271663
0.155370,0.011713,6.033798
0.069924,0.019901,14.753136
0.038321,0.005833,21.686422
0.143906,0.006028,7.145664
0.205577,0.012300,9.325521
0.085506,0.016994,6.936033
0.110170,0.008945,1.193393
0.170192,0.008783,6.387901
0.105099,0.038033,9.922928
0.107015,0.009458,2.770187
0.082911,0.007513,7.457310
0.085472,0.006128,7.001302
0.313603,0.005676,11.732255
0.124546,0.020049,7.525099
0.142739,0.025821,9.111300
0.072029,0.020716,9.739892
0.158136,0.012864,5.155685
0.097181,0.012806,3.006934
0.234711,0.010935,9.784248
0.136171,0.028599,9.111950
0.267554,0.008304,9.134202
0.102537,0.019964,6.338034
0.134334,0.007658,4.583692
0.251584,0.011962,10.483180
0.107738,0.010305,0.846976
0.030872,0.007951,26.562466
0.190783,0.021427,12.070327
0.073968,0.010628,8.283894
0.128105,0.019486,5.501724
0.070285,0.033636,13.192184
0.115659,0.011825,2.020287
0.048066,0.025755,24.274011
0.087345,0.012653,4.454049
0.127847,0.016356,5.215619
0.043215,0.012775,15.093457
0.237420,0.003811,15.088905
0.078383,0.010723,4.119107
0.113305,0.024108,7.407516
0.364276,0.002550,20.873127
0.309160,0.006686,10.161223
0.102521,0.019755,5.801665
0.073725,0.030703,12.478483
0.044807,0.021252,23.887130
0.244581,0.020933,13.019277
0.037976,0.005002,19.720389
0.291811,0.003632,15.625172
0.033940,0.010106,22.010853
0.048476,0.012286,11.404222
0.304170,0.005875,10.433157
0.286450,0.001829,24.860226
0.124597,0.020614,6.318231
0.066839,0.008897,7.983166
0.113290,0.003806,12.881624
0.155162,0.013401,6.700576
0.131372,0.019690,7.328367
0.057281,0.011660,13.360492
0.356630,0.005002,12.535170
0.115471,0.015406,4.058341
0.123156,0.029720,8.115948
0.073889,0.006728,10.344325
0.174743,0.007916,5.763604
0.153800,0.006788,6.354737
0.063180,0.003872,16.891711
0.125911,0.007776,2.599462
0.079564,0.004298,13.471503
0.244918,0.013914,11.286335
0.126061,0.013310,4.036051
0.081256,0.011369,4.211493
0.104768,0.024266,7.120425
0.159919,0.011135,5.403708
0.073084,0.005730,9.752658
0.141793,0.006983,5.523905
0.225298,0.024971,13.368833
0.065973,0.017004,7.567970
0.058887,0.030054,17.725027
0.206558,0.036583,14.738999
0.076985,0.017398,7.060536
0.096898,0.020284,6.219005
0.064854,0.025899,16.883541
0.058244,0.016288,16.255560
0.195733,0.020753,11.860885
0.135960,0.023037,7.680478
0.066912,0.003723,17.192283
0.360678,0.018871,14.785666
0.044066,0.022565,19.246744
0.053907,0.022781,16.111885
0.162775,0.015196,7.108812
0.154060,0.007387,6.412851
0.149298,0.005334,8.694582
0.148744,0.020388,7.558639
0.042967,0.018877,26.275757
0.042138,0.020004,24.170057
0.193360,0.002295,22.114733
0.184111,0.012472,8.779249
0.055378,0.003257,19.448913
0.084519,0.016283,6.146673
0.072465,0.006212,11.204334
0.077291,0.023501,7.945092
0.833264,0.048962,20.108567
0.063614,0.011364,10.445547
0.081366,0.010027,5.304980
0.136141,0.015481,7.464925
0.108998,0.009810,0.682716
0.143265,0.001760,24.402601
0.306080,0.001341,29.085182
0.109963,0.003391,12.620013
0.072202,0.003833,16.535990
0.267655,0.010835,10.878669
0.307727,0.022861,15.681875
0.419002,0.001476,29.088174
0.356354,0.015405,13.753700
0.123767,0.009212,3.053817
0.033466,0.014574,26.160707
0.066001,0.003947,17.031238
0.235339,0.002273,21.407299
0.130248,0.014555,4.321448
0.069525,0.018516,9.097036
0.068562,0.015873,7.136491
0.142123,0.001418,26.117040
0.266333,0.099366,15.697731
0.050064,0.009690,14.310257
0.052104,0.014857,14.527488
0.075521,0.020266,7.103831
0.036324,0.004956,27.072541
0.040419,0.018897,20.028733
0.071970,0.024145,11.044996
0.049477,0.021599,22.954803
0.249677,0.016947,12.567579
0.088591,0.013287,3.047955
0.107090,0.010179,0.913492
0.107038,0.014519,2.856790
0.182571,0.023641,11.318923
0.226731,0.012484,10.028747
0.115774,0.017595,5.978532
0.066186,0.011343,8.921630
0.160905,0.009221,5.892581
0.155268,0.014132,7.579932
0.109222,0.013377,3.357219
0.104272,0.002994,15.728666
0.047173,0.010955,13.652543
0.107821,0.013662,3.173754
0.074011,0.010432,5.144052
0.051792,0.024264,17.624804
0.084413,0.002848,16.808313
0.070593,0.013710,6.785593
0.103042,0.026717,8.244296
0.071412,0.003494,17.090807
0.089969,0.026377,8.046031
0.066822,0.021902,11.246467
0.219923,0.016024,11.230141
0.172083,0.015749,9.459085
0.242178,0.005203,11.673125
0.028273,0.009183,27.486283
0.149453,0.005785,7.948600
0.114913,0.026098,7.848342
0.046770,0.005123,18.685926
0.041393,0.010136,20.858513
0.147990,0.010997,4.673801
0.079351,0.023537,9.993464
0.043294,0.014107,16.488531
0.063241,0.019238,10.122673
0.029557,0.008740,28.008796
0.030628,0.006803,25.891153
0.132336,0.004707,10.241498
0.467463,0.027550,17.487063
0.111864,0.023884,6.909665
0.091619,0.006850,6.872311
0.186967,0.008452,6.706364
0.053334,0.018706,12.798959
0.064109,0.015012,8.447291
0.043781,0.008812,18.429502
0.051099,0.016556,14.102837
0.229652,0.011688,9.284618
0.035659,0.019154,24.026001
0.310600,0.035544,16.273710
0.153385,0.012721,7.493582
0.056368,0.014659,14.003453
0.216391,0.009387,8.831694
0.065711,0.006389,11.920511
0.186632,0.010132,6.835264
0.108883,0.017590,5.137979
0.058165,0.007321,11.217489
0.137855,0.009431,4.611017
0.626773,0.014903,14.672835
0.093410,0.005139,7.685331
0.051417,0.020268,16.151104
0.089010,0.002567,18.981008
0.227686,0.008375,7.942208
0.097592,0.023894,7.144870
0.121645,0.039878,9.826113
0.131767,0.008261,3.217690
0.047141,0.014982,18.283683
0.105743,0.003103,14.656075
0.101193,0.016856,4.784213
0.234633,0.031773,14.611865
0.173998,0.110606,22.226509
0.047448,0.025057,19.711412
0.075805,0.006222,8.425806
0.050927,0.020587,18.752937
0.481559,0.016234,14.973998
0.067237,0.005425,11.937027
0.161641,0.029417,10.210761
0.068194,0.003189,18.409050
0.092990,0.005334,9.009802
0.061072,0.015000,10.586968
0.048301,0.004278,19.605747
0.042554,0.022793,24.019585
0.116398,0.047134,11.624118
0.205984,0.006086,8.708433
0.602276,0.014742,15.039559
0.027636,0.008418,28.880892
0.183788,0.020325,10.630849
0.255130,0.018334,13.201202
0.064643,0.018946,10.231639
0.169046,0.002396,19.778152
0.040765,0.006760,21.065348
0.044447,0.020643,22.943364
0.143427,0.014896,6.779308
0.143842,0.022220,8.075934
0.035658,0.011325,25.262288
0.064306,0.010311,6.481297
0.110355,0.009085,0.932556
0.044623,0.009141,15.944494
0.153050,0.021755,9.727577
0.067316,0.014589,8.208433
0.056837,0.003957,17.809150
0.048840,0.002548,25.478901
0.148869,0.016478,8.293667
0.095627,0.015023,4.336555
0.089358,0.020058,6.627144
0.195444,0.005352,10.552659
0.235918,0.030965,15.147804
0.375351,0.023292,16.122678
0.282631,0.013695,11.328784
0.073411,0.017168,6.940977
0.100185,0.027369,7.608008
0.155894,0.008894,4.728540
0.066811,0.008389,9.869730
0.216727,0.004261,12.874548
0.151200,0.023991,8.974419
0.272697,0.087508,16.388068
0.067062,0.021702,8.005181
0.046875,0.009451,16.140986
0.046027,0.014171,15.717163
0.084396,0.018168,6.666666
0.063859,0.004522,15.695773
0.100249,0.007521,3.995051
0.061904,0.023833,13.874258
0.040396,0.012406,18.969632
0.079380,0.014303,5.270756
0.262682,0.018586,13.809492
0.240112,0.019843,13.182090
