beta,gamma,epsilon
0.107924,0.008584,2.739735
0.125165,0.007934,2.775670
0.096734,0.009340,1.615898
0.132609,0.008766,3.668990
0.081108,0.010050,5.466577
0.095888,0.012348,1.681280
0.105327,0.011357,1.299596
0.130791,0.014571,5.921472
0.139782,0.010297,4.246574
0.102375,0.006366,5.214603
0.142856,0.011739,4.742238
0.127632,0.012961,3.699448
0.114940,0.015321,5.202383
0.128090,0.016039,6.377982
0.145850,0.007141,5.075579
0.113292,0.018626,5.327057
0.081799,0.015389,4.913808
0.126546,0.016489,6.524393
0.098391,0.014664,3.807465
0.106008,0.019924,5.977711
0.122401,0.017401,5.232910
0.090070,0.013772,3.287123
0.129342,0.011058,2.560245
0.169405,0.009622,6.661352
0.088150,0.013966,4.204305
0.098395,0.009934,1.022704
0.121039,0.022152,6.737070
0.091155,0.013166,3.621167
0.100136,0.009547,1.480018
0.117075,0.020490,6.373328
0.115413,0.009076,1.152397
0.124772,0.013360,5.583708
0.076613,0.017602,5.978562
0.124151,0.019329,6.074751
0.103133,0.005825,6.701473
0.105098,0.013532,3.269143
0.093137,0.007363,6.625179
0.104167,0.013895,3.223900
0.078802,0.009429,5.707972
0.108601,0.018542,5.361495
0.126397,0.016289,6.250202
0.087025,0.010719,2.278175
0.074752,0.010850,4.355272
0.083229,0.009597,5.352133
0.096056,0.020556,6.018263
0.108398,0.017045,4.861144
0.108750,0.019918,6.058900
0.094124,0.017349,5.135284
0.113767,0.014676,3.588878
0.098353,0.013215,3.338759
0.094517,0.013076,3.830232
0.107781,0.007876,2.737697
0.160248,0.009147,5.925383
0.080451,0.016841,6.597875
0.115608,0.023900,6.794662
0.071249,0.008080,6.682764
0.113736,0.006545,5.565876
0.136027,0.019679,6.741091
0.106515,0.012691,2.336853
0.116217,0.015057,4.090843
0.102384,0.015720,4.313029
0.081628,0.008680,5.947683
0.104953,0.020756,6.444395
0.103005,0.016389,4.704544
0.073068,0.011990,5.855574
0.111205,0.016367,4.956300
0.125760,0.005992,6.357077
0.129628,0.013517,4.007167
0.089173,0.022013,6.848637
0.104995,0.018676,6.268282
0.116367,0.017040,6.190741
0.146963,0.008531,4.304210
0.107982,0.019093,5.335443
0.112962,0.010648,1.517971
0.085210,0.015213,6.049763
0.101739,0.023337,6.718420
0.139576,0.016284,6.576720
0.117079,0.016722,6.837257
0.081497,0.009130,6.355233
0.105700,0.021617,6.105307
0.110589,0.013511,4.031753
0.164815,0.006248,6.854550
0.085731,0.016585,6.081467
0.108971,0.019969,5.816218
0.102000,0.008771,2.341265
0.110513,0.014654,3.435925
0.119709,0.012506,2.504865
0.112414,0.020944,6.369970
0.105233,0.018450,5.213479
0.096460,0.016488,4.630712
0.112363,0.006749,4.118807
0.104995,0.020795,6.469877
0.147091,0.009052,4.173332
0.138299,0.009653,3.914645
0.103191,0.010832,0.880501
0.116579,0.020047,6.462342
0.082875,0.008505,5.023872
0.120149,0.023028,6.484026
0.082582,0.010733,4.958615
0.110188,0.016035,4.267095
0.117927,0.010856,2.260582
0.100422,0.012067,2.105693
0.135060,0.009589,3.776602
0.093803,0.007549,4.261984
0.093800,0.015853,4.578725
0.096426,0.020025,6.003852
0.095824,0.009766,0.943298
0.111443,0.009225,1.619411
0.112148,0.020160,6.287598
0.100020,0.011207,1.300518
0.123461,0.018891,5.456786
0.078815,0.008017,6.464528
0.130635,0.018287,5.514057
0.106246,0.007463,3.855016
0.121688,0.011601,2.857714
0.135370,0.012658,4.654783
0.121377,0.015652,4.708058
0.084381,0.014146,5.538146
0.126653,0.018885,5.829172
0.107093,0.021818,6.854021
0.136264,0.010069,5.083548
0.131700,0.014149,5.799409
0.084616,0.011754,2.669684
0.115721,0.018415,5.378763
0.093386,0.019928,6.164235
0.126019,0.012737,4.976369
0.114563,0.018430,6.198776
0.139366,0.010132,3.220522
0.086889,0.011197,2.929747
0.095012,0.018068,6.091446
0.122035,0.015187,4.278482
0.099941,0.015095,3.723359
0.095857,0.022905,6.699380
0.080376,0.008832,4.380354
0.116131,0.013933,4.035133
0.126239,0.014514,5.744475
0.111147,0.020084,5.703871
0.089498,0.013278,3.306950
0.159019,0.008190,6.375757
0.097872,0.008248,3.658254
0.114899,0.016406,4.880644
0.098342,0.008655,2.856083
0.108925,0.009703,1.145358
0.096411,0.011317,1.678075
0.123708,0.006158,5.864567
0.125403,0.019858,5.282064
0.089472,0.010394,3.014710
0.100581,0.008153,3.728551
0.096534,0.017180,4.893742
0.126423,0.012724,3.349656
0.085798,0.017926,5.530876
0.103564,0.018605,5.514149
0.110298,0.020598,6.471719
0.087139,0.015548,4.576480
0.086982,0.008326,4.297061
0.105124,0.010749,1.158124
0.118453,0.007485,3.608078
0.098071,0.012406,2.763676
0.094979,0.021243,6.706555
0.113896,0.011893,1.948513
0.098909,0.007451,4.382803
0.135238,0.008132,3.718076
0.093870,0.010843,2.580802
0.104878,0.018786,5.389295
0.083940,0.007674,6.283836
0.131101,0.010278,3.447735
0.108708,0.016955,4.702910
0.118097,0.020044,6.539151
0.104737,0.012247,3.397846
0.086266,0.012635,4.374051
0.124554,0.014153,5.114971
0.123873,0.017512,6.694421
0.134936,0.012456,5.305945
0.150650,0.012676,6.828053
0.112917,0.021577,6.043649
0.121574,0.009187,2.899821
0.115978,0.018197,5.948666
0.134522,0.015003,6.293511
0.170835,0.007630,5.587864
0.111174,0.012294,2.158733
0.143618,0.011193,5.321186
0.096069,0.019982,5.988080
0.104061,0.017723,5.001433
0.113076,0.009203,1.600235
0.120209,0.008484,2.786233
0.127682,0.009607,3.274281
0.110228,0.018407,5.614929
0.156233,0.009393,5.257752
0.132314,0.014313,4.753897
0.107133,0.008002,3.075487
0.098940,0.021916,6.828275
0.083306,0.014932,4.094385
0.147727,0.010559,2.926231
0.093655,0.008492,3.655417
0.122688,0.018302,6.034618
0.103216,0.019600,5.867783
0.131176,0.021171,6.155784
0.141172,0.010044,3.443440
0.114633,0.021586,6.215256
0.128721,0.014619,4.775622
0.090859,0.021485,6.417780
0.155262,0.011956,6.475900
0.088450,0.012399,3.098058
0.111381,0.019328,5.987494
0.085278,0.014804,3.962030
0.129725,0.008997,2.260341
0.114083,0.014062,3.294776
0.093290,0.017474,6.862655
0.127246,0.015994,5.744510
0.088160,0.016719,5.089196
0.107740,0.012054,2.249771
0.102968,0.021966,6.733263
0.133483,0.012712,5.822312
0.093577,0.011543,1.817430
0.098304,0.020361,6.095611
0.087212,0.012764,3.274204
0.086112,0.011358,6.814749
0.083863,0.010410,4.894769
0.094220,0.012925,4.687684
0.096197,0.018109,5.739120
0.159833,0.008257,5.765032
0.094101,0.018706,5.290288
0.102805,0.007494,3.765469
0.136482,0.008220,3.577617
0.090133,0.012206,2.098454
0.135775,0.022838,6.808882
0.096398,0.016943,5.156141
0.109331,0.017844,5.374941
0.130205,0.014354,4.510395
0.118646,0.015578,5.340390
0.085768,0.014792,6.820876
0.133966,0.018355,6.732018
0.119407,0.021765,6.482901
0.091100,0.017057,6.166815
0.123714,0.020245,6.637521
0.125157,0.006405,5.177550
0.117764,0.021832,6.536656
0.099001,0.012165,3.685000
0.074757,0.011319,6.050020
0.111973,0.020365,6.326919
0.126353,0.007000,4.910882
0.096123,0.016685,4.792692
0.135510,0.006131,6.820580
0.071813,0.010760,6.329038
0.091241,0.015521,4.535284
0.081381,0.010001,3.021055
0.078558,0.010067,4.981672
0.135625,0.012491,5.037363
0.129847,0.009297,3.880606
0.124724,0.013067,3.977107
0.075518,0.017977,6.689931
0.099652,0.007672,3.076972
0.103311,0.012990,3.124104
0.127279,0.021780,6.776286
0.086475,0.010217,4.288535
0.091093,0.010266,2.350816
0.129244,0.010350,2.815173
0.115062,0.013147,3.382589
0.118875,0.014507,4.766618
0.106707,0.006198,5.472024
0.090660,0.012948,2.667177
0.100180,0.022449,6.861792
0.083726,0.014996,5.417776
0.105319,0.014205,4.626230
0.087696,0.013328,4.082995
0.122369,0.016269,4.020497
0.140075,0.008317,5.005922
0.107670,0.016335,4.252097
0.108987,0.010466,0.986324
0.103043,0.017666,5.180122
0.134572,0.017821,6.837550
0.117486,0.013088,3.493673
0.113944,0.014346,3.353113
0.120447,0.015432,3.546792
0.100103,0.010681,0.913184
0.105924,0.010179,1.038620
0.156402,0.010745,5.714245
0.109768,0.017513,4.872412
0.126580,0.018388,5.506025
0.125970,0.017789,5.544833
0.118397,0.008281,3.628665
0.140280,0.013183,4.893825
0.107957,0.013822,2.960958
0.094565,0.008662,1.178546
0.117446,0.008840,2.727464
0.117243,0.023186,6.501213
0.130546,0.022237,6.680329
0.091222,0.012647,3.319455
0.097766,0.014162,4.641489
0.149212,0.010660,5.501264
0.088149,0.018904,5.832437
0.101394,0.017342,4.961104
0.115128,0.012633,3.850575
0.127068,0.014239,5.156115
0.111391,0.014125,3.505460
0.106953,0.018239,5.088644
0.098528,0.016002,4.430060
0.172706,0.009698,5.543712
0.144654,0.012915,4.399576
0.124182,0.014613,4.653508
0.096993,0.019841,5.793053
0.135186,0.009784,1.953262
0.101456,0.010127,1.100047
0.095739,0.012576,2.756112
0.136569,0.011508,4.500858
0.125248,0.015023,5.105498
0.100607,0.018149,5.354000
0.082793,0.020833,6.836004
0.091457,0.006398,5.291255
0.095193,0.023147,6.772969
0.083214,0.013100,3.513657
0.102795,0.021898,6.240172
0.097539,0.010798,1.009550
0.089523,0.012715,2.403142
0.124658,0.017162,5.116018
0.105930,0.018944,5.544383
0.097712,0.009411,1.623789
0.156550,0.008841,5.706824
0.090487,0.008942,2.909133
0.118099,0.020357,6.180713
0.111436,0.017338,5.613706
0.132900,0.008616,3.700629
0.143821,0.011084,3.316959
0.117391,0.017691,5.029952
0.153117,0.009308,6.248209
0.112817,0.015491,3.963634
0.100338,0.015735,4.466924
0.095360,0.016476,5.053939
0.118194,0.019927,6.450201
0.110509,0.008183,2.344215
0.129416,0.011077,4.769660
0.156692,0.009772,5.376353
0.151466,0.012784,6.237876
0.130132,0.011496,2.333511
0.099161,0.006236,6.275105
0.095442,0.011535,1.407759
0.070913,0.012690,5.968836
0.111340,0.016381,5.238091
0.142230,0.012388,5.202574
0.133102,0.018924,6.811746
0.113301,0.020559,6.247281
0.108266,0.012313,2.754854
0.110739,0.014058,3.691510
0.094815,0.011265,2.041341
0.096381,0.015079,5.278983
0.084204,0.018526,5.993946
0.095696,0.020932,6.383047
0.119257,0.018275,5.446948
0.088012,0.007315,5.770140
0.095740,0.008378,2.058464
0.128572,0.006291,6.113103
0.079949,0.009416,5.113002
0.092144,0.013540,4.142347
0.111832,0.018818,6.333723
0.100753,0.016346,4.553745
0.110961,0.018079,5.484783
0.090087,0.009981,2.810852
0.127695,0.016370,6.531343
0.110816,0.016257,6.527088
0.160257,0.011098,5.562327
0.085543,0.011589,3.736170
0.104320,0.016439,4.513652
0.143018,0.006897,5.197546
0.082814,0.015759,4.670528
0.093344,0.010036,2.948476
0.135886,0.012401,3.764570
0.118225,0.007432,3.148653
0.130885,0.011341,1.709841
0.090048,0.012676,3.398262
0.106629,0.012620,1.844599
0.113980,0.005978,6.542008
0.084929,0.008773,5.946364
0.093338,0.020687,6.636884
0.158264,0.007579,5.807428
0.081554,0.012136,4.683003
0.101583,0.014757,3.912157
0.117991,0.007009,4.257361
0.093273,0.009164,1.977782
0.136647,0.012077,3.102410
0.124699,0.010284,2.373965
0.094775,0.017943,6.243927
0.107618,0.017434,5.464666
0.120256,0.019452,5.580501
0.121000,0.006406,5.194464
0.129453,0.008065,4.170970
0.115160,0.007796,2.638706
0.134664,0.018640,5.490912
0.102362,0.020768,5.897474
0.091621,0.007416,3.989705
0.134360,0.012805,5.702084
0.118147,0.015956,4.358832
0.126371,0.021230,5.937610
0.158958,0.009427,6.506331
0.105354,0.010069,0.995262
0.097865,0.012627,3.429357
0.097758,0.006282,5.832217
0.118293,0.010202,3.856058
0.083854,0.008252,4.142591
0.096253,0.019207,5.976375
0.102663,0.016753,4.824911
0.090964,0.019584,6.784987
0.091273,0.019871,6.109040
0.110734,0.011010,1.296599
0.102435,0.016406,4.527373
0.101746,0.020056,5.869325
0.109333,0.023015,6.727714
0.085931,0.017977,6.052794
0.097745,0.020451,6.230741
0.109952,0.021089,6.360405
0.082791,0.006707,5.901168
0.098325,0.007332,4.909285
0.074772,0.012617,5.636742
0.089266,0.007888,3.710509
0.127503,0.013641,5.070013
0.090929,0.010090,2.148638
0.125096,0.009186,3.552889
0.108912,0.014179,3.342764
0.120887,0.009133,2.975388
0.086695,0.013560,3.537596
0.095608,0.009843,1.787702
0.118387,0.007919,3.565348
0.136856,0.009372,4.981163
0.107542,0.016397,4.758831
0.096609,0.011119,1.997707
0.095870,0.016557,5.023238
0.184366,0.009906,6.509282
0.112231,0.020329,6.317133
0.087698,0.018793,5.665601
0.092157,0.008927,1.891060
0.131159,0.019947,6.459004
0.101723,0.006042,6.427232
0.098639,0.023638,6.863652
0.118559,0.011969,3.588691
0.127978,0.010546,4.521734
0.099478,0.012980,3.272625
0.194663,0.009047,6.493021
0.104028,0.012309,2.916754
0.094908,0.018670,5.775911
0.124012,0.016278,4.129606
0.101406,0.014432,3.264197
0.101205,0.007895,3.028264
0.082093,0.016002,5.520357
0.079920,0.017224,6.579841
0.147897,0.009169,4.919422
0.105310,0.018377,5.643849
0.119781,0.017582,5.572870
0.083060,0.007636,5.939884
0.118170,0.007787,3.123827
0.111866,0.014259,3.150406
0.093215,0.012757,3.231359
0.097242,0.020410,6.427141
0.103846,0.020578,6.250387
0.098532,0.012796,2.288930
0.138999,0.009694,2.445467
0.117246,0.019198,6.681700
0.108433,0.019693,5.817359
0.092610,0.019696,6.055565
0.085606,0.018110,5.499386
0.122845,0.024254,6.726436
0.096380,0.008492,2.606862
0.088919,0.018195,5.531391
0.118307,0.010937,0.895721
0.125385,0.013481,4.223919
0.108549,0.009424,2.171796
0.144755,0.005971,6.786118
0.126406,0.014359,5.989997
0.122407,0.007814,3.710769
0.116415,0.015530,5.318151
0.123112,0.006848,5.148860
0.119525,0.007978,3.186100
0.075431,0.012167,3.339930
0.111713,0.008692,2.554239
0.130389,0.014414,4.616902
0.098898,0.012079,3.553137
0.104940,0.006640,4.166311
0.103561,0.015884,4.352395
0.096360,0.009739,3.475754
0.135371,0.018731,6.582726
0.087097,0.013151,3.332178
0.102475,0.007216,4.761327
0.095499,0.016989,4.636822
0.168540,0.012194,6.122289
0.154301,0.009379,4.568828
0.126818,0.006427,6.103603
0.126083,0.006807,4.238727
0.075488,0.010702,5.984042
0.126425,0.015285,4.528609
0.113282,0.009168,1.691956
0.088630,0.014210,4.143637
0.124057,0.019898,6.484372
0.130261,0.008943,2.874791
0.104490,0.016126,4.838347
0.099114,0.015217,4.044272
0.165167,0.008268,6.468094
0.115542,0.017364,5.425284
0.119204,0.006860,5.209511
0.112028,0.015180,3.335342
0.127709,0.009133,2.211618
0.136973,0.013996,3.723798
0.117307,0.018288,5.908080
0.116011,0.007820,3.675583
0.140289,0.006751,6.493333
0.111905,0.007001,4.361269
0.100622,0.015439,4.178335
0.102228,0.022580,6.433829
0.096939,0.006179,5.625766
0.113287,0.007898,2.492398
0.153436,0.009470,4.080954
0.102427,0.016905,5.255107
0.098124,0.010129,1.854595
0.109293,0.012845,2.246562
0.105645,0.023679,6.672253
0.096092,0.009390,1.234792
0.113291,0.010440,1.333870
0.121207,0.011698,3.441834
0.108718,0.014211,3.759132
0.114405,0.019020,5.863249
0.096863,0.009179,1.482384
0.111075,0.007338,3.599363
0.110400,0.013302,4.320870
0.166605,0.011167,6.763340
0.075436,0.015543,4.574681
0.088684,0.018940,6.345606
0.090315,0.012211,3.181748
0.116858,0.021031,5.788965
0.094605,0.010823,1.549485
0.112313,0.016595,4.900691
0.113856,0.016825,5.046378
0.083700,0.008662,5.707296
0.123264,0.017149,5.704381
0.108477,0.021306,6.345399
0.089335,0.010248,3.384909
0.096831,0.012522,2.012510
0.082253,0.019841,6.543668
0.110790,0.020371,5.676793
0.096409,0.013405,3.012686
0.099732,0.019791,6.210273
0.099132,0.010430,1.234348
0.106542,0.009224,1.681297
0.082822,0.020785,6.781866
0.102681,0.011584,1.629806
0.093181,0.015738,5.378078
0.132692,0.019502,6.534986
0.105547,0.012642,2.634894
0.098820,0.009485,1.003987
0.112109,0.014127,3.345514
0.131051,0.012040,5.180048
0.088113,0.013734,3.548837
0.118714,0.022144,6.683307
0.118804,0.015107,3.905223
0.099884,0.008441,2.601959
0.102621,0.022497,6.647509
0.116862,0.016569,4.412191
0.118633,0.019324,5.568908
0.117097,0.018314,5.061329
0.148043,0.010531,4.678975
0.093920,0.017582,5.176618
0.091369,0.010403,3.058067
0.109967,0.021443,6.377619
0.089402,0.014229,3.433441
0.146678,0.010698,4.371310
0.083854,0.017842,5.840965
0.090798,0.018181,6.503870
0.126540,0.020524,6.156344
0.117961,0.011359,2.129251
0.096530,0.015641,4.291259
0.122403,0.016808,6.126202
0.093117,0.019890,5.952356
0.119462,0.014750,4.527712
0.129592,0.018842,6.382460
0.117434,0.008775,2.571830
0.091664,0.017596,6.844238
0.125512,0.011099,3.776457
0.093991,0.007768,2.867355
0.110445,0.018283,5.451107
0.123382,0.014941,5.111565
0.073473,0.014892,6.510086
0.104858,0.006968,4.048249
0.069117,0.016105,6.182083
0.090019,0.014100,4.173043
0.109441,0.012932,2.405782
0.107127,0.019962,5.741897
0.101097,0.015703,4.333358
0.105378,0.008752,1.426529
0.116064,0.007580,3.492120
0.125087,0.011267,3.335156
0.107633,0.010405,1.009083
0.105276,0.021636,6.716763
0.118792,0.012538,3.602025
0.102365,0.016617,5.227235
0.136592,0.011007,2.616811
0.108093,0.011386,1.755123
0.095155,0.014560,3.898077
0.099474,0.020870,5.834683
0.118674,0.014166,4.209839
0.101126,0.013553,3.482372
0.122289,0.006592,5.873341
0.099717,0.009824,1.215900
0.086113,0.015684,4.944613
0.118945,0.011736,2.753001
0.137513,0.009430,2.468014
0.137790,0.013515,3.919967
0.090299,0.017000,5.265404
0.080028,0.017666,6.514487
0.087350,0.010435,2.629508
0.088661,0.007673,3.369756
0.085352,0.011421,4.857059
0.123634,0.020367,5.660882
0.134723,0.015467,5.905622
0.091106,0.020494,6.395412
0.125868,0.011075,2.377538
0.110615,0.007324,3.566499
0.094671,0.018008,5.891132
0.096496,0.010364,0.989800
0.087555,0.012026,5.131212
0.162004,0.010416,6.530909
0.100385,0.023790,6.759857
0.091622,0.018932,6.258849
0.099089,0.022728,6.514522
0.123247,0.014757,5.014553
0.085439,0.010952,5.067429
0.096188,0.017455,5.803721
0.081850,0.010332,1.919263
0.088312,0.012920,4.155808
0.094953,0.021097,6.473914
0.097917,0.014708,3.082374
0.084725,0.013714,6.711905
0.119182,0.019617,5.729868
0.111242,0.017427,5.730483
0.089315,0.010679,2.328322
0.111731,0.006909,4.737671
0.081826,0.019441,6.559529
0.092036,0.014766,3.410513
0.089885,0.019551,6.248100
0.101966,0.019015,5.916751
0.089908,0.010243,6.694689
0.113755,0.014694,3.691197
0.137313,0.010825,3.824784
0.108963,0.023778,6.689230
0.079842,0.011688,4.653649
0.128538,0.012134,5.555853
0.122103,0.008894,1.495596
0.083715,0.010020,3.873190
0.106082,0.019901,5.519731
0.099422,0.010478,1.228164
0.130723,0.017305,6.027285
0.119682,0.011236,3.238562
0.080624,0.014312,4.875966
0.137680,0.011485,4.262069
0.080545,0.018071,6.373318
0.091493,0.022451,6.312072
0.107846,0.007173,3.921103
0.106970,0.018655,5.107326
0.115622,0.023494,6.719845
0.130853,0.011490,2.874265
0.112598,0.020647,6.172470
0.115701,0.010871,3.343522
0.107162,0.019094,5.701251
0.128039,0.014304,5.357941
0.097844,0.007988,3.289081
0.105803,0.009763,1.974270
0.108743,0.020800,6.292372
0.104744,0.018272,5.338679
0.162421,0.006602,6.846996
0.107701,0.008934,1.636217
0.077832,0.010070,6.339933
0.097993,0.008976,4.249614
0.114537,0.012843,3.914092
0.125620,0.017111,5.102695
0.074824,0.011149,6.462470
0.125569,0.011591,3.316540
0.147788,0.007950,5.426857
0.084572,0.014705,4.583312
0.110485,0.020904,6.664015
0.118062,0.020288,5.692082
0.122045,0.011297,3.160545
0.108058,0.005816,6.276932
0.104201,0.021532,6.448494
0.120900,0.014791,3.906266
0.127438,0.007334,3.406017
0.102074,0.009595,0.978465
0.095305,0.009568,1.071512
0.107309,0.023476,6.861389
0.111356,0.019718,5.900587
0.090923,0.009429,3.659301
0.108864,0.023547,6.866880
0.089402,0.014602,3.890145
0.123522,0.013469,3.752700
0.111422,0.023864,6.873225
0.090286,0.010736,5.356489
0.102839,0.019366,5.635018
0.100630,0.016771,5.205738
0.083247,0.009537,4.211455
0.100082,0.009584,2.135696
0.089906,0.008983,2.015392
0.088695,0.016489,4.887987
0.085197,0.016480,6.394552
0.101399,0.014285,3.658078
0.099887,0.006609,4.864288
0.155002,0.010048,4.651866
0.156434,0.010863,6.226542
0.128621,0.015839,5.444219
0.138245,0.011633,5.318079
0.106832,0.010332,0.816660
0.142645,0.008194,3.420991
0.085530,0.009664,4.059734
0.096632,0.015270,4.904633
0.096916,0.015915,4.729224
0.067844,0.015811,6.144434
0.117185,0.007444,3.934085
0.109106,0.014392,3.944129
0.115809,0.020997,6.116353
0.126569,0.008329,2.290351
0.149833,0.013158,6.234091
0.120985,0.018275,6.534790
0.129110,0.008879,2.960040
0.109112,0.008371,3.114430
0.085901,0.009980,2.518306
0.089168,0.020290,6.812932
0.084083,0.007230,6.008421
0.149476,0.012217,6.315957
0.118500,0.010865,1.282278
0.091827,0.017567,5.122755
0.107788,0.010937,1.280084
0.074972,0.009761,5.774185
0.094124,0.016046,5.986391
0.082250,0.017173,6.298541
0.109892,0.020848,5.799792
0.125347,0.014751,4.819951
0.073556,0.010141,6.494774
0.137527,0.013300,5.178186
0.101828,0.006037,5.905437
0.106475,0.009586,1.136954
0.081126,0.013152,4.253378
0.094191,0.011719,2.461162
0.098827,0.017512,5.537121
0.092194,0.012425,2.741697
0.151176,0.006766,6.542881
0.130438,0.014801,6.288410
0.101635,0.009073,1.610290
0.113735,0.018915,5.816647
0.086478,0.017725,5.104530
0.095483,0.013858,3.923881
0.081409,0.018915,6.481527
0.078598,0.013909,3.818749
0.107755,0.012087,1.991492
0.132186,0.009107,3.673888
0.102232,0.018451,5.479798
0.126445,0.010284,4.129450
0.103910,0.007182,3.456807
0.103165,0.015495,4.816321
0.134443,0.009839,4.533873
0.120877,0.014581,5.068259
0.106907,0.013338,3.117943
0.098251,0.019817,6.436225
0.110071,0.019049,5.614958
0.109807,0.019690,5.591412
0.121624,0.009631,2.609824
0.116610,0.023171,6.665718
0.111787,0.006892,3.793267
0.099621,0.008746,2.025706
0.108751,0.006244,5.282129
0.087174,0.011379,3.196983
0.123072,0.010217,2.214660
0.116371,0.011454,4.076302
0.117965,0.010308,1.452658
0.083255,0.016190,5.519841
0.095168,0.007174,2.985245
0.096632,0.017488,5.075213
0.079342,0.012879,6.208061
0.107245,0.009349,1.506226
0.138571,0.009316,4.401875
0.125742,0.012061,4.947401
0.091752,0.008107,2.439330
0.138407,0.007779,3.903868
0.112098,0.013221,2.768515
0.117471,0.007862,2.894124
0.104585,0.023344,6.764462
0.101819,0.009020,1.390901
0.116860,0.018366,5.011354
0.125507,0.016690,5.693227
0.078651,0.014069,5.027868
0.085251,0.012257,3.134909
0.156447,0.010765,6.051741
0.091385,0.020473,6.247506
0.104023,0.009822,1.355344
0.080213,0.009806,6.799284
0.114719,0.016252,4.645756
0.096128,0.013193,3.145601
0.118255,0.018395,5.798456
0.082134,0.017357,6.453758
0.113893,0.015834,6.108568
0.082430,0.008672,5.678316
0.101514,0.018148,5.585676
0.107775,0.012672,2.610951
0.100513,0.011894,1.374847
0.107440,0.015796,4.144405
0.108755,0.015472,4.103700
0.105145,0.017136,5.456629
0.127521,0.019064,5.279654
0.146843,0.012791,6.582869
0.114667,0.021450,6.531068
0.104038,0.015600,4.917242
0.108009,0.013017,2.635582
0.082305,0.012988,3.496165
0.112253,0.015816,4.052328
0.130737,0.010720,3.024648
0.110827,0.008534,2.056343
0.084313,0.016966,5.465632
0.094668,0.013654,3.957557
0.106142,0.008155,2.147566
0.087971,0.009437,3.359258
0.102379,0.008028,2.307108
0.097376,0.019473,6.093533
0.087177,0.007323,4.304558
0.103798,0.019831,5.809469
0.109329,0.019537,5.686693
0.140495,0.009417,3.594424
0.133490,0.012661,4.873363
0.120523,0.019334,6.677762
0.121672,0.018097,5.113433
0.121268,0.016165,5.403971
0.130641,0.013121,3.105816
0.109412,0.007106,3.252782
0.098513,0.011444,1.889549
0.110813,0.018696,4.978440
0.092963,0.012559,2.797918
0.090274,0.021097,6.859774
0.102621,0.014009,3.119359
0.115323,0.015536,4.104359
0.107429,0.005944,6.317554
0.115789,0.013117,3.340976
0.098645,0.012123,2.210974
0.105528,0.017266,4.988991
0.105573,0.015178,4.363824
0.131899,0.013905,5.026238
0.106469,0.020170,6.393222
0.099394,0.018221,5.246579
0.077769,0.019208,6.708723
0.084197,0.009367,4.327062
0.105602,0.011566,1.671968
0.104127,0.009773,1.427801
0.090448,0.018672,5.706292
0.131438,0.017010,6.254740
0.126224,0.010314,0.828029
0.135134,0.009946,4.399885
0.092450,0.021792,6.398019
0.105658,0.020264,5.939584
0.103233,0.022280,6.344623
0.123912,0.017187,6.263306
0.130286,0.018138,6.422636
0.114821,0.006331,5.782143
0.109552,0.018360,5.450543
0.102993,0.018625,5.674584
0.122386,0.015675,4.775964
0.079110,0.011525,5.701667
0.127082,0.006486,5.407517
0.138143,0.011081,4.654991
0.128045,0.008293,3.425143
0.093380,0.006845,5.422169
0.117400,0.006648,5.130756
0.119384,0.009787,1.341884
0.089975,0.019394,5.705515
0.103641,0.006112,5.604954
0.112133,0.015428,4.150371
0.114062,0.016294,6.542581
0.110944,0.016505,5.390475
0.152532,0.012847,6.438599
0.127167,0.017385,4.577121
0.125250,0.011947,3.726382
0.135497,0.016002,6.582317
0.083522,0.015752,5.543653
0.102676,0.020055,6.194262
0.132301,0.017868,6.366019
0.107310,0.010572,1.878245
0.097678,0.017963,5.538640
0.178562,0.007407,6.656480
0.114624,0.018119,5.798387
0.118639,0.006488,5.894444
0.085641,0.013927,5.558019
0.107564,0.016748,4.066074
0.084351,0.018158,5.538660
0.098406,0.016354,5.061711
0.122128,0.008442,3.273164
0.113911,0.006376,5.936096
0.099525,0.018995,6.068296
0.104505,0.022648,6.807827
0.131779,0.018633,6.247695
0.171814,0.006463,6.570167
0.149473,0.013676,6.666456
0.096635,0.019683,6.181556
0.116444,0.006351,5.706627
0.083104,0.011780,3.114929
0.119507,0.010104,2.612807
0.104937,0.014611,3.375506
0.118534,0.017280,4.775094
0.103579,0.007115,4.444152
0.108204,0.008832,1.819759
0.127056,0.009480,3.261620
0.121064,0.016660,5.736775
0.092448,0.018787,5.322987
0.111786,0.011711,2.406397
0.089685,0.017635,5.418337
0.124905,0.011934,1.914313
0.087700,0.015677,4.960952
0.111570,0.014349,4.361070
0.084388,0.013973,4.286348
0.121747,0.013915,5.381757
0.122819,0.012245,4.511671
0.093469,0.013689,4.295247
0.072298,0.015482,4.799990
0.135456,0.015364,5.993812
0.139652,0.009800,3.340023
0.132864,0.015245,6.061413
0.121014,0.018102,6.341729
0.114867,0.015149,5.621384
0.135006,0.008502,2.427633
0.122175,0.014074,4.934708
0.088760,0.020045,5.928657
0.146707,0.010758,4.435829
0.137243,0.010804,5.151721
0.135609,0.012050,4.791695
0.122799,0.012371,4.504380
0.105789,0.013691,2.977061
0.131105,0.011978,4.121172
0.110705,0.013688,2.508144
0.085126,0.014017,4.849782
0.079726,0.008633,6.599279
0.133961,0.011687,5.324659
0.098461,0.013010,3.878093
0.113887,0.008071,2.961144
0.105717,0.010755,1.094848
