beta,gamma,epsilon
0.069828,0.005105,12.216322
0.099006,0.014615,3.429658
0.065917,0.007602,9.307062
0.028827,0.000078,46.937068
0.175829,0.005519,10.355176
0.095507,0.011829,1.874298
0.065227,0.005136,12.950692
0.121641,0.018035,5.373275
0.118938,0.018115,4.912751
0.188631,0.014390,9.055667
0.104516,0.000974,29.387065
0.090713,0.012442,4.074889
0.044686,0.000779,36.148980
0.036944,0.003537,26.093114
0.685493,0.002020,25.163644
0.176581,0.015118,8.760370
0.239785,0.006585,9.042172
0.018760,0.009549,37.802102
0.352021,0.003606,16.887526
0.035153,0.001974,32.866203
0.059038,0.007601,13.029113
0.167076,0.015443,8.770974
0.394557,0.001529,28.063917
0.048726,0.019204,16.944510
0.029002,0.012575,28.768446
0.089022,0.021450,7.537561
0.118596,0.011656,4.168449
0.155059,0.000059,42.159562
0.022821,0.006109,32.910213
0.055518,0.012596,14.325249
0.292200,0.002346,22.279004
0.059629,0.001693,27.905176
0.569978,0.011801,13.025671
0.014263,0.008995,43.222399
0.040713,0.004798,20.620921
0.019830,0.003724,35.398527
0.044816,0.015594,20.334878
0.013996,0.006629,40.128541
0.102161,0.005552,6.667683
0.037947,0.000026,45.631352
0.134696,0.011508,5.215984
0.021120,0.004432,36.469575
0.073763,0.026170,13.955921
0.044640,0.000772,36.882391
0.033709,0.005567,22.113645
0.213118,0.011185,8.804082
0.311220,0.095370,16.308548
0.158146,0.005107,9.444918
0.067717,0.002135,23.997812
0.056186,0.002321,25.637987
0.027584,0.004639,27.188818
0.048779,0.002043,27.919940
0.056168,0.014063,12.494547
0.064732,0.007655,9.393235
0.165264,0.001760,24.984949
0.023330,0.028111,46.944006
0.044977,0.011225,13.312519
0.120134,0.019337,6.106547
0.178750,0.022990,11.579924
0.020745,0.015045,39.097623
0.145743,0.003083,16.569710
0.014637,0.001485,42.806303
0.057723,0.047884,39.758086
0.015824,0.011900,41.841611
0.075183,0.000448,35.643390
0.102054,0.005545,7.028231
0.029730,0.002914,30.787319
0.221401,0.020163,11.854295
0.103674,0.001489,24.883658
0.030751,0.001983,32.059405
0.183248,0.000451,37.732137
0.049011,0.004727,20.484539
0.043648,0.016412,19.429106
0.102338,0.006195,6.202952
0.146499,0.006338,6.682646
0.090990,0.005463,7.797919
0.260257,0.020006,12.336821
0.077520,0.000129,40.290753
0.037334,0.014529,23.622848
0.159801,0.004823,11.153681
0.053959,0.004977,18.251501
0.169358,0.016572,9.433783
0.009542,0.002645,45.791004
0.040122,0.030439,44.565895
0.319892,0.005892,11.093750
0.035344,0.014135,22.412283
0.340179,0.005623,11.634776
0.046423,0.004925,22.610429
0.143815,0.011557,5.443401
0.369089,0.000913,33.614102
0.033786,0.006116,25.375901
0.082829,0.003706,15.136990
0.063309,0.008828,11.060992
0.014518,0.000815,45.821786
0.031725,0.006848,22.752980
0.057816,0.006471,12.990878
0.202658,0.015956,9.959588
0.025009,0.007044,28.565306
0.057971,0.005074,12.484194
0.172384,0.015993,9.003060
0.018548,0.000552,45.763133
0.043556,0.010512,14.370729
0.042954,0.001595,34.282635
0.067037,0.009628,8.202744
0.074978,0.016707,6.315089
0.006663,0.003259,46.810783
0.057374,0.008934,10.980147
0.016573,0.011844,45.472895
0.410353,0.016885,14.463106
0.084264,0.020032,5.985296
0.367918,0.004183,15.255257
0.304585,0.004978,12.743692
0.165612,0.011409,6.268111
0.124437,0.000997,29.355494
0.067790,0.020326,8.984362
0.062792,0.000721,34.357748
0.500723,0.021501,16.644735
0.041084,0.004933,21.616520
0.193462,0.006620,7.974114
0.051731,0.003593,20.348450
0.012254,0.008336,44.821385
0.022352,0.015515,39.384752
0.181880,0.009351,5.982842
0.063428,0.009855,6.091206
0.126481,0.021330,6.491121
0.083431,0.005315,9.455692
0.197858,0.038845,12.559690
0.160875,0.042903,12.206985
0.076437,0.012668,6.257316
0.354556,0.004795,12.900476
0.020190,0.005543,33.279265
0.070470,0.002782,19.494388
0.198143,0.000125,42.164970
0.177589,0.002206,21.643254
0.178266,0.004063,12.874493
0.066984,0.000666,35.624372
0.084563,0.008834,4.409470
0.012293,0.021309,47.370388
0.181252,0.010728,7.117587
0.374165,0.004889,12.802478
0.117836,0.012868,3.648415
0.018706,0.017778,44.919199
0.349875,0.005666,11.125667
0.194829,0.003148,17.175919
0.018934,0.011076,44.371530
0.153152,0.011923,5.253625
0.029251,0.004465,29.179188
0.046397,0.005037,19.039368
0.006895,0.003329,47.201405
0.078212,0.007354,7.896195
0.176423,0.001092,29.420203
0.094343,0.015123,4.400929
0.250809,0.002066,23.278956
0.016559,0.002430,38.322602
0.424833,0.001627,27.414475
0.109382,0.000991,28.911743
0.031019,0.018970,38.094497
0.037117,0.004307,23.867219
0.142529,0.012604,6.128929
0.065829,0.015100,10.149080
0.014194,0.001277,44.325823
0.251665,0.008787,8.916241
0.407314,0.001427,29.344371
0.155740,0.012270,7.023734
0.201182,0.045437,13.564885
0.063970,0.003354,20.579080
0.292833,0.004810,12.871118
0.104342,0.004771,8.554989
0.146652,0.008269,3.787884
0.175570,0.007252,6.827543
0.319716,0.007761,9.939537
0.033854,0.012362,22.726731
0.045740,0.002389,26.685143
0.297229,0.000543,37.493213
0.036756,0.009589,21.679038
0.017249,0.001139,43.003603
0.045309,0.008108,18.371932
0.283946,0.007809,9.098484
0.109780,0.022163,6.250207
0.372595,0.007834,10.611625
0.063292,0.008932,8.106265
0.096195,0.009469,2.951159
0.103816,0.005495,7.140960
0.034532,0.002182,31.689119
0.052903,0.008740,16.578091
0.036850,0.012991,30.096723
0.097748,0.009774,1.174493
0.016757,0.007540,35.559022
0.022456,0.007980,33.639631
0.022938,0.003701,36.697063
0.066843,0.013477,6.192096
0.083420,0.002041,20.853196
0.231152,0.012212,9.719157
0.115972,0.016894,5.562472
0.024569,0.010694,32.758404
0.318169,0.006804,10.225426
0.028080,0.004434,27.990091
0.005540,0.000526,47.482581
0.016537,0.005771,38.542223
0.030563,0.002296,30.615151
0.654540,0.000920,34.064353
0.106199,0.007448,2.831552
0.253512,0.004233,13.838452
0.119899,0.016340,5.409659
0.096941,0.005108,8.180875
0.023332,0.003320,35.215522
0.067910,0.007947,9.630407
0.096677,0.008344,2.921629
0.075925,0.001183,30.198330
0.076446,0.000122,39.281987
0.065454,0.018938,6.884876
0.041588,0.003905,22.752669
0.045776,0.007724,19.198499
0.026649,0.002044,35.717459
0.015033,0.005198,40.660761
0.034154,0.010829,25.745244
0.060470,0.011203,9.863293
0.039814,0.001328,35.403698
0.044613,0.000650,37.949273
0.010994,0.002677,45.194014
0.280354,0.008541,8.783997
0.053903,0.012689,12.939461
0.037811,0.007871,18.806658
0.221264,0.001549,27.418933
0.118987,0.012409,2.294573
0.071734,0.008789,8.019517
0.199940,0.002635,20.584455
0.024905,0.001105,41.486289
0.087851,0.011552,4.900727
0.184098,0.006817,7.792495
0.227982,0.011443,9.118040
0.083319,0.018903,8.253828
0.067564,0.005731,13.385092
0.042302,0.022349,26.104404
0.150977,0.007805,5.242978
0.324652,0.015131,12.540354
0.025654,0.010176,34.279957
0.037548,0.010459,18.970644
0.030679,0.001298,35.766336
0.190328,0.012133,8.549185
0.011492,0.010106,46.729856
0.021489,0.001051,42.474029
0.116168,0.000941,30.130530
0.058308,0.003800,19.238108
0.229938,0.013213,10.155903
0.229456,0.003752,14.762436
0.125858,0.003026,16.493574
0.130624,0.005808,7.466806
0.113742,0.016398,4.398296
0.104595,0.017369,5.160784
0.040084,0.025935,31.312214
0.026886,0.004288,28.789695
0.119535,0.012794,3.481746
0.119724,0.010640,1.649409
0.078789,0.012673,4.061148
0.023290,0.018986,46.323651
0.105307,0.008344,1.747490
0.362449,0.011779,11.867288
0.038134,0.010034,19.235923
0.029511,0.007762,26.273444
0.051123,0.006147,15.709243
0.010915,0.006587,46.418895
0.027428,0.013255,33.889591
0.253305,0.018420,12.695956
0.082701,0.034650,11.808127
0.161294,0.012229,7.417907
0.121597,0.006639,4.257134
0.031648,0.002763,29.912819
0.133597,0.000798,31.360547
0.021269,0.007611,31.909969
0.287143,0.010006,9.843238
0.343392,0.001354,29.075302
0.069807,0.001459,26.516856
0.354085,0.008453,9.868276
0.116595,0.003450,13.679242
0.116042,0.006302,6.140060
0.056176,0.001283,31.525728
0.191738,0.015493,10.064213
0.174311,0.001196,30.030981
0.227833,0.017518,13.442571
0.119746,0.007890,3.196453
0.024303,0.012509,33.224914
0.028555,0.019626,36.315950
0.066995,0.005533,12.246367
0.293776,0.010474,10.578237
0.022379,0.004637,37.298408
0.197307,0.016630,10.736843
0.071678,0.002616,20.473496
0.011530,0.003197,43.216500
0.307329,0.010318,10.675884
0.075570,0.009949,6.128061
0.123563,0.008647,2.684586
0.136395,0.002981,16.000517
0.043674,0.004026,22.530022
0.034127,0.016581,27.283976
0.222007,0.008471,8.086956
0.011786,0.002878,43.323314
0.221557,0.002412,20.315635
0.080877,0.024532,8.614839
0.123038,0.010229,2.429649
0.146325,0.001536,24.887325
0.024375,0.004752,31.179769
0.195044,0.125543,22.578576
0.069434,0.016121,5.499888
0.056318,0.006642,12.183045
0.101968,0.013579,3.160812
0.059255,0.014654,12.425298
0.015764,0.004816,37.186435
0.067719,0.014964,6.803723
0.123247,0.010513,2.448166
0.087326,0.008399,5.441965
0.152005,0.001071,30.230825
0.335214,0.009950,11.126627
0.079158,0.010360,6.132699
0.038337,0.005664,21.626196
0.170997,0.001709,24.503885
0.069964,0.000786,33.574758
0.026474,0.007127,25.455999
0.231548,0.003384,16.973938
0.023902,0.010421,31.382681
0.267170,0.002802,19.629491
0.108780,0.006131,5.954621
0.344947,0.027160,16.149876
0.207277,0.002997,17.237062
0.073371,0.008030,5.578760
0.079830,0.008663,5.189890
0.089040,0.006414,6.138934
0.158294,0.003549,14.384658
0.143373,0.003282,14.673258
0.032829,0.001928,35.409231
0.287683,0.022969,14.435372
0.024948,0.013023,31.656696
0.094513,0.001977,20.637890
0.035494,0.005280,24.657589
0.016005,0.008370,42.837043
0.073153,0.000580,34.633593
0.024621,0.005602,30.265912
0.035447,0.010308,23.724310
0.160466,0.005335,9.295547
0.075902,0.006416,8.314857
0.225820,0.016623,12.020785
0.053103,0.003583,21.185000
0.124403,0.005077,8.355899
0.160121,0.006590,7.414393
0.057186,0.007937,15.229627
0.074024,0.025339,9.525567
0.042680,0.003438,23.444506
0.038529,0.006029,20.192176
0.030477,0.004088,28.016130
0.300382,0.006494,9.846776
0.337173,0.029673,16.376996
0.081675,0.006212,8.322940
0.150661,0.007222,6.489961
0.089814,0.008498,3.174829
0.015200,0.003710,41.709024
0.116580,0.038454,9.858011
0.399346,0.010886,11.928982
0.043158,0.001652,28.334561
0.020935,0.002950,36.075300
0.028174,0.005504,28.608384
0.104460,0.016676,5.071700
0.063553,0.016876,11.137818
0.012337,0.003554,42.066819
0.016814,0.016079,46.774442
0.042194,0.010139,20.830786
0.341693,0.007340,10.605618
0.459071,0.003298,18.501556
0.042068,0.001317,33.826121
0.030749,0.001755,36.295923
0.025599,0.001597,37.424733
0.032810,0.011707,22.940685
0.087720,0.006567,8.392938
0.235101,0.006513,9.027337
0.173338,0.012799,8.042833
0.089992,0.002862,17.227945
0.070151,0.003065,19.275871
0.132977,0.011152,3.046567
0.049827,0.052149,45.116707
0.083995,0.005561,7.784512
0.169006,0.009827,6.767991
0.014218,0.006682,42.884548
0.081640,0.003754,14.895884
0.058761,0.004083,18.899120
0.020316,0.004797,34.055772
0.038254,0.006379,19.227930
0.029692,0.006854,27.706555
0.117988,0.036533,8.991275
0.120910,0.008966,3.068480
0.074762,0.000051,40.899806
0.008166,0.002276,46.388726
0.019057,0.007530,40.587363
0.026438,0.009588,28.206841
0.095004,0.004594,11.580228
0.025416,0.004213,31.512808
0.188078,0.003848,14.115306
0.710600,0.007261,11.826866
0.129969,0.001384,26.201845
0.045090,0.016288,21.446912
0.238227,0.013932,11.470312
0.022237,0.010343,30.619713
0.167380,0.003000,17.890830
0.090461,0.004682,10.482237
0.141164,0.010055,5.408041
0.084254,0.014294,4.520240
0.040651,0.006203,20.297971
0.124591,0.000237,38.322261
0.154632,0.007763,4.856612
0.035195,0.003307,24.695525
0.031072,0.001499,36.047576
0.205504,0.015305,10.599719
0.130080,0.011381,4.302859
0.058092,0.009435,13.521203
0.249498,0.018421,13.120786
0.146894,0.013747,6.400055
0.021515,0.004808,34.337701
0.089829,0.002617,18.347743
0.177820,0.002526,18.445966
0.138776,0.003541,13.486782
0.052447,0.006408,15.895226
0.313740,0.004610,13.070493
0.143453,0.024333,9.253288
0.020734,0.003840,35.629929
0.083047,0.004263,12.612089
0.282728,0.010312,9.956045
0.483059,0.022522,16.673114
0.023703,0.002760,33.849179
0.057641,0.004007,16.917135
0.212150,0.002697,19.169231
0.103801,0.021899,6.861609
0.145373,0.011042,5.187773
0.053630,0.002598,24.732408
0.293489,0.005215,11.902868
0.185185,0.014779,8.601049
0.070162,0.004597,12.399276
0.061854,0.006200,10.062731
0.096487,0.019246,6.223139
0.493534,0.014066,14.102401
0.129583,0.018163,6.243460
0.174950,0.003014,16.825764
0.142644,0.014024,6.769010
0.008485,0.000437,47.358345
0.243383,0.003951,14.596107
0.116267,0.012323,4.448766
0.093859,0.000820,30.739446
0.025461,0.000250,45.914370
0.093817,0.010482,1.171240
0.043557,0.015507,16.811416
0.050376,0.000188,41.292971
0.389911,0.000084,44.231909
0.010587,0.006021,47.144422
0.026357,0.013987,34.716536
0.183882,0.000961,32.987943
0.040396,0.000442,41.024866
0.101169,0.003081,15.720986
0.041040,0.007198,18.529377
0.073707,0.002336,20.346749
0.178517,0.009674,6.553352
0.126298,0.009353,3.136098
0.303223,0.001166,31.825389
0.019808,0.001497,40.462637
0.270279,0.015660,12.038251
0.242891,0.008882,9.174449
0.171194,0.004888,10.483910
0.268918,0.014867,12.244061
0.033110,0.019156,37.876702
0.201654,0.012920,8.844717
0.031935,0.001262,36.756200
0.128362,0.008511,1.457592
0.272784,0.000751,34.189082
0.188403,0.012300,8.543472
0.171040,0.004463,12.269313
0.024127,0.017306,36.124457
0.050959,0.002370,25.488241
0.107496,0.006019,6.172170
0.055925,0.005350,14.550174
0.025615,0.008059,29.175981
0.033449,0.003815,30.897112
0.030817,0.016635,26.870871
0.469732,0.015467,15.013427
0.050060,0.016479,14.633870
0.048365,0.000608,38.439389
0.082603,0.019459,6.324097
0.146705,0.002738,17.487607
0.029511,0.004244,26.274090
0.168802,0.126711,31.854717
0.023104,0.000981,42.379941
0.181892,0.022450,10.634433
0.062050,0.005123,14.796185
0.169541,0.002980,18.201116
0.019118,0.014292,42.933329
0.026090,0.004208,31.149399
0.124699,0.001912,22.495218
0.084310,0.001086,30.180458
0.018529,0.006561,35.726661
0.237214,0.019981,13.319993
0.021856,0.007234,35.049425
0.190978,0.003929,13.477110
0.062793,0.010541,12.875829
0.047905,0.011099,15.254046
0.065856,0.027241,18.615651
0.027277,0.006803,31.960877
0.316056,0.066145,17.727249
0.134196,0.012564,4.944317
0.198907,0.003037,16.583478
0.588208,0.008846,11.775075
0.193104,0.010085,7.173466
0.059863,0.012605,11.601927
0.590263,0.001919,26.055847
0.025202,0.006839,31.687533
0.037513,0.004747,23.672482
0.039947,0.010918,16.426842
0.144014,0.001076,29.341555
0.088777,0.003357,15.952029
0.052916,0.018065,12.345256
0.032497,0.006792,24.389427
0.241548,0.003339,17.889762
0.120756,0.005950,5.949203
0.050288,0.002494,26.934850
0.030752,0.015133,34.192420
0.237419,0.010473,8.937812
0.304508,0.012422,11.933096
0.155366,0.008773,5.446816
0.086787,0.000227,37.816743
0.123067,0.005099,8.316896
0.032068,0.009697,23.417526
0.138533,0.010006,4.711851
0.153904,0.008242,4.708643
0.107122,0.004021,11.365109
0.033818,0.001876,33.698785
0.055200,0.004332,18.465975
0.161283,0.004586,10.787500
0.041248,0.012685,18.954030
0.196954,0.019022,11.677415
0.078485,0.002051,21.976338
0.174162,0.002156,21.829682
0.045762,0.011960,13.884203
0.119544,0.000569,33.949295
0.321770,0.004727,12.974340
0.316556,0.006988,10.363606
0.149351,0.002385,19.850570
0.074040,0.007127,9.730058
0.125411,0.000020,41.393285
0.280112,0.011844,10.211100
0.048367,0.010605,12.300979
0.339928,0.020174,15.241042
0.074111,0.021603,8.920112
0.076385,0.004650,14.113969
0.207566,0.003079,16.266727
0.055265,0.004970,17.733780
0.128469,0.011660,4.252727
0.340353,0.002359,21.090272
0.085028,0.011401,3.672385
0.107480,0.002535,17.713352
0.138841,0.001291,26.874747
0.017051,0.006615,38.736138
0.073682,0.001396,26.881221
0.246430,0.016213,11.266218
0.153699,0.010043,4.830384
0.065700,0.007140,10.037731
0.218888,0.002699,18.204527
0.026355,0.004180,29.063949
0.198248,0.004131,13.583361
0.174169,0.004281,11.991422
0.083869,0.012795,5.861477
0.141103,0.008155,4.890026
0.166241,0.004286,11.678338
0.085461,0.002715,18.690065
0.017851,0.015334,46.033036
0.057309,0.008847,9.878303
0.087183,0.004669,11.576188
0.022173,0.000545,45.997344
0.033628,0.001031,38.002901
0.043294,0.011096,19.310621
0.216862,0.004942,12.553141
0.023427,0.011871,40.094602
0.111352,0.000888,31.268452
0.136373,0.011439,4.657694
0.317645,0.001547,27.608748
0.092873,0.003819,12.793838
0.071572,0.012119,6.069696
0.085484,0.012638,4.851189
0.507288,0.022298,16.630425
0.296310,0.008513,9.842232
0.280235,0.013523,11.701148
0.034153,0.016767,26.604831
0.096900,0.002210,18.715386
0.036713,0.025712,31.564552
0.107825,0.011444,1.370215
0.146117,0.045627,10.375757
0.120308,0.000892,30.642442
0.042682,0.005955,19.672001
0.056667,0.020898,13.652903
0.050512,0.006131,17.890315
0.346517,0.014538,13.011988
0.106453,0.003327,14.088689
0.026983,0.013030,31.388111
0.256389,0.004829,12.233346
0.237552,0.003714,14.934743
0.113999,0.002547,18.230583
0.032448,0.005642,24.693085
0.183558,0.010028,7.306469
0.049960,0.021289,21.016391
0.065636,0.005703,10.289386
0.356098,0.002547,21.776481
0.278439,0.002918,19.513590
0.117191,0.006591,5.295816
0.053435,0.003979,18.963400
0.073400,0.000415,36.179151
0.012089,0.008966,45.334809
0.190930,0.018719,10.651411
0.028518,0.010556,27.436795
0.087991,0.005296,7.850413
0.075947,0.001920,25.503100
0.067786,0.004900,13.375091
0.086944,0.000080,39.646389
0.027487,0.013141,34.841158
0.151105,0.006463,6.719685
0.048934,0.001788,28.920670
0.028565,0.010765,29.454806
0.058557,0.002782,22.176199
0.015968,0.008030,46.442278
0.034688,0.012730,22.066422
0.126540,0.005452,6.903388
0.071826,0.007338,8.686223
0.021618,0.009175,34.472006
0.027447,0.008057,29.345065
0.012470,0.008846,44.396361
0.111382,0.001436,25.168276
0.316615,0.005991,10.962096
0.122904,0.014298,5.377801
0.047452,0.008821,16.315479
0.044738,0.007121,17.092379
0.073770,0.014572,7.905392
0.335807,0.008046,10.249179
0.054991,0.008377,11.535858
0.105755,0.000479,34.780201
0.022341,0.001004,41.537640
0.194029,0.014760,9.639650
0.023699,0.004792,35.035626
0.241777,0.007875,8.640562
0.183039,0.007933,7.329299
0.262482,0.000930,33.320426
0.033781,0.018439,37.151798
0.083299,0.002722,19.642977
0.228248,0.002630,20.448823
0.033807,0.000228,44.923752
0.085119,0.012052,2.777022
0.053724,0.005812,15.022421
0.119993,0.009240,3.420403
0.074949,0.002120,22.904200
0.166368,0.012739,7.813842
0.384326,0.002283,23.004762
0.189263,0.004756,12.131126
0.227522,0.054479,15.965398
0.104005,0.002712,16.830044
0.229735,0.014616,11.520985
0.137966,0.003797,13.309451
0.036841,0.010326,23.150878
0.148525,0.002341,18.594865
0.044089,0.008242,19.141710
0.128181,0.003129,14.930252
0.038941,0.009283,19.950836
0.112409,0.008841,1.638514
0.168251,0.011303,6.465262
0.105676,0.003318,14.696097
0.105169,0.002057,19.765457
0.082104,0.011250,5.286055
0.020979,0.003960,35.373932
0.043255,0.001672,32.924517
0.108934,0.001216,27.664113
0.031685,0.002039,34.111228
0.044749,0.006861,19.743924
0.070422,0.006853,9.715906
0.039984,0.007700,19.249133
0.050137,0.002046,28.417471
0.151063,0.004677,11.089016
0.058278,0.006014,12.853677
0.010677,0.008572,46.602662
0.207032,0.006974,7.809489
0.062023,0.005415,14.857198
0.070232,0.010565,6.342822
0.035133,0.003076,27.385284
0.039156,0.018891,25.842884
0.296627,0.000693,36.131520
0.151492,0.001226,28.986882
0.013750,0.010319,45.115889
0.086580,0.044406,18.718614
0.123506,0.003076,15.240817
0.077168,0.006937,9.066870
0.179811,0.001918,24.325873
0.037145,0.002199,31.959531
0.057483,0.009988,10.133231
0.081313,0.003048,15.959982
0.054709,0.011891,9.712275
0.176003,0.020085,11.287937
0.037127,0.021203,25.398043
0.764367,0.008427,12.203240
0.025919,0.009654,32.661508
0.449260,0.010882,12.072067
0.288690,0.000159,43.001165
0.128592,0.001156,28.250160
0.243697,0.002372,22.031734
0.144745,0.011830,6.187564
0.116606,0.012337,3.786949
0.330513,0.004734,13.294952
0.168538,0.004678,10.454034
0.211784,0.015035,11.297753
0.038814,0.008001,19.017451
0.111416,0.002819,16.459405
0.278688,0.004268,13.989415
0.008815,0.011425,46.981231
0.139532,0.004386,12.298425
0.532670,0.019832,16.323071
0.037338,0.023237,27.977162
0.172143,0.021626,10.144529
0.104051,0.011147,1.665532
0.098241,0.007588,3.574218
0.149191,0.013421,5.184188
0.176842,0.016664,10.735161
0.198059,0.016493,10.407775
0.051289,0.005673,16.485982
0.061048,0.008378,9.173661
0.030049,0.008008,26.597577
0.007621,0.001900,45.511913
0.120321,0.019807,5.667245
0.056449,0.004789,16.933647
0.081817,0.020687,7.444650
0.129115,0.005070,9.737737
0.089291,0.019153,6.476189
0.031380,0.014022,21.499853
0.057830,0.003059,22.256383
0.055778,0.012662,12.036386
0.105793,0.006978,4.246810
0.010102,0.000675,46.550362
0.217323,0.000134,41.858605
0.026477,0.021660,39.340286
0.042313,0.002405,27.865533
0.070930,0.002345,22.715935
0.042830,0.015705,27.080732
0.306886,0.004523,14.262661
0.084363,0.017684,5.851469
0.223055,0.010989,7.801257
0.292277,0.112054,16.461354
0.046010,0.009393,12.971261
0.336633,0.001882,25.352465
0.296380,0.000333,40.387175
0.237790,0.007238,8.989295
0.127610,0.005457,7.826778
0.165561,0.015215,9.411056
0.060495,0.009098,7.532444
0.020925,0.003090,35.214665
0.115493,0.001379,26.809381
0.056062,0.005444,14.688702
0.026348,0.011181,29.915392
0.150989,0.016265,7.519349
0.041065,0.016894,31.292422
0.129572,0.006694,5.182504
0.022416,0.017645,42.842364
0.262482,0.008573,8.902950
0.066400,0.000385,39.955375
0.027086,0.001637,37.669866
0.045214,0.003318,23.358117
0.140124,0.048218,11.595579
0.210468,0.000886,32.230382
0.070384,0.002460,19.962118
0.047953,0.002158,26.179289
0.078165,0.004590,13.201498
0.164787,0.009772,6.368311
0.006244,0.002731,47.480331
0.117628,0.003708,12.924628
0.018428,0.005216,36.010211
0.103767,0.017085,4.940768
0.045147,0.004090,20.920737
0.062159,0.013526,10.453071
0.406832,0.004718,13.824168
0.080934,0.001933,23.198820
0.255463,0.013488,11.299119
0.088797,0.009654,2.195007
0.104125,0.011124,1.710998
0.085048,0.011649,3.139357
0.023513,0.003378,33.867300
0.111391,0.008416,1.774850
0.033677,0.002431,31.086168
0.018480,0.007773,37.884509
0.082851,0.005335,8.477504
0.012934,0.005156,41.287804
0.445061,0.002175,24.393340
0.056318,0.002040,26.328458
0.018906,0.016290,44.558617
0.065423,0.004257,15.531332
0.265067,0.000449,38.582168
0.030033,0.003552,28.202334
0.015388,0.011344,42.744535
0.296715,0.013472,12.261066
0.177740,0.001311,28.725727
0.024129,0.004210,33.799461
0.169883,0.001809,24.422071
0.048299,0.017746,16.521020
0.139940,0.009561,4.782675
0.025352,0.008737,29.259846
0.081415,0.003762,14.600521
0.267889,0.025569,14.727929
0.092460,0.006243,6.164388
0.213154,0.005802,9.993793
0.027942,0.006648,27.936361
0.266438,0.022714,14.588153
0.167539,0.009621,6.396212
0.114816,0.008920,1.395033
0.074225,0.000973,31.059501
0.335800,0.004588,12.438785
0.138453,0.009051,2.654503
0.118356,0.014049,3.099500
0.166780,0.005635,8.800001
0.040544,0.001167,35.286004
0.145243,0.004771,10.192091
0.164106,0.015212,8.524322
0.019911,0.004678,37.309936
0.242202,0.004608,12.971701
0.097678,0.015972,4.397911
0.056433,0.050046,40.975154
0.038931,0.006376,23.077652
0.103299,0.017470,5.402357
0.055887,0.008796,9.538758
0.055420,0.004548,16.100525
0.034387,0.005422,26.691436
0.040285,0.004016,26.375001
0.016267,0.000902,43.539276
0.141309,0.006874,6.397972
0.049059,0.017080,16.832218
0.293358,0.001675,26.721065
0.114761,0.002338,19.061802
0.007851,0.006250,46.714427
0.104431,0.002909,14.849154
0.172331,0.006872,7.139813
0.148709,0.006834,6.058147
0.013008,0.000289,47.088806
0.044806,0.012046,16.817697
0.052508,0.002688,24.595557
0.066208,0.004787,13.917139
0.026785,0.018008,39.777170
0.165379,0.007007,5.983576
0.015443,0.001659,44.609976
0.026989,0.002773,32.082942
0.047247,0.007040,16.126523
0.074973,0.013830,4.174199
0.158896,0.043744,11.657487
0.178406,0.009132,6.427381
0.134727,0.003766,13.477052
0.183387,0.009781,6.834346
0.029364,0.001896,34.876714
0.088459,0.013614,3.783178
0.158019,0.008015,5.834812
0.158240,0.019517,9.117856
0.362834,0.016881,13.720042
0.036844,0.008566,21.533880
0.042301,0.013545,16.037792
0.015553,0.002682,39.624934
0.038858,0.004801,22.356482
0.010595,0.006571,46.036985
0.045812,0.006237,18.210564
0.290395,0.002803,19.502767
0.040448,0.008449,20.765560
0.101756,0.018869,5.484832
0.105408,0.002798,16.295648
0.023562,0.004274,33.982595
0.079945,0.005295,11.972255
0.062771,0.002642,23.353534
0.038658,0.007408,20.735074
0.152537,0.011271,6.418176
0.277782,0.001873,24.829433
0.063394,0.016720,11.062297
0.022544,0.013176,36.611723
0.252151,0.005473,11.439225
0.134883,0.006948,6.062982
0.024176,0.004093,34.042968
0.026987,0.013282,29.694805
0.049932,0.000063,43.210920
0.128595,0.003280,15.555125
0.122430,0.003071,14.636382
0.097446,0.004829,8.985935
0.301196,0.000385,39.263690
0.203756,0.026722,14.147248
0.090102,0.010570,3.908297
0.025774,0.010726,31.994458
0.020370,0.004373,38.033338
0.017251,0.004612,35.675204
0.021231,0.007339,34.127281
0.009523,0.001404,45.315024
0.046932,0.006109,18.858923
0.032127,0.004862,24.425540
0.240786,0.010458,10.015747
0.170651,0.000544,36.077757
0.104012,0.018716,5.041990
0.212962,0.013406,10.203511
0.006349,0.002735,47.129326
0.112691,0.000626,33.740893
0.055335,0.002790,20.827334
0.165687,0.009258,5.514051
0.037055,0.000236,44.087039
0.226076,0.019878,12.557636
0.143495,0.002996,16.081589
0.153845,0.002918,17.548467
0.075231,0.008007,6.280165
0.283139,0.001329,29.886325
0.095850,0.022038,6.788962
0.034708,0.014247,24.055878
0.098793,0.015048,4.144988
0.128737,0.001320,27.702550
0.040195,0.022606,29.426900
0.062566,0.000028,43.375213
0.066324,0.010042,7.339350
0.023377,0.008535,31.170485
0.079882,0.006252,8.003770
0.210076,0.011216,8.759970
0.101273,0.000800,31.128632
0.050160,0.007287,16.887839
0.038447,0.010070,23.976660
0.025804,0.006498,25.938512
0.131943,0.012258,4.558300
0.089431,0.012724,3.753309
0.248215,0.007126,8.972260
0.217147,0.012546,9.551697
0.065666,0.005837,10.664431
0.393262,0.004978,13.326282
0.123798,0.010160,1.989560
0.224697,0.000286,40.803420
0.036757,0.001979,30.649783
0.040242,0.010332,17.696030
0.221686,0.029471,14.491788
0.106553,0.008422,1.807422
0.396465,0.002679,20.756924
0.114108,0.009489,1.131298
